timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-24.1330,86.8420,34.3480,-0.8110,0.4170,-1.4910,6.7180,6.7350,3.0980,7.8490,86.4030,-21.8900,1.3430,-1.4190,-0.0320,-0.5940,8.1280,5.5020,21.5510,-39.8290,38.2680,2.9060,-1.0740,4.6660,-6.2680,-7.5440,3.2390,-7.7610,-41.5050,49.6510,3.3410,3.4850,5.6110,-3.5100,-9.2940,1.8480,18.8830,-2.8400,51.2010,3.1700,1.9640,3.1090,-5.1880,-3.3540,8.1400,-6.0550,58.9000,44.6720,-0.7020,-0.1520,-1.7030,-1.8720,9.7990,3.7800
20,-24.1320,86.6220,34.3480,-3.1630,-1.8890,-0.0560,7.1110,6.4550,3.4450,7.8890,86.3170,-21.8900,3.3890,-6.7930,3.3270,-0.5290,8.0180,5.5670,21.4570,-39.7580,38.4010,8.0810,-3.8380,6.6500,-5.9740,-7.5820,3.0380,-7.6110,-41.4200,49.7890,8.8530,5.8670,6.8930,-3.2440,-9.3570,1.6780,18.9350,-2.8390,51.2010,7.2920,0.5140,3.3830,-5.1380,-3.4790,8.2580,-5.9610,58.8550,44.6720,-0.9460,0.4430,-0.6950,-1.9010,9.8860,3.8930
40,-24.1910,86.2940,34.3480,-1.8190,-3.8890,1.8830,7.1010,6.1700,3.7040,7.5170,86.2870,-21.7500,6.9920,-10.7780,6.9600,0.6700,8.1640,5.7320,21.2320,-39.6960,38.5040,13.5470,-5.7000,5.1540,-5.0330,-7.0030,2.4920,-7.3900,-41.4550,49.7890,13.6920,5.6990,4.2060,-3.1030,-8.2380,0.8600,18.8850,-2.6450,51.2010,8.9100,-4.1730,1.8260,-4.6400,-2.7150,7.7000,-5.9030,58.8020,44.6720,-1.1290,-0.7320,2.4200,-1.8700,9.9020,3.9240
60,-24.3350,86.1910,34.3480,1.6620,-5.1560,3.3790,7.4750,6.3930,3.3880,7.1750,86.4360,-21.6090,9.6030,-8.6250,7.0820,0.7710,8.4660,5.3700,21.0770,-39.5810,38.5040,4.7680,-6.4180,-0.7240,-5.9230,-7.5420,3.3930,-7.3570,-41.3550,49.7890,4.2270,0.3100,-1.2130,-3.2540,-9.2370,2.0490,18.8850,-2.6450,51.2010,8.9100,-4.1730,1.8260,-4.6400,-2.7150,7.7000,-5.9610,58.7750,44.7770,-0.4270,-1.0680,5.2290,-1.4770,9.9360,3.8980
80,-24.4840,86.0710,34.3480,2.6850,-3.5070,4.6920,7.6020,6.2680,3.4330,7.0000,86.7390,-21.4650,8.2750,-5.3880,7.1740,0.4260,8.6410,4.6950,20.9270,-39.5450,38.5040,2.4480,-3.5320,-0.4340,-5.4800,-7.3170,3.1960,-7.4410,-41.3640,49.7890,2.4860,-1.0340,-1.5950,-2.8300,-9.0140,1.7620,18.5870,-2.6860,51.2010,0.0250,-4.1120,0.2540,-4.5970,-3.1030,8.1550,-6.0110,58.7440,44.7770,-1.0070,0.1530,4.9840,-1.4200,10.0080,3.9070
100,-24.5150,86.1630,34.4650,5.7840,-0.0570,5.8680,7.2880,6.3900,3.0620,6.7010,86.6800,-21.3260,4.1370,-5.0680,6.9450,0.9270,8.2290,5.5830,20.8590,-39.5450,38.5040,-0.1630,-3.0130,-3.2730,-5.9500,-7.5420,3.3420,-7.4650,-41.3850,49.7890,-0.0940,-1.5070,-3.9160,-3.1680,-9.2610,1.9440,18.4990,-2.7830,51.2010,-1.3340,-2.9210,-0.5100,-4.7670,-3.2320,8.3270,-6.0560,58.6690,44.7770,-2.4120,0.8100,3.8550,-1.3740,9.9100,3.9410
120,-24.6120,86.4020,34.5950,5.9210,-0.0870,6.5240,7.6590,6.5630,2.7200,6.4840,86.7830,-21.2210,4.2440,-1.4800,5.2810,0.9100,8.4850,5.0660,20.7190,-39.5470,38.5040,0.3100,-2.8300,-2.0670,-5.4420,-7.3410,3.2150,-7.5760,-41.4280,49.7890,1.0050,-2.1480,-2.7400,-2.7800,-8.9610,1.7330,18.3760,-2.8730,51.2010,-0.0670,-3.1350,-0.4030,-4.5230,-3.2150,8.1160,-6.0580,58.5790,44.7770,-1.9230,1.4510,2.9690,-1.4650,9.7780,3.9980
140,-24.7060,86.6340,34.7000,2.0740,-3.2020,5.2260,7.2710,6.5820,2.5160,6.3540,86.8030,-21.2210,3.4960,-2.0600,1.9070,0.5790,8.2620,5.2030,20.5610,-39.4920,38.5040,-0.1320,-1.8680,-2.7540,-5.3820,-7.4270,3.4570,-7.7020,-41.4050,49.7890,0.3180,-1.1250,-3.1370,-2.6720,-8.9900,2.0090,18.2880,-2.9390,51.2010,0.0100,-1.5010,-2.4030,-4.5730,-3.1890,8.2310,-6.0860,58.5300,44.7770,-0.9920,0.4740,2.6180,-1.4340,9.7680,3.9190
160,-24.8670,86.5370,34.8260,-1.8650,-6.9730,6.3260,7.0630,6.1580,3.0050,6.2690,86.8300,-21.2210,4.9620,-2.3500,0.3650,0.4090,8.1090,5.1860,20.5460,-39.4660,38.5040,1.3330,0.0250,-4.9070,-5.8010,-7.4700,3.2970,-7.6490,-41.4320,49.7890,1.1430,1.6840,-5.0000,-3.0930,-8.9730,1.7860,18.2460,-2.9230,51.2010,1.5670,-1.1650,-4.4640,-4.5830,-2.9500,8.0370,-6.1600,58.5030,44.7770,-1.0530,-1.9080,2.3580,-1.4200,9.7370,3.8280
180,-25.0550,86.3920,34.9800,-1.3920,-10.9120,7.6690,6.7970,6.0410,3.1100,6.0440,86.8590,-21.2210,7.8620,-1.6170,-0.3070,0.9620,8.0450,5.3560,20.6020,-39.3670,38.5040,1.9290,-0.0970,-4.8150,-5.9710,-7.2070,3.3730,-7.5630,-41.3670,49.7890,1.3260,1.7910,-4.5570,-3.2230,-8.9350,2.0730,18.2120,-2.8850,51.2010,1.4300,-1.1350,-3.5330,-4.6470,-2.8990,8.1380,-6.3060,58.4800,44.7770,-0.6710,-3.4960,2.6030,-1.2520,9.7060,3.8360
