timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-31.8620,49.7430,-13.2870,144.8190,-52.0140,-1.8460,7.4240,5.4320,3.1120,13.0710,106.9480,17.1700,3.3210,4.9500,2.1260,-0.2540,6.9720,7.2110,17.4790,-40.4480,-108.5830,-1.8480,-4.5560,1.9760,-5.3560,-7.7430,3.9260,-5.2740,-62.5020,-15.7780,-1.2580,-5.1320,0.4500,-3.4480,-9.2920,0.3880,0.8990,19.1690,30.4450,2.0820,-1.8560,4.6650,-0.8930,-6.9070,7.4360,-25.7620,49.6190,60.1740,15.4040,10.5160,9.7220,0.8040,9.3710,5.7290
20,-31.8620,49.7430,-13.2870,144.8190,-52.0140,-1.8460,7.4240,5.4320,3.1120,13.2130,106.9790,17.1700,5.9920,6.0800,1.8510,-0.3540,7.0610,6.9460,17.4380,-40.4580,-108.5830,-0.7940,-5.3800,3.3660,-5.1070,-7.6520,4.1710,-5.3170,-62.5240,-15.7780,-0.2960,-6.6130,1.7630,-3.5000,-9.2990,0.3060,0.9810,19.2150,30.5470,3.3800,-2.0850,5.1070,-0.7710,-6.8400,7.4440,-25.7620,49.6190,60.1740,15.4040,10.5160,9.7220,0.8040,9.3710,5.7290
40,-31.8620,49.7430,-13.2870,144.8190,-52.0140,-1.8460,7.4240,5.4320,3.1120,13.4040,107.1140,17.1700,7.2440,6.7360,1.9730,-0.5030,7.1750,6.6530,17.4590,-40.4500,-108.5830,0.5190,-5.6090,3.1670,-5.2360,-7.4630,4.0490,-5.3590,-62.5150,-15.7780,1.0780,-6.7350,2.6020,-3.4480,-9.1650,0.3330,1.0880,19.3120,30.5470,4.2040,-2.5740,4.7870,-0.9030,-6.5960,7.3960,-25.7620,49.6190,60.1740,15.4040,10.5160,9.7220,0.8040,9.3710,5.7290
60,-31.8620,49.7430,-13.2870,144.8190,-52.0140,-1.8460,7.4240,5.4320,3.1120,13.6050,107.2350,17.1700,5.4730,6.3090,2.7980,-0.5910,7.2090,6.5530,17.4070,-40.4540,-108.5830,0.0910,-5.9150,3.2890,-4.9970,-7.5230,4.0770,-5.3680,-62.4970,-15.7780,1.3070,-6.6440,2.6330,-3.5220,-9.0640,0.3540,1.0880,19.3120,30.5470,4.2040,-2.5740,4.7870,-0.9030,-6.5960,7.3960,-25.7620,49.6190,60.1740,15.4040,10.5160,9.7220,0.8040,9.3710,5.7290
80,-31.8620,49.7430,-13.2870,144.8190,-52.0140,-1.8460,7.4240,5.4320,3.1120,13.7310,107.3060,17.1700,5.3210,4.6910,3.2400,-0.4620,7.1280,6.6800,17.3610,-40.4620,-108.5830,0.0760,-5.8380,2.2820,-5.0920,-7.6610,4.1470,-5.4280,-62.4910,-15.7780,1.2000,-6.8580,1.8850,-3.3710,-9.1650,0.3400,1.1470,19.4050,30.5470,4.0060,-3.4440,3.7490,-0.6800,-6.7730,7.3690,-25.7620,49.6190,60.1740,15.4040,10.5160,9.7220,0.8040,9.3710,5.7290
100,-31.8620,49.7430,-13.2870,144.8190,-52.0140,-1.8460,7.4240,5.4320,3.1120,13.7600,107.3690,17.1700,3.6410,2.0490,3.8050,-0.3180,7.1920,6.6030,17.2560,-40.3980,-108.5830,0.8090,-5.5790,1.2740,-4.7260,-7.4340,4.2310,-5.4870,-62.4180,-15.7780,1.7040,-5.8800,1.0450,-3.2940,-9.1480,0.5460,1.0920,19.4670,30.5470,4.2040,-3.4440,2.3900,-0.4260,-6.5600,7.2760,-25.7620,49.6190,60.1740,15.4040,10.5160,9.7220,0.8040,9.3710,5.7290
120,-31.8620,49.7430,-13.2870,144.8190,-52.0140,-1.8460,7.4240,5.4320,3.1120,13.6640,107.5150,17.1700,1.5650,0.4620,4.2170,0.0140,7.4170,6.2180,17.1640,-40.3790,-108.5830,0.8700,-3.5480,0.1140,-4.5030,-7.3330,4.0290,-5.6030,-62.3430,-15.7780,2.3910,-4.5680,0.4040,-2.8970,-8.9060,0.5120,1.0080,19.5040,30.5470,2.2650,-3.6580,0.6650,-0.3380,-6.4140,7.2090,-25.7620,49.6190,60.1740,15.4040,10.5160,9.7220,0.8040,9.3710,5.7290
140,-31.8620,49.7430,-13.2870,144.8190,-52.0140,-1.8460,7.4240,5.4320,3.1120,13.4640,107.4000,17.1700,-1.3970,-1.4470,2.4010,0.2680,7.0770,6.8570,17.1720,-40.3920,-108.5830,-1.6800,-0.6020,-0.8940,-4.8220,-7.5540,4.2160,-5.6260,-62.3170,-15.7780,0.1320,-1.4530,-1.0920,-2.9880,-8.8630,0.5150,0.9830,19.4960,30.5470,-0.2540,-2.7270,-0.2970,-0.4960,-6.5550,7.4100,-25.7620,49.6190,60.1740,15.4040,10.5160,9.7220,0.8040,9.3710,5.7290
160,-31.8620,49.7430,-13.2870,144.8190,-52.0140,-1.8460,7.4240,5.4320,3.1120,13.3840,107.3020,17.1700,-0.2060,0.1260,0.6750,-0.0260,6.9650,6.7920,17.1870,-40.4250,-108.5830,-1.6190,-0.0520,0.1290,-4.8870,-7.7020,4.2280,-5.5510,-62.3760,-15.7780,-1.7160,-0.1250,-1.8560,-3.3610,-9.1720,0.3810,0.9830,19.4960,30.5470,-0.2540,-2.7270,-0.2970,-0.4960,-6.5550,7.4100,-25.7620,49.6190,60.1740,15.4040,10.5160,9.7220,0.8040,9.3710,5.7290
180,-31.8620,49.7430,-13.2870,144.8190,-52.0140,-1.8460,7.4240,5.4320,3.1120,13.3470,107.2200,17.1700,0.8180,0.5980,-0.0150,-0.1340,6.9260,6.7900,17.2340,-40.4360,-108.5830,-0.3820,-0.0980,0.8310,-4.8720,-7.4700,4.0960,-5.5260,-62.4150,-15.7780,-1.2580,-0.0790,0.1590,-3.1560,-9.1030,0.4140,1.0340,19.4800,30.5470,1.5780,-0.4980,0.6340,-0.5700,-6.5150,7.4030,-25.7620,49.6190,60.1740,15.4040,10.5160,9.7220,0.8040,9.3710,5.7290
