timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-34.7260,109.5830,-3.7520,2.0370,2.4840,-0.9970,8.1520,5.8590,-0.0910,-2.3280,95.5360,-6.7880,-3.8060,3.5310,-0.5220,1.2190,7.7550,5.6720,3.8120,-76.5690,37.2190,-2.3660,-1.5250,0.9700,-4.3430,-8.1930,-2.1400,-37.0480,-70.4860,4.0810,-1.7160,-2.3630,-0.2980,0.0770,-8.6240,-3.8910,-8.7370,-35.3270,39.6190,-1.7010,-1.3750,2.2590,-1.0730,-8.5500,4.6900,-25.0250,56.4200,53.7260,0.5810,-3.3530,-0.6730,-0.2850,9.7180,4.9010
20,-34.7180,109.5730,-3.7520,0.8760,2.8350,-0.7680,7.9370,5.6670,0.1600,-2.1680,95.5850,-6.7880,-3.7760,3.1960,0.0430,0.6920,8.1190,4.9900,3.8050,-76.5980,37.2190,-3.0380,-1.1280,0.6490,-4.2930,-8.2770,-1.9820,-37.0310,-70.4960,4.0810,-2.1890,-2.0120,-1.2900,0.0310,-8.7940,-3.8810,-8.7460,-35.3560,39.6190,-2.5250,-1.5740,1.0070,-1.0300,-8.5810,4.6520,-24.9270,56.4590,53.7260,-0.5800,-3.3530,-0.6730,-0.3330,9.9260,4.8700
40,-34.7260,109.6710,-3.7520,0.1430,2.3920,1.2470,8.2380,5.8590,-0.0930,-2.1380,95.5930,-6.7880,-2.5550,1.5470,1.2950,1.0180,8.0470,5.2100,3.7630,-76.6320,37.2190,-2.8090,-0.8530,-0.2360,-4.2090,-8.4250,-2.0540,-37.0450,-70.5120,4.0810,-2.1890,-1.4930,-1.6560,0.1890,-8.8610,-3.9460,-8.7890,-35.4420,39.6190,-2.6780,-1.5430,0.7630,-0.9190,-8.8150,4.5540,-24.8910,56.4530,53.7260,-0.7020,-5.3830,-0.6730,-0.2510,9.8500,5.0130
60,-34.7240,109.7100,-3.7520,-1.0320,1.8730,0.6970,8.1190,5.8610,-0.0240,-2.1470,95.5440,-6.7880,-1.6540,0.6760,1.1420,1.1040,7.9660,5.4640,3.7330,-76.6750,37.2190,-1.8020,-0.7610,-0.3740,-4.2570,-8.4370,-2.1600,-37.0590,-70.5260,4.0810,-1.2580,-0.8670,-1.0000,0.2440,-8.8270,-3.9980,-8.7850,-35.4630,39.6190,-1.4870,-0.7040,0.0910,-1.0060,-8.5950,4.5940,-24.8910,56.4530,53.7260,-0.7020,-5.3830,-0.6730,-0.2510,9.8500,5.0130
80,-34.7800,109.6500,-3.7520,-0.9710,1.3840,0.3310,8.3490,5.8040,0.1840,-2.2120,95.5420,-6.7880,-2.8600,-0.0410,1.2790,1.2690,8.1740,5.3180,3.7190,-76.7050,37.2190,-1.5270,0.1240,-0.6330,-4.1850,-8.3290,-2.1160,-37.0770,-70.5240,4.0810,-1.3490,-0.1800,-1.3360,0.3180,-8.7680,-3.9170,-8.7950,-35.4990,39.6190,-2.2500,-0.7340,-0.0310,-0.9430,-8.4710,4.5250,-24.9630,56.3260,53.7260,-0.7170,-5.4140,-0.5660,-0.3710,9.8400,5.0130
100,-34.8810,109.4080,-3.7520,-1.6430,2.1940,0.8190,8.4540,5.5830,0.5220,-2.3210,95.4150,-6.7880,-6.7680,-0.5910,0.9740,1.3930,8.0540,5.4590,3.7320,-76.7800,37.2190,-3.9390,0.6740,0.0380,-4.3050,-8.4490,-2.1520,-37.0620,-70.5520,4.0810,-3.5020,-0.6230,-2.1300,0.1870,-8.8320,-3.9070,-8.8040,-35.5650,39.6190,-4.2810,-1.2080,0.9310,-0.9840,-8.5140,4.5730,-25.0760,56.1970,53.7260,-0.5800,-3.3530,-0.6730,-0.0010,-0.0010,-0.0010
120,-34.8830,109.4240,-3.7520,0.0370,4.7890,0.1780,8.4970,5.8390,0.0860,-2.4500,94.9500,-6.7880,-8.1270,0.9360,0.4850,1.6070,7.4820,6.4380,3.6990,-76.8970,37.2190,-5.5420,-0.1810,1.2600,-4.3020,-8.6770,-2.2630,-37.1030,-70.6320,4.0810,-4.6780,-2.1650,-1.3970,0.3020,-9.0210,-4.1250,-8.7930,-35.6990,39.6190,-3.8690,-0.9020,2.9920,-1.0560,-8.8440,4.4270,-24.9570,56.1600,53.7260,-1.6940,-4.8640,-3.1620,-0.3950,9.7870,5.1480
140,-34.8590,109.3980,-3.7520,-0.3760,4.4840,-1.4710,8.1550,5.7480,0.1530,-2.2050,94.9380,-6.7880,-3.6230,3.4700,-0.5990,0.4360,7.9770,5.2720,3.6430,-76.9660,37.2190,-3.4200,-1.6320,1.6570,-4.2210,-8.4920,-2.2100,-37.1740,-70.6700,4.0810,-2.9520,-2.4850,0.0690,0.4020,-8.9830,-4.0920,-8.7930,-35.6990,39.6190,-3.8690,-0.9020,2.9920,-1.0560,-8.8440,4.4270,-24.7560,56.3210,53.7260,7.2370,-3.3530,-0.6730,-0.6150,10.0170,5.1620
160,-34.8550,109.3330,-3.7520,-0.9710,1.9340,-1.0590,8.1550,5.8830,0.2150,-2.2390,94.9030,-6.7880,-3.3480,-0.5600,-0.0030,1.1320,8.0850,5.4730,3.6930,-77.0210,37.2190,-1.1910,0.6890,0.7100,-4.4030,-8.3750,-2.2860,-37.1010,-70.7040,4.0810,-1.5170,0.5070,-0.0840,0.1150,-8.8470,-4.1350,-8.7240,-35.8660,39.6190,-1.7160,0.9760,-0.3970,-1.1320,-8.7030,4.4560,-24.6640,56.3470,53.7260,0.3360,-6.9710,-1.1010,-0.4880,9.9620,5.1210
180,-34.9450,109.1320,-3.7520,-1.3990,0.4990,-1.1960,8.5450,5.8390,0.4880,-2.3600,94.6410,-6.7880,-4.0200,-1.6440,-0.4920,1.4010,7.7670,6.1910,3.7890,-77.0860,37.2190,-0.6870,1.3450,0.7870,-4.5590,-8.3960,-2.3650,-37.0320,-70.7360,4.0810,-1.0900,0.3540,0.1910,0.1240,-8.8540,-4.1710,-8.7240,-35.8660,39.6190,-1.7160,0.9760,-0.3970,-1.1320,-8.7030,4.4560,-24.6390,56.3830,53.7260,0.6870,-8.4520,-0.5510,-0.3540,9.9050,5.0780
