timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-24.0410,74.1880,33.1920,1.9600,0.8280,-2.4460,6.9050,6.0810,4.1780,5.1690,77.4270,-18.9640,3.4870,0.0500,-3.4910,0.0430,7.5420,6.0500,24.0890,-57.7670,37.1080,1.8200,0.4620,3.9370,-5.4760,-7.7120,0.3970,-8.1250,-58.5130,54.7180,0.2460,1.2670,1.3840,-2.8040,-9.3300,-0.6030,8.0220,-29.8880,59.2880,2.6670,-0.1220,-0.2550,-3.2780,-6.5270,6.5000,-5.7050,57.8780,46.4290,5.0390,-1.0990,-0.4510,-1.6690,9.8090,3.9550
20,-23.9390,74.2580,33.1920,2.1120,1.2550,0.8970,6.7880,5.9760,4.3740,5.1690,77.6190,-18.9640,1.4870,5.0280,-2.4530,0.7060,7.6970,5.9590,23.7430,-58.0610,37.1080,-0.8510,0.7370,-0.6280,-5.1690,-7.7140,0.0220,-8.3310,-58.3670,54.7180,-1.8920,-0.5190,-2.9060,-2.5260,-9.0310,-0.7110,8.0420,-29.7340,59.2880,2.9260,0.5340,0.0800,-3.0930,-6.3040,6.3640,-5.7180,57.9520,46.4290,2.0310,-0.1980,-1.0610,-1.6930,9.7160,3.9240
40,-23.9470,74.6000,33.1920,3.3490,0.7670,2.8820,7.2330,6.3040,3.7880,5.1910,77.6060,-19.1310,-2.3140,7.4700,-8.3310,0.7850,7.3890,6.2820,23.3220,-58.2810,37.1080,-4.6680,-0.1030,-3.9260,-5.0090,-7.8870,0.3880,-8.5090,-58.4380,54.5810,-5.4800,0.5950,-6.8300,-2.3030,-9.1170,-0.7350,8.1030,-29.7370,59.2880,-1.9440,2.2290,-2.5300,-3.1870,-6.5550,6.3470,-5.7440,57.9590,46.4290,0.2140,-0.5340,-1.8400,-1.6640,9.6890,4.0340
60,-23.9880,74.7220,33.1920,1.0440,-0.4400,1.9810,7.1750,5.9830,4.0960,5.3990,77.5790,-19.3650,-3.5970,4.6460,-11.6890,-0.0620,7.3650,6.2200,23.0010,-58.4790,37.1080,-6.0880,2.1410,-3.2390,-5.3460,-8.1670,0.5120,-8.6210,-58.4530,54.5810,-6.9610,2.9010,-4.7230,-2.3630,-9.1700,-0.4810,8.0770,-29.8490,59.2880,-5.4550,3.3280,-3.9810,-2.8800,-6.8120,6.4000,-5.8490,57.9670,46.4290,0.0460,-3.1140,-2.8480,-1.5230,9.5790,3.9650
80,-23.9050,74.7290,33.1920,-0.7730,0.5530,1.1110,6.7090,5.9140,4.2930,5.5020,77.3510,-19.5580,-2.3600,3.3330,-9.6440,0.1890,6.8640,6.8350,22.8210,-58.7510,37.1080,-4.5920,3.3780,-1.9570,-5.9140,-8.3630,0.1940,-8.5730,-58.4980,54.5810,-5.4030,4.3510,-3.7760,-2.9590,-9.6250,-0.7090,8.1540,-29.9330,59.2880,-5.7000,5.5420,-3.0950,-3.1050,-6.7470,6.4670,-5.9510,57.9550,46.4290,-0.2890,-4.6710,-4.0080,-1.6280,9.5600,4.0150
100,-23.8900,74.5540,33.1920,-0.4530,0.1250,1.7070,6.9600,5.5900,4.6640,5.6950,77.2980,-19.7030,2.5860,1.4700,-7.2770,-0.2610,6.9740,6.5840,22.5490,-58.9690,37.1080,-1.3700,1.8050,1.0360,-5.2940,-7.8910,0.1290,-8.6650,-58.4630,54.5810,-1.6930,2.5800,-1.6240,-2.5140,-9.3780,-0.6680,8.2750,-29.9900,59.2880,-3.1500,5.8320,-2.5300,-3.2180,-6.7130,6.3140,-6.0150,57.9510,46.4290,0.6420,-3.4500,-3.5500,-1.6760,9.6200,4.0800
120,-23.8730,74.8080,33.1920,3.4710,-1.2640,2.0270,6.7920,6.1120,3.9120,5.6340,77.2880,-19.7030,12.2960,-0.7430,-3.0480,0.4740,6.8950,7.2190,22.2420,-59.0250,37.1080,1.1330,-0.3320,1.6470,-5.5500,-8.2960,0.4450,-8.7260,-58.3600,54.5810,2.1850,3.6490,0.3150,-2.5090,-9.2580,-0.6750,8.4040,-30.0190,59.2880,-0.8140,5.5730,-0.9880,-3.3930,-6.9620,6.4670,-6.0440,57.9650,46.4290,1.1460,-2.7930,-2.5880,-1.7260,9.5240,4.0050
140,-23.9330,74.7470,33.1920,2.5090,-2.3170,3.5080,7.2570,5.8180,4.6400,5.8430,78.0890,-19.7030,21.2280,5.2410,-3.4300,-0.0790,7.9940,5.1860,22.0090,-59.1700,37.1080,5.3170,0.9050,4.4860,-5.3770,-7.8240,-0.0550,-8.6850,-58.3020,54.5810,4.7040,5.4350,2.3760,-2.6550,-8.9110,-0.9290,8.5060,-29.9580,59.2880,3.1860,5.0840,-0.1940,-3.2420,-6.7160,6.2920,-6.0810,57.9860,46.4290,1.5730,-3.1440,-2.1610,-1.7430,9.6850,4.0730
160,-23.9880,74.7760,33.1920,3.8830,-0.1340,1.7220,7.3910,5.8630,4.4630,5.9340,78.4450,-19.7030,11.7920,3.2260,-4.9870,0.1700,7.6160,5.9110,21.7880,-59.2470,37.1080,0.2630,1.3780,3.2040,-5.3920,-7.8750,0.3880,-8.7500,-58.1880,54.5810,-0.7930,2.9010,2.2240,-2.5430,-9.2320,-0.4170,8.5830,-29.8180,59.2880,3.5980,4.6570,0.2030,-3.0380,-6.2230,6.1510,-6.1480,58.0200,46.4290,1.3140,-2.7020,-3.1070,-1.5780,9.7130,4.0010
180,-23.8580,75.1500,33.1920,5.7000,4.0490,0.3020,6.7900,6.2730,3.7370,6.0220,78.1970,-19.7030,5.0290,1.8370,-4.7580,0.0790,6.6320,7.1920,21.6630,-59.4380,37.1080,-2.1030,3.1030,4.0430,-5.7130,-8.0210,0.1920,-8.7510,-58.1740,54.5810,-2.2890,2.7020,4.2080,-2.7870,-9.2490,-0.6390,8.6650,-29.7640,59.2880,-0.5850,5.2820,1.4700,-3.1630,-6.4860,6.4120,-6.1780,58.0490,46.4290,-0.0300,-1.4190,-4.9700,-1.5920,9.6060,3.8740
