timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-29.9980,74.9770,30.6630,1.9810,-0.5690,6.4050,7.9150,4.6210,4.1180,16.3110,77.3460,-44.4870,5.9870,-3.3350,0.4420,-1.2930,6.5390,7.8100,14.1940,-81.3780,32.0840,1.0200,2.6340,2.7030,-4.9700,-7.6970,-3.0050,-15.3640,-67.5030,54.2780,-1.9030,5.4250,1.3140,-2.0810,-9.1840,-2.2910,5.3980,-45.1770,36.9840,-1.8520,2.7990,-0.8540,-3.0100,-8.3270,4.5470,-3.4760,47.3220,46.9200,-4.1980,-0.5950,-1.7640,-2.4090,9.2150,6.0930
20,-30.1360,74.7000,30.7960,3.9200,-0.8750,6.6490,8.2670,4.5230,4.4390,16.2580,77.6050,-44.4870,10.7660,1.0470,3.7400,-1.1990,7.3770,6.3230,14.1790,-81.3990,32.0840,1.7830,0.2220,2.8250,-4.8080,-7.9390,-2.8490,-15.3620,-67.5790,54.2780,-0.1320,3.5010,1.6660,-1.5900,-9.2700,-2.4040,5.4130,-45.2240,36.9840,-0.1420,0.5550,-0.4260,-2.6460,-8.3610,4.3220,-3.5220,47.2650,46.9200,-2.4570,-1.3580,0.0530,-2.2940,9.2660,6.1990
40,-30.3470,74.9490,30.9140,6.5760,-2.4630,5.9010,8.3270,5.0660,3.5170,16.3350,78.1440,-44.4870,10.2310,2.8940,1.4800,-1.5130,7.9130,5.4110,14.1900,-81.4580,32.0840,1.8290,-0.3130,1.3900,-4.9800,-7.9510,-2.9810,-15.3280,-67.6080,54.2780,0.1890,1.9130,0.3530,-1.8170,-9.3210,-2.2840,5.4310,-45.2750,36.9840,-0.4010,0.5370,-0.2560,-2.6910,-8.4400,4.3600,-3.5580,47.2340,46.9200,-1.1290,-0.9000,1.0150,-2.3390,9.3850,6.1700
60,-30.5330,74.7960,31.0400,3.5840,-2.0660,6.2830,8.3560,4.6570,4.1440,16.2540,78.1000,-44.4870,3.1320,-0.5710,-0.7640,-1.2430,7.2190,6.7760,14.1560,-81.4590,32.0840,1.3860,0.5270,1.1000,-4.6400,-7.8630,-2.7410,-15.2430,-67.6810,54.2780,-0.4370,3.0430,-0.2430,-1.9130,-9.2300,-2.3770,5.5350,-45.3230,36.9840,-1.2840,0.5950,-0.9720,-3.0050,-8.3920,4.4080,-3.5860,47.1920,46.9200,-1.7400,-0.5030,0.4040,-2.2820,9.3570,6.0880
80,-30.7650,74.7530,31.1490,2.1180,-2.4170,5.4430,8.6550,4.8550,3.9150,16.3160,78.0710,-44.4870,2.0180,0.4360,-1.2530,-1.6380,7.1200,6.5120,14.1950,-81.5310,32.0840,0.3480,-0.2360,0.3980,-5.0370,-7.8960,-2.9210,-15.2580,-67.7250,54.2780,-0.7730,1.7450,0.2150,-1.6740,-9.2990,-2.2790,5.5350,-45.3460,36.9840,-0.9480,-0.4890,-0.0260,-2.6930,-8.3200,4.4340,-3.6020,47.1500,46.9200,-1.6640,0.0920,0.2060,-2.3560,9.2150,6.1270
100,-30.9430,74.6370,31.1490,1.7670,-2.6760,2.0080,8.1760,4.6760,3.9550,16.3070,78.0130,-44.4870,4.0180,0.4670,-0.7950,-1.4130,7.0650,6.7800,14.2540,-81.4720,32.0840,1.3840,-0.5860,1.8000,-5.1430,-8.0040,-2.6100,-15.1680,-67.6530,54.2780,0.4180,3.2720,1.3750,-1.9390,-9.3540,-1.9700,5.5810,-45.2600,36.9840,1.0360,-0.3210,0.4170,-2.8630,-8.2150,4.6500,-3.5250,47.1770,46.9200,-0.0150,-0.1060,0.7400,-2.2630,9.2220,5.9400
120,-30.9430,74.6370,31.1490,1.7670,-2.6760,2.0080,8.1760,4.6760,3.9550,16.3790,78.3890,-44.4870,8.0330,3.0470,-0.9780,-1.4700,7.6090,5.6170,14.2600,-81.3270,32.0840,3.9950,-1.8380,3.9380,-4.8790,-7.7980,-2.4280,-15.0520,-67.6000,54.2780,2.5100,4.7380,3.2070,-1.8910,-9.0330,-2.0950,5.6610,-45.1310,36.9840,2.7160,-0.6110,0.7530,-2.8730,-7.8100,4.4720,-3.4940,47.2400,46.9200,0.9320,-0.3350,1.0300,-2.1790,9.2750,5.9090
140,-31.1830,74.6880,31.1490,7.9810,1.6750,0.8170,8.4900,5.1160,3.3930,16.3830,78.5710,-44.4870,4.2160,3.1080,-0.6880,-1.2710,7.5560,6.0360,14.3540,-81.4200,32.0840,2.9570,-1.0440,2.3500,-5.0970,-7.4870,-2.9740,-14.9710,-67.6220,54.2780,0.3720,2.1730,1.9860,-1.9700,-9.0720,-2.2150,5.7120,-45.1510,36.9840,-0.2610,-0.3210,1.5770,-2.8900,-8.3080,4.4170,-3.4390,47.3200,46.9200,0.2450,0.0160,0.7250,-2.2410,9.3540,5.8540
160,-31.1560,74.7990,31.1490,2.9880,2.9110,0.7870,7.5560,4.8870,3.5390,16.6820,78.6650,-44.4870,-1.6620,2.6810,-2.3370,-2.2890,7.3500,5.7410,14.3720,-81.4610,32.0840,-0.3710,0.6200,1.3420,-4.6810,-7.6020,-2.6670,-14.9360,-67.6530,54.2780,-2.5440,1.7450,0.4440,-1.8790,-9.2420,-2.0950,5.8140,-45.1900,36.9840,-3.2540,0.7480,-0.4380,-3.0600,-8.3840,4.6060,-3.4290,47.2750,46.9200,-2.0150,1.1760,-0.7870,-2.5140,9.3830,5.9950
180,-31.2660,74.7970,31.1490,-2.4470,1.5370,4.3900,8.1690,4.8630,3.5340,16.6880,78.3770,-44.4870,-2.8830,-1.6860,-0.1380,-1.6660,6.8950,6.9790,14.4820,-81.5450,32.0840,-1.3030,0.6050,-2.1240,-5.2720,-7.9200,-2.8660,-14.8510,-67.7760,54.2780,-2.4220,2.7070,-1.6320,-2.0400,-9.3540,-2.4640,5.8440,-45.3030,36.9840,-3.1470,-0.9010,-2.0110,-2.9110,-8.4680,4.3450,-3.3260,47.1680,46.9200,-4.2440,-0.0910,-0.1760,-2.3730,9.1750,6.0530
