timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az
0,-28.1970,-29.0010,62.1300,-0.7660,0.1900,1.2300,6.6820,-4.2450,6.4910,-2.3080,6.1980,-6.4570,-0.2420,0.4190,-0.3370,1.4840,-4.4390,8.7150,1.4910,-9.1860,-36.3200,-0.0140,1.1000,0.7480,-3.9070,-5.4730,7.6350,2.9650,-12.8010,-59.1330,-1.0310,0.9340,0.2770,-6.3230,-6.5790,3.9360,-0.6870,-5.6180,-0.2160,-0.6700,1.4390,0.5440,-2.2580,-4.4340,8.8130
20,-28.2160,-28.9420,62.1300,-0.8580,0.0220,1.1230,6.6940,-4.2830,6.5340,-2.2740,6.1680,-6.4570,-0.2870,0.0510,-0.0610,1.5350,-4.4920,8.7750,1.5470,-9.1780,-36.3200,0.5060,0.0320,-0.2290,-4.0530,-5.3200,7.4200,3.0440,-12.7870,-59.1330,0.5720,0.0940,0.4760,-6.3590,-6.3520,3.6890,-0.6320,-5.5940,-0.2160,1.1620,0.0650,-0.1120,-2.3030,-4.2470,8.5330
40,-28.2380,-28.8950,62.1300,-0.7660,-0.4520,0.4510,6.6750,-4.3260,6.5290,-2.2740,6.1680,-6.4570,-0.2870,0.0510,-0.0610,1.5350,-4.4920,8.7750,1.5860,-9.1680,-36.3200,0.1520,0.0320,0.3070,-4.0080,-5.3180,7.4630,3.0860,-12.7560,-59.1330,0.3850,-0.4100,0.3670,-6.1410,-6.2230,3.6730,-0.6320,-5.6020,-0.2160,-0.1200,-0.3020,0.6970,-2.1740,-4.3450,8.6790
60,-28.2870,-28.8440,62.1300,-0.7820,-1.1080,-0.1290,6.6970,-4.2860,6.4880,-2.3120,6.1670,-6.4570,-0.4250,-0.7600,0.1970,1.7690,-4.4440,8.8440,1.5940,-9.1840,-36.3200,-0.3070,0.1230,0.5190,-3.9190,-5.4180,7.5060,3.1040,-12.7320,-59.1330,-0.9270,0.4600,0.1680,-6.2320,-6.4830,3.8880,-0.6550,-5.6080,-0.2160,-0.4100,-0.6060,0.6780,-2.1310,-4.3670,8.7770
80,-28.3530,-28.7940,62.1300,-0.8120,-1.1080,-0.2060,6.7730,-4.2860,6.4830,-2.3240,6.1760,-6.4570,0.4630,0.2050,0.0130,1.7050,-4.4100,8.7990,1.6140,-9.1930,-36.3200,-0.4120,-0.2590,-0.0330,-3.9480,-5.3250,7.4290,3.1360,-12.7180,-59.1330,-0.1180,-0.3950,-0.0150,-6.2130,-6.3570,3.7300,-0.6690,-5.5960,-0.2160,0.4170,-0.9080,0.0030,-2.1240,-4.2450,8.5500
100,-28.3800,-28.7170,62.1300,-0.8580,-0.5130,0.2520,6.7300,-4.2760,6.6080,-2.2880,6.1950,-6.4570,0.8720,0.7230,-0.1550,1.5300,-4.2930,8.5880,1.6050,-9.1950,-36.3200,-0.7610,0.2000,0.2110,-3.9240,-5.4610,7.6900,3.1210,-12.6780,-59.1330,-0.0110,-1.0340,-0.2590,-6.1240,-6.4020,3.8280,-0.6800,-5.6060,-0.2160,-0.4250,0.0430,0.3540,-2.1070,-4.3500,8.7100
120,-28.4190,-28.6580,62.1300,-0.7360,-0.2230,0.5120,6.7250,-4.2690,6.4980,-2.2790,6.1820,-6.4570,-0.2420,-0.1320,-0.1090,1.6160,-4.4700,8.8610,1.6430,-9.1990,-36.3200,0.1390,0.3830,0.2260,-3.9480,-5.3180,7.3810,3.1390,-12.6450,-59.1330,-0.0570,-0.1180,0.1830,-6.2010,-6.4210,3.8260,-0.6580,-5.6060,-0.2160,0.2030,0.2410,-0.2280,-2.2000,-4.3260,8.6530
140,-28.4670,-28.5760,62.1300,-0.4150,-0.3290,0.3900,6.7440,-4.2160,6.5050,-2.2730,6.1730,-6.4570,0.1560,0.2510,0.4260,1.6210,-4.3980,8.6930,1.6640,-9.2020,-36.3200,-0.3190,-0.5500,-0.3240,-4.0490,-5.4130,7.5730,3.1770,-12.6320,-59.1330,0.1570,-0.4380,0.1830,-6.1550,-6.2940,3.6730,-0.5850,-5.6000,-0.2160,-0.0270,0.0720,0.0020,-2.3940,-4.2780,8.6360
160,-28.5110,-28.5150,62.1300,-0.2010,-0.7110,0.1000,6.7160,-4.2930,6.4950,-2.2700,6.1770,-6.4570,0.2930,0.0810,0.2560,1.6090,-4.3500,8.6690,1.6950,-9.2000,-36.3200,0.0320,0.2130,0.6530,-3.9700,-5.3390,7.4530,3.2360,-12.6290,-59.1330,-0.9430,0.4800,0.3340,-6.2970,-6.4040,3.7730,-0.6030,-5.6130,-0.2160,-0.5000,-0.2180,1.0400,-2.1160,-4.3670,8.7390
180,-28.5520,-28.4410,62.1300,-0.1710,-0.7420,0.0390,6.7040,-4.2640,6.5240,-2.3180,6.2000,-6.4570,-0.1360,-0.1940,0.1630,1.7980,-4.3140,8.8180,1.6800,-9.1910,-36.3200,-0.1670,-0.1690,0.6340,-3.8620,-5.3650,7.5540,3.2280,-12.5700,-59.1330,-0.2710,-0.5430,0.3040,-6.1120,-6.3760,3.8910,-0.6090,-5.6130,-0.2160,0.4620,-0.4470,0.6130,-2.1240,-4.2810,8.5280
