timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az
0,10.1640,16.1720,31.3950,-0.3400,4.9970,2.0100,3.0690,8.9950,-2.5760,-2.4780,8.7010,153.4550,-5.8320,4.5020,-1.0600,1.1610,9.6460,2.2790,-19.1170,6.9990,176.0780,-36.9710,-9.0380,-24.5720,-3.1390,9.3690,0.4620,-3.0210,17.8810,104.2630,-36.3940,11.2640,2.2130,0.7490,10.7950,-0.3620,-14.6860,9.6900,180.0000,-12.8520,6.6630,-4.8070,-0.4670,9.8110,1.8120
40,10.1030,15.8090,31.6670,-0.4620,3.2560,6.8200,3.1820,9.1670,-2.4370,-2.5440,8.0510,153.4550,-18.3810,3.4790,-2.8010,1.4220,9.8260,1.9390,-18.6040,4.9570,174.6440,-51.6120,-6.6100,-35.8550,-4.1540,8.6170,1.2670,-3.3070,14.7530,104.9530,-61.2950,2.5310,17.2510,2.5070,8.7150,2.8850,-14.1450,9.0440,179.6140,-11.6920,17.3200,-9.6620,-0.9410,9.3040,2.1810
80,10.1300,15.2630,31.6670,-5.4850,4.3560,3.0940,2.9690,9.0090,-2.4180,-2.4330,7.2980,153.0860,-21.4350,9.0360,-9.2280,1.4700,9.7730,2.0420,-19.4190,3.2600,172.9080,-64.8790,-24.9760,-43.3970,-2.8560,9.3250,-0.0770,-3.8290,13.1550,105.6880,-59.5090,-0.4310,18.3810,3.1940,10.4700,0.3950,-13.6620,8.6690,179.3600,-10.6840,14.4490,-6.3490,-1.2260,10.0170,1.8940
120,9.1720,14.5480,31.6670,-5.0120,-7.3700,4.8810,4.2570,9.1200,-2.0160,-1.9680,5.7340,152.6570,-32.8090,8.4410,-10.7240,0.5550,9.3640,3.0000,-18.4340,-2.3260,169.7960,-114.1770,-5.3280,-77.7940,-4.8170,7.3620,3.9890,-2.9420,8.6420,106.3570,-95.0510,24.3020,16.7160,1.7530,8.3730,3.8830,-12.7430,7.5580,179.0210,-22.7450,24.2510,-8.4560,-1.3460,8.8510,2.3490
160,9.9680,14.0140,31.6670,-12.1420,14.3710,3.8420,2.0250,8.6190,-2.8040,-1.6530,4.9730,152.4320,-24.6100,17.1130,-5.6400,1.5800,9.8350,2.2310,-17.5710,-5.7940,166.9640,-92.1160,-17.3120,-70.8010,-5.3150,7.4390,2.2290,-2.3020,6.2010,107.1050,-98.3790,24.0420,18.7010,2.3680,10.3810,0.1080,-12.2440,6.7100,178.7260,-31.8290,16.8770,-7.3720,-1.3460,10.2520,1.4580
200,9.4350,13.3640,32.3490,-3.9430,-1.5070,17.0490,3.6990,9.2560,-2.0250,-1.0370,3.4420,152.4320,-34.4270,15.7380,-4.7550,0.6370,9.0000,3.1000,-17.3260,-9.3680,164.6380,-104.0700,-31.3430,-58.1600,-4.9180,7.2330,2.0540,-0.8450,-0.5030,107.7790,-110.4400,58.1340,16.8540,3.2420,6.0740,8.1160,-11.0240,5.1410,178.3930,-34.1040,26.0070,-8.3340,-2.1670,8.9850,2.8080
240,9.1550,12.9370,33.0260,-7.5770,-3.5070,16.9110,2.9470,9.1050,-2.7460,-0.7150,2.6260,152.4320,-31.2820,12.7310,-1.9150,0.9620,9.6700,2.1910,-18.0130,-15.7140,161.6500,-136.3450,-60.6250,-74.6940,-4.9940,5.5230,4.6640,0.3980,-2.5740,108.3390,-90.2570,47.1570,13.9990,2.3370,9.6940,1.4510,-10.1240,3.6530,178.3930,-31.6150,17.2890,-1.6160,-2.4400,9.1530,3.1460
280,7.5270,11.7940,33.7970,-16.4620,-19.6140,19.2780,4.7500,9.1220,-1.8720,-0.4650,0.5000,152.4320,-41.4960,9.6930,0.5890,0.7920,8.8390,4.3000,-17.9280,-23.2260,158.7550,-155.6880,-51.4500,-72.3890,-5.9470,4.5510,5.8350,3.9640,-6.8670,109.9030,-106.3790,89.9510,39.0980,0.3830,8.4160,5.3220,-9.5670,2.7670,178.6360,-39.2030,21.3200,6.0790,-1.5990,10.4630,1.6350
320,6.9140,11.3020,34.4150,-11.4850,-12.1480,15.4610,3.3710,9.6200,-2.9350,0.1220,-1.1930,152.4320,-36.4880,19.7840,-2.4800,0.8380,9.2010,4.2350,-21.3670,-29.5370,156.3750,-157.4900,-80.6410,-59.4880,-4.4440,5.8660,3.2490,6.5890,-11.7150,112.5080,-133.7990,84.0420,65.1290,1.2830,7.8790,4.6660,-9.4070,1.2940,178.8500,-53.1730,14.2050,5.3460,-1.4050,10.4510,2.0180
360,5.8000,9.6720,36.1620,-41.3780,-39.9190,43.6740,1.9990,8.9640,-2.6170,0.5870,-1.8880,152.4320,-30.3200,16.1350,-4.1140,0.6820,9.6770,2.8440,-26.6840,-38.2960,152.6060,-218.6650,-127.6020,-94.2360,-3.4280,3.3280,6.6680,8.5520,-17.7680,114.4760,-152.3030,46.8820,49.1900,2.9140,5.1880,10.2020,-9.0990,-1.3620,178.8500,-71.1880,1.2890,-1.6160,-2.7770,9.1510,3.2150
400,3.6690,8.0940,37.1210,-16.8440,-25.2320,23.9650,5.3750,8.1040,-0.5320,0.5870,-1.8880,152.4320,-30.3200,16.1350,-4.1140,0.6820,9.6770,2.8440,-28.1580,-51.7730,147.5820,-274.4060,-97.9080,-125.5800,-4.1370,-0.0530,8.2550,8.4400,-21.3250,116.0120,-116.7610,34.1180,38.4110,1.9660,6.9100,4.6780,-10.3640,-2.6590,179.4080,-66.0280,-13.3060,13.9410,-0.5290,10.9610,1.3190
440,3.6690,8.0940,37.1210,-16.8440,-25.2320,23.9650,5.3750,8.1040,-0.5320,0.5870,-1.8880,152.4320,-30.3200,16.1350,-4.1140,0.6820,9.6770,2.8440,-28.9410,-64.1430,142.7910,-256.1160,-75.3580,-119.7940,-3.8310,-1.3050,8.8390,8.4400,-21.3250,116.0120,-116.7610,34.1180,38.4110,1.9660,6.9100,4.6780,-10.3640,-2.6590,179.4080,-66.0280,-13.3060,13.9410,-0.5290,10.9610,1.3190
480,3.4410,8.7380,37.8110,8.0870,-4.4990,17.2470,3.5430,9.0600,-3.2350,0.5870,-1.8880,152.4320,-30.3200,16.1350,-4.1140,0.6820,9.6770,2.8440,-29.6050,-75.5480,138.1910,-241.7490,-68.3810,-114.9840,-3.2630,-2.3180,8.4610,11.4100,-28.9540,118.2510,-192.5620,73.2940,55.9680,1.0440,4.4920,5.9110,-11.0510,-8.3650,179.7820,-161.2340,-4.9860,9.3460,-0.8360,8.4750,3.1290
520,3.2550,8.4640,39.4330,-15.5310,-9.1710,40.5600,3.2130,9.5910,-3.4480,0.5870,-1.8880,152.4320,-30.3200,16.1350,-4.1140,0.6820,9.6770,2.8440,-29.5650,-85.7310,133.1140,-222.2070,-56.1520,-126.9390,-3.4240,-2.9140,7.8100,13.2710,-37.1680,120.3280,-207.1880,45.5840,51.9380,3.2800,1.4770,11.3200,-11.4300,-13.6210,179.7820,-156.0280,2.8310,-0.7760,-0.7900,8.2480,3.4740
560,1.8290,1.9730,41.7400,-59.2560,8.8290,20.8960,3.3540,8.3490,-0.6150,2.0380,-18.0950,148.4760,-145.1910,14.7920,-27.4420,-0.0790,7.4480,7.3960,-29.5580,-96.6480,127.8370,-237.6580,-44.9460,-131.9160,-2.9620,-5.3060,8.3580,18.6200,-57.3660,124.0250,-318.0580,57.1570,53.4950,2.1760,-0.0240,7.4220,-11.2900,-36.1090,175.6050,-345.8600,39.3650,-56.0890,-0.9940,2.9280,4.2430
600,2.6990,0.7170,43.8780,-27.2560,23.5460,53.4610,3.2900,8.8110,-1.0320,3.0830,-21.3730,148.0010,-116.8090,33.7540,-11.8690,0.4000,8.7700,4.3500,-31.3770,-105.8180,123.7010,-222.4210,-48.8700,-103.4120,-1.3720,-8.5500,9.6460,22.9210,-70.9470,125.5150,-341.3710,106.5610,37.2510,1.4130,-8.3390,20.7960,-9.2380,-49.4310,174.3440,-337.4630,52.1440,-31.5400,-3.7060,-2.1020,11.9450
640,2.2210,-0.3070,46.4110,-38.6000,7.3780,63.3080,5.2170,9.0860,-2.2840,3.8280,-26.4240,147.1410,-116.9620,26.4100,-21.5180,0.2830,6.2850,8.4080,-31.6250,-111.5070,120.5530,-135.3680,-9.6020,-78.6940,-4.0700,-6.3250,3.2730,25.2230,-76.0270,126.6820,-128.8370,56.6070,29.1740,-0.1800,-1.4600,6.9810,-9.2380,-49.4310,174.3440,-337.4630,52.1440,-31.5400,-3.7060,-2.1020,11.9450
680,1.5110,-5.3270,49.0910,-88.7220,28.1720,67.0030,6.4140,6.8470,1.8150,4.6260,-30.6380,146.4250,-104.3660,28.3190,-17.8850,0.1650,6.2630,8.4010,-33.8530,-122.3300,117.7170,-226.2840,-85.5870,-70.8930,-0.6220,-8.3960,4.9490,30.1970,-83.5180,129.2400,-189.1270,123.4010,63.9530,-2.7700,-2.0280,7.1160,-9.2380,-49.4310,174.3440,-337.4630,52.1440,-31.5400,-3.7060,-2.1020,11.9450
