timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az
0,6.1510,7.7730,165.8840,0.9920,0.4270,-0.0340,1.8410,9.1840,-3.3930,-3.7790,-5.9900,180.0000,-1.2890,-0.3000,-0.1000,1.3530,9.0810,3.8240,-4.0150,-84.5940,179.5570,-0.7020,-0.2410,-0.8860,-4.1610,8.7440,0.6820,3.1170,1.2870,95.6970,-1.1320,-0.3550,0.6780,2.0370,9.4140,2.2190,4.3170,5.4210,169.6080,-1.7670,-5.1820,4.2560,-0.4260,9.2750,2.9740
40,6.3430,7.7730,165.8840,-0.4590,1.9390,0.4240,1.5060,9.0840,-3.2390,-3.6440,-6.0000,180.0000,-1.0290,1.7150,0.0060,1.0100,9.2540,3.5890,-3.8980,-84.7860,179.5570,-3.5270,0.1250,-1.5420,-4.4940,8.5350,0.8810,3.2070,1.2640,95.6970,-0.5980,1.5230,-0.5740,1.7480,9.4790,2.2700,4.5910,5.4110,169.6080,-0.9280,4.2840,-2.7820,-1.2620,9.5100,3.0310
80,6.1840,7.8500,165.8840,2.2890,-1.1610,0.9430,2.0590,9.2990,-3.2560,-3.8370,-6.0210,180.0000,-1.5030,-0.6820,-0.0700,1.5540,9.3210,3.6010,-4.0170,-84.8560,179.5570,-2.1680,-0.8520,-0.0770,-4.1640,8.8490,0.7920,3.1330,1.2310,95.6970,-1.6520,-0.6300,0.2200,1.9300,9.4950,2.2120,4.1550,5.3440,169.6080,-1.8740,-6.4950,4.3630,-0.5750,9.3060,3.0210
120,6.2880,7.7710,165.8840,-2.6880,0.5950,0.3020,1.5800,9.0330,-3.2420,-3.7270,-6.2210,180.0000,-2.4030,2.3410,-1.5970,1.1110,9.0090,3.8330,-3.9190,-84.8340,179.5570,-2.0150,1.1180,-2.6420,-4.3960,8.6380,0.6130,3.0640,1.0750,95.6970,-1.6970,0.3470,0.1750,2.0090,9.4090,2.4760,4.7760,5.2820,169.6080,-1.0800,3.3370,-1.5600,-2.1550,9.6100,3.1890
160,5.7910,7.5380,165.8840,-2.1990,-5.6950,2.6220,2.4250,9.2150,-2.8900,-3.6550,-6.2150,180.0000,-1.5940,1.4860,-1.8870,1.1230,9.2340,3.5290,-3.9190,-84.7550,179.5570,-3.0380,-1.1720,-2.2600,-4.3790,8.6530,0.4290,3.0790,0.9740,95.6970,-3.1320,0.3470,0.0520,1.8290,9.4880,2.2700,4.2300,5.1680,169.6080,-2.9730,-7.1050,4.9740,-0.3850,9.2200,3.0290
200,6.0150,7.6610,165.8840,-4.5810,-0.4130,-0.7520,1.3690,9.3830,-3.9860,-3.3860,-6.3470,180.0000,-4.2660,4.3570,-3.4130,0.8980,9.1510,3.5910,-3.7450,-85.0940,179.5570,-6.6260,1.1790,-3.3440,-4.5230,8.4800,0.9700,3.2380,0.7920,95.6970,-7.5900,1.9200,0.9990,1.6520,9.6490,2.1330,4.6690,5.3900,169.6080,0.5230,-3.8530,2.3630,-2.3540,9.7610,2.7250
240,5.8030,7.0140,165.8840,-16.4740,-4.6870,-4.4920,3.0380,10.1830,-4.6690,-3.5050,-6.7250,179.7040,-8.4190,2.1430,-7.3980,1.6040,9.3450,3.9260,-3.8270,-85.1920,179.5570,-7.9080,0.5220,-3.5730,-4.1610,8.8940,0.4760,3.3800,0.2440,95.6970,-18.1550,4.8970,3.8690,1.9390,9.7060,2.1330,3.8090,4.9650,170.2180,-12.2250,-20.1430,15.2330,-0.6610,8.5430,2.7340
280,6.0590,4.1740,163.9930,-71.3140,7.0070,-47.2560,3.7950,10.9850,-4.5630,-3.4290,-7.6060,178.8650,-15.8080,12.4330,-20.9860,2.0520,9.1080,4.4680,-3.6570,-86.5430,179.0480,-23.1300,3.3620,-12.7330,-4.4320,8.5310,1.8480,3.9610,-0.8580,95.9540,-38.9950,11.5380,6.4340,1.4920,10.0010,1.7980,3.7070,5.3240,170.5160,-5.7520,-22.8920,7.4470,-2.8080,10.6210,2.0810
320,7.3170,1.8290,162.2880,-78.1230,-3.0540,-42.6300,-0.8140,9.0190,-3.5410,-2.5030,-8.1940,177.7280,-9.0140,16.6310,-28.4210,0.3710,8.7820,4.3500,-2.9340,-86.7940,178.5190,-9.6340,7.8350,-13.2220,-5.2000,8.2430,0.8040,3.7070,-2.9240,96.5510,-37.1940,8.0420,14.9230,2.8710,8.5090,3.9430,-2.2210,1.8770,173.3660,-61.9960,-117.8380,71.2490,2.3800,6.9000,4.5590
360,6.1680,-0.2980,160.4030,-54.0920,-29.2220,-47.1180,4.7520,10.1590,-1.5730,-1.7680,-8.2400,176.0410,-0.5560,25.6080,-42.1770,1.4480,9.2300,4.0850,-2.8770,-87.2240,178.1870,-8.3820,1.2860,-8.3060,-4.4200,8.5140,1.3170,3.8710,-3.4670,96.9450,-18.7050,1.1720,9.8540,1.4800,9.7250,2.7490,-2.7420,1.9790,174.1260,-3.6450,-45.2270,19.0040,-2.5740,9.8230,3.2630
