timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-6.0050,65.7590,-109.5800,5.7310,1.0720,-4.9990,1.8390,7.9870,5.1520,-1.1470,1.4120,-26.7580,6.4670,1.6980,1.7440,0.5870,-9.3450,1.5160,10.7980,-85.0880,-180.0000,7.2850,-3.0970,3.1400,-3.9430,-8.2910,-1.1160,-10.2020,-16.4650,-25.6350,5.5920,-1.2690,5.4680,-1.0320,-8.6860,-3.0050,-0.5780,-47.1500,-12.7130,8.5830,1.1980,2.5160,-0.7640,-8.2940,4.6760,-1.8990,64.0370,42.7590,8.3410,2.7180,-0.2570,-2.8160,9.1700,4.6730
20,-5.9830,65.9360,-109.5800,3.5170,-0.6530,-2.7240,2.1240,7.9680,5.3220,-1.1640,1.5910,-26.7580,3.3680,1.8820,0.6290,0.6460,-9.3970,1.5060,10.8540,-84.8600,-180.0000,4.7510,-1.2950,1.8270,-3.9720,-8.3460,-0.9460,-10.0510,-16.2970,-25.6350,3.5000,-0.2610,3.1630,-1.1660,-8.8350,-2.9450,-0.6030,-46.9690,-12.7130,6.0640,1.1980,1.4320,-0.7590,-8.2260,4.6830,-1.9110,64.2420,42.7590,5.7920,1.3590,-0.1350,-2.7890,9.2100,4.4960
40,-5.9880,66.1600,-109.5800,1.8840,-1.0500,-1.0140,2.1880,8.1240,5.0760,-1.1330,1.7250,-26.7580,1.2000,1.7290,-0.7900,0.4740,-9.4790,1.5300,10.9380,-84.6430,-180.0000,2.8430,0.0480,0.6060,-4.0460,-8.4830,-0.8550,-9.8600,-16.1280,-25.6350,2.3090,0.9450,1.3160,-1.2400,-8.9040,-2.8630,-0.5990,-46.8300,-12.7130,3.3920,1.2440,0.4550,-0.8670,-8.2890,4.7840,-1.9200,64.3650,42.7590,3.2270,0.1990,0.2010,-2.8680,9.1530,4.5590
60,-5.9530,66.1450,-109.5800,-0.9100,-2.6230,-0.7390,1.9750,7.9300,5.6960,-1.1170,1.7840,-26.7580,-0.5560,1.5910,-2.0580,0.5240,-9.7400,1.4390,11.0660,-84.5350,-180.0000,1.5910,1.5290,-0.7980,-4.1280,-8.4830,-1.0970,-9.6490,-16.0190,-25.6350,1.5610,2.4260,-0.1650,-1.2500,-9.0050,-3.0430,-0.5700,-46.7250,-12.7130,1.3160,1.3360,-1.0100,-0.9530,-8.3010,4.8410,-1.9370,64.4630,42.7590,0.9670,-0.9770,0.8420,-2.9350,9.2370,4.5110
80,-5.9460,66.1160,-109.5800,-1.1850,-3.0500,0.0390,2.0690,7.9870,5.7800,-1.0710,1.7960,-26.7580,-0.8610,1.5610,-2.1800,0.4120,-9.8330,1.3100,11.2380,-84.4500,-180.0000,0.7970,2.4610,-1.2720,-4.2880,-8.5660,-1.1230,-9.4240,-15.9890,-25.6350,1.4390,2.5330,-0.6230,-1.3170,-8.9420,-3.2900,-0.5350,-46.6860,-12.7130,-0.4700,1.7780,-2.4460,-0.9620,-8.4440,4.8050,-1.9640,64.4800,42.7590,-0.2850,-1.8930,1.1470,-2.9930,9.2660,4.7240
100,-5.9160,66.0800,-109.5800,-1.2770,-2.4090,0.3140,2.0450,8.0400,5.8440,-1.0160,1.7580,-26.7580,-1.0900,1.3620,-1.2790,0.3640,-9.9430,1.1590,11.3910,-84.4600,-180.0000,0.4760,1.8500,-1.0580,-4.2810,-8.5260,-1.3860,-9.2520,-16.0060,-25.6350,0.8890,1.5710,-0.5620,-1.2260,-8.9610,-3.4310,-0.4870,-46.6950,-12.7130,-0.4400,1.4270,-2.3230,-1.0340,-8.4730,4.6350,-1.9660,64.4700,42.7590,-0.3460,-1.7700,0.8570,-3.0770,9.2340,4.8080
120,-5.9060,65.9850,-109.5800,-0.5590,-0.6840,-0.3120,2.2600,7.9370,6.1030,-0.9410,1.7200,-26.7580,-0.8000,0.9810,-0.0420,0.2560,-10.0750,1.1440,11.5370,-84.4780,-180.0000,-0.0890,1.3920,-0.3860,-4.3450,-8.6050,-1.3910,-9.0330,-15.9960,-25.6350,0.0040,0.7620,-0.0590,-1.4700,-9.0520,-3.3060,-0.4420,-46.7390,-12.7130,-0.4700,0.8470,-1.3160,-1.0800,-8.6070,4.5680,-1.9420,64.4290,42.7590,-0.1930,-0.8390,0.2920,-3.1000,9.1630,4.9080
140,-5.7850,66.0310,-109.5800,0.4480,3.0110,-1.7160,2.0520,7.9940,5.6220,-0.9600,1.7720,-26.7580,0.6810,-1.2020,1.9120,0.4260,-9.7520,1.3260,11.6950,-84.5180,-180.0000,-0.1500,-0.5470,0.9270,-4.5010,-8.4900,-1.4390,-8.9280,-16.0130,-25.6350,0.1410,-1.8070,1.3160,-1.2500,-8.9540,-3.3810,-0.3760,-46.7440,-12.7130,-0.3640,0.2820,0.2570,-1.1970,-8.5310,4.6730,-1.8810,64.4380,42.7590,0.6930,1.2980,-0.7000,-3.0840,9.2100,4.8080
160,-5.5590,65.9760,-109.5800,0.0360,2.7510,-1.9910,1.6280,7.7790,5.8590,-0.9940,1.8080,-26.7580,1.1240,-1.9200,2.1260,0.4310,-9.7610,1.2450,11.7360,-84.5160,-180.0000,-0.3330,-2.2570,1.8730,-4.2310,-8.5860,-1.3170,-8.8580,-16.0110,-25.6350,0.2180,-2.6310,1.7130,-1.1920,-8.9850,-3.3330,-0.3880,-46.7480,-12.7130,0.6150,-0.9560,2.8810,-1.0220,-8.6050,4.6400,-1.7640,64.4560,42.7590,0.8300,3.4510,-1.6620,-3.1630,9.2420,4.7960
180,-5.4740,65.9960,-109.5800,1.1660,1.8350,0.6960,2.0610,7.9460,5.7600,-1.0010,1.8390,-26.7580,0.9560,-1.7520,0.6450,0.3540,-9.8310,1.2550,11.7910,-84.5390,-180.0000,0.0640,-2.3490,0.8500,-4.2500,-8.4850,-1.4030,-8.7400,-15.9810,-25.6350,0.9810,-2.3570,0.4610,-1.3340,-8.9330,-3.2700,-0.3940,-46.7570,-12.7130,0.9970,-0.9560,2.7440,-1.0440,-8.6500,4.6180,-1.6570,64.4490,42.7590,0.4180,3.2520,-0.8680,-3.1510,9.1990,4.8360
