timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,3.8020,89.1220,-48.8840,1.9890,4.1690,-1.7030,2.0760,9.2440,3.0500,-0.5820,0.1660,-3.7120,1.3860,-2.2030,3.6900,1.0820,-8.6190,5.1000,18.6470,-60.7570,55.0760,-1.0500,-1.9710,3.0830,-5.4440,-8.1830,1.4840,-9.5910,-77.0790,75.8630,-1.2970,-3.6850,2.0760,-3.3760,-9.1840,-1.1180,-0.3910,-0.1170,50.0010,0.9770,-1.1200,3.5160,-1.1490,-8.4040,5.3290,-7.9110,78.3340,38.2410,1.6000,3.2500,-2.5610,-1.7480,9.4330,1.3620
20,3.8140,89.0610,-48.8840,2.3710,2.9480,-1.1840,2.3630,9.1840,3.2010,-0.5500,0.2340,-3.7120,2.9740,-3.7300,3.1560,1.2160,-8.4400,5.1880,18.6610,-60.7620,55.0760,-0.2560,-3.8030,2.6250,-5.3870,-8.1790,1.6090,-9.6510,-77.1360,75.8630,0.1840,-5.2120,2.3360,-3.1890,-9.0290,-1.0030,-0.2860,-0.0490,50.0010,2.3360,-2.8000,3.4850,-1.0940,-8.3440,5.2890,-7.7530,78.4260,38.2410,2.4700,4.6400,-1.6450,-1.8510,9.5380,1.2740
40,4.0540,89.1620,-48.8840,4.1270,4.8560,-1.8550,1.6690,9.4090,2.8040,-0.4970,0.2910,-3.7120,3.4780,-4.2340,2.8350,1.0940,-8.4560,5.1240,18.6070,-60.7410,55.0760,0.2630,-5.3450,2.3660,-5.2360,-8.1880,1.6590,-9.7070,-77.1550,75.8630,0.4900,-5.4710,2.3970,-3.2350,-9.1360,-0.9190,-0.2290,0.0460,50.0010,2.8860,-3.6850,3.4090,-0.9980,-8.2820,5.3320,-7.6010,78.4980,38.2410,2.3020,5.3110,-1.1720,-1.8100,9.5670,1.3190
60,4.1240,89.1490,-48.8840,3.8210,3.9250,-0.8930,2.1690,9.1910,3.1150,-0.5090,0.3210,-3.7120,3.3860,-5.1800,1.4920,1.2640,-8.5660,5.0970,18.5230,-60.7590,55.0760,0.1560,-6.2610,1.7400,-5.1930,-8.2550,1.5560,-9.7890,-77.1550,75.8630,1.0700,-5.2730,1.4960,-3.1390,-9.2630,-0.9170,-0.2060,0.0970,50.0010,2.3820,-4.0970,2.4470,-0.9190,-8.4160,5.2910,-7.4710,78.5410,38.2410,1.5690,5.6170,0.0040,-1.7430,9.6200,1.3740
80,4.1740,89.1860,-48.8840,5.6380,4.2450,0.4960,2.2510,9.2250,3.0650,-0.5960,0.3720,-3.7120,3.1730,-5.8670,0.0870,1.4720,-8.3890,5.1020,18.4160,-60.7740,55.0760,0.3850,-6.5200,0.6710,-5.1160,-8.2860,1.5560,-9.8890,-77.1360,75.8630,1.6190,-4.8300,1.0840,-2.9930,-9.1940,-0.8880,-0.2070,0.1230,50.0010,2.3210,-4.2350,1.5620,-0.8500,-8.4540,5.2270,-7.3590,78.5530,38.2410,1.3250,5.1890,0.9810,-1.7210,9.5860,1.4510
100,4.1870,89.3750,-48.8840,6.9050,4.1840,1.1830,2.4250,9.5790,2.6890,-0.6790,0.4130,-3.7120,2.2870,-5.2720,-1.0270,1.5110,-8.3960,5.1430,18.3220,-60.7630,55.0760,0.8430,-5.5740,-0.4280,-5.0970,-8.3170,1.6140,-9.9660,-77.1200,75.8630,1.8940,-3.8990,0.5040,-2.9980,-9.2320,-0.9270,-0.2050,0.1390,50.0010,2.0920,-3.8530,0.6910,-0.8360,-8.4710,5.2220,-7.2900,78.5650,38.2410,0.9430,4.0750,1.4850,-1.6640,9.6220,1.4320
120,4.2420,89.3790,-48.8840,3.2260,2.2610,-0.0840,2.0780,9.2900,2.9980,-0.6770,0.3780,-3.7120,2.3480,-4.2950,-0.9510,1.2880,-8.6020,4.9510,18.2680,-60.8120,55.0760,0.8280,-4.6120,-1.1760,-5.1760,-8.3680,1.4370,-10.0180,-77.1240,75.8630,2.2760,-3.4100,0.1530,-3.0120,-9.1530,-1.0130,-0.1730,0.1480,50.0010,2.0000,-3.3800,-0.0720,-0.9100,-8.4350,5.1830,-7.2390,78.5260,38.2410,0.8510,3.4180,1.6370,-1.6420,9.5190,1.5830
140,4.2050,89.2320,-48.8840,2.8140,0.9780,1.3970,2.2820,8.9950,3.4190,-0.7310,0.3770,-3.7120,3.2490,-4.4320,-0.8750,1.4770,-8.5470,4.9920,18.2020,-60.8390,55.0760,1.2090,-5.2380,-1.2370,-5.1360,-8.3170,1.4700,-10.1050,-77.0880,75.8630,3.0550,-4.3260,-0.1070,-2.9540,-9.2440,-0.9430,-0.1740,0.1660,50.0010,2.8860,-4.0060,-0.4230,-0.8380,-8.4250,5.1550,-7.1910,78.5100,38.2410,1.5080,3.9530,2.2020,-1.6040,9.5340,1.5560
160,4.2050,89.2320,-48.8840,2.8140,0.9780,1.3970,2.2820,8.9950,3.4190,-0.7900,0.3960,-3.7120,4.0430,-3.7610,-1.3780,1.5320,-8.4730,4.9680,18.0900,-60.8550,55.0760,1.8960,-5.5430,-1.2830,-4.9940,-8.3840,1.4720,-10.2040,-77.0090,75.8630,3.7420,-4.5700,-0.0310,-2.9090,-9.2750,-0.8480,-0.1950,0.1970,50.0010,3.6790,-4.2040,-0.6370,-0.7880,-8.4680,5.1790,-7.1530,78.5150,38.2410,2.1490,4.2270,2.8590,-1.5490,9.4880,1.5160
180,4.1270,89.4050,-48.8840,9.1800,0.4740,3.9160,2.2700,9.1220,3.0120,-0.8590,0.4870,-3.7120,4.8370,-3.0740,-2.0350,1.6210,-8.3680,5.1450,17.9600,-60.8460,55.0760,3.3160,-5.2530,-1.6800,-4.8240,-8.3030,1.4480,-10.2950,-76.8850,75.8630,4.8870,-4.5860,0.0460,-2.8630,-9.1220,-0.7520,-0.2540,0.2640,50.0010,4.8090,-4.1890,-1.2480,-0.6340,-8.2700,5.1260,-7.1490,78.5400,38.2410,3.2790,3.9220,3.4540,-1.4580,9.5170,1.5200
200,3.9170,89.6080,-48.8840,11.0730,-0.2280,4.9840,2.8540,9.2610,2.7720,-0.9290,0.5910,-3.7120,5.3100,-2.7220,-1.8210,1.6400,-8.2720,5.1240,17.8610,-60.7410,55.0760,4.3240,-4.8870,-1.4510,-4.8960,-8.2550,1.6810,-10.3520,-76.7320,75.8630,5.4670,-4.3260,0.6110,-2.8870,-8.9520,-0.6700,-0.3370,0.3740,50.0010,5.3280,-4.0970,-1.4460,-0.5360,-8.1400,5.2000,-7.1900,78.6250,38.2410,3.7980,3.8610,3.4850,-1.3000,9.5050,1.3380
