timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,5.0660,82.6350,-54.5840,0.1550,-0.6850,-0.3840,1.9230,8.9690,4.0460,1.0520,-14.6610,2.2190,-0.3730,-0.3020,-0.1060,1.8320,-9.4430,2.5450,4.6950,-75.6590,17.2230,-0.1010,-0.4520,0.2650,-2.9230,-9.2750,-0.6130,-24.7790,-79.8070,44.6900,-0.9320,0.1880,-0.4310,-0.2110,-9.6650,-1.6140,-5.0480,4.2110,30.8650,-0.1440,-0.3300,0.5030,0.0120,-7.8510,5.9300,-8.6670,69.2050,35.2540,-0.6420,0.3760,-0.1820,-1.4480,9.6970,3.0960
20,5.1280,82.6880,-54.5840,1.0400,0.6460,0.4110,1.8700,9.0690,3.8000,1.0400,-14.6560,2.2190,0.2700,-0.6210,0.0620,2.0420,-9.2800,2.6580,4.6270,-75.7010,17.2230,-0.0700,-0.6180,0.4620,-2.8320,-9.2700,-0.6490,-24.8610,-79.8380,44.6900,-0.2300,-0.3000,-0.0800,-0.2490,-9.5670,-1.5900,-5.0480,4.2110,30.8650,-0.1440,-0.3300,0.5030,0.0120,-7.8510,5.9300,-8.6570,69.2120,35.2540,-0.0460,0.6810,0.1380,-1.4340,9.7900,3.0840
40,5.1550,82.6660,-54.5840,0.3980,-0.1630,0.1370,1.9130,8.9140,3.9650,1.0570,-14.6720,2.2190,0.0240,-0.4810,0.3670,1.9610,-9.3570,2.6220,4.6120,-75.7550,17.2230,-0.0390,-0.0500,0.2160,-2.9740,-9.2630,-0.6940,-24.9770,-79.8690,44.6900,-0.5650,-0.3600,-0.1250,-0.1170,-9.6440,-1.5920,-4.9960,4.1980,30.8650,-0.5250,-0.1910,0.5920,-0.0550,-7.9440,5.9740,-8.6360,69.1960,35.2540,-0.0160,0.6350,-0.0300,-1.4720,9.7300,3.1580
60,5.1690,82.6270,-54.5840,0.7170,-0.8490,0.6090,1.9110,8.8800,4.0390,1.0430,-14.6700,2.2190,0.0390,-0.7840,-0.1380,2.0730,-9.4550,2.7080,4.5660,-75.7800,17.2230,0.2510,-0.6760,-0.2740,-2.9210,-9.3450,-0.6340,-25.0260,-79.8680,44.6900,-0.6080,0.1610,-0.3230,-0.2990,-9.7420,-1.4990,-4.9790,4.2240,30.8650,0.0420,-0.6630,0.2230,-0.0120,-7.9220,5.9740,-8.6460,69.1520,35.2540,-0.0770,0.5130,0.2760,-1.3770,9.7640,3.2730
80,5.1640,82.7060,-54.5840,2.3350,1.1360,1.4800,2.1500,9.1790,3.8360,1.0150,-14.6640,2.2190,0.8180,-1.2220,-0.4580,2.0780,-9.3880,2.6500,4.4840,-75.8010,17.2230,0.6320,-1.1610,-0.3950,-2.8080,-9.3350,-0.6460,-25.1390,-79.8740,44.6900,0.3110,-0.2980,-0.3060,-0.0890,-9.6030,-1.5730,-5.0070,4.2270,30.8650,0.4240,-0.9800,0.2220,0.1240,-8.0230,5.9210,-8.6310,69.1410,35.2540,0.1520,1.2000,0.7790,-1.4150,9.7470,3.1600
100,5.1730,82.7530,-54.5840,1.3280,0.1890,-0.0470,2.0020,9.0430,3.8160,0.9930,-14.6460,2.2190,0.6650,-0.4130,-0.3820,2.1070,-9.3400,2.6910,4.4230,-75.8030,17.2230,0.6620,0.2740,-0.0130,-2.7920,-9.4020,-0.5990,-25.2840,-79.8710,44.6900,0.6460,-0.4030,-0.2740,0.0380,-9.4910,-1.5490,-5.0020,4.2300,30.8650,0.1180,-0.0180,0.0690,0.0690,-8.0090,5.9380,-8.6300,69.1520,35.2540,0.4420,0.9710,0.6570,-1.3860,9.8020,3.1200
120,5.1610,82.7400,-54.5840,0.8390,-0.3910,-0.3980,2.0280,8.9610,3.9670,1.0280,-14.6970,2.2190,0.1270,0.6730,-0.4110,1.9780,-9.4070,2.4970,4.4530,-75.8110,17.2230,0.7660,0.8680,0.2470,-3.0140,-9.2130,-0.6130,-25.3640,-79.8810,44.6900,0.1390,0.6370,-0.1660,-0.0960,-9.5700,-1.5800,-4.9720,4.2590,30.8650,0.0570,0.0730,-0.4500,-0.0190,-7.8220,5.9230,-8.6700,69.1490,35.2540,0.6870,-0.4180,0.5050,-1.3310,9.7780,3.1770
140,5.2260,82.7790,-54.5840,0.4120,-0.0090,-0.4440,1.7690,9.0430,3.7680,1.0670,-14.7050,2.2190,-0.1790,0.7460,0.1110,1.9610,-9.3450,2.6480,4.4360,-75.8170,17.2230,-0.1960,0.9750,0.7200,-2.8660,-9.3160,-0.5550,-25.3640,-79.8810,44.6900,0.1390,0.6370,-0.1660,-0.0960,-9.5700,-1.5800,-4.9730,4.2420,30.8650,-0.7220,-0.3700,0.0100,0.0570,-8.0420,5.9520,-8.6850,69.1680,35.2540,0.8090,-0.3570,0.2600,-1.4200,9.8350,3.1220
160,5.2370,82.7220,-54.5840,-0.2470,-1.5670,0.1990,1.8390,8.8850,4.0200,1.1090,-14.7490,2.2190,-0.6970,0.5740,-0.2720,1.9440,-9.4590,2.5860,4.4840,-75.8440,17.2230,0.0180,1.1430,-0.1660,-3.0910,-9.3110,-0.6440,-25.4780,-79.9470,44.6900,-0.9600,0.3260,-0.8510,-0.2010,-9.6390,-1.6540,-4.9350,4.2480,30.8650,-0.3830,-0.3370,-0.5860,-0.0860,-7.9490,5.9540,-8.6740,69.1690,35.2540,0.0760,-0.5560,0.2300,-1.5110,9.7130,3.0960
180,5.1860,82.7390,-54.5840,0.7150,-1.4750,0.9630,2.1050,9.1270,3.9150,1.1690,-14.7580,2.2190,-0.0520,0.3730,-1.1710,1.8560,-9.4120,2.6480,4.5200,-75.8740,17.2230,0.7350,0.5480,-0.4560,-3.0240,-9.0930,-0.6920,-25.5010,-79.9810,44.6900,-0.1200,0.7990,-0.7130,-0.2370,-9.5550,-1.6740,-4.9470,4.2730,30.8650,-0.0300,-0.6410,-0.8880,0.0650,-7.7500,5.8610,-8.6930,69.1700,35.2540,0.2130,-0.8460,0.9020,-1.4270,9.7760,3.1220
200,5.1930,82.7150,-54.5840,0.8520,-0.8490,0.2450,1.9060,8.9140,3.9890,1.2040,-14.7830,2.2190,0.2530,-0.0850,-0.3160,1.9080,-9.4620,2.5790,4.5240,-75.8880,17.2230,-0.0130,0.0740,0.6130,-2.9740,-9.2100,-0.6030,-25.5100,-79.9860,44.6900,0.0170,0.4790,-0.8510,-0.3020,-9.5840,-1.5920,-4.9450,4.2670,30.8650,-0.3350,-1.0840,0.0130,-0.0170,-7.8580,5.8320,-8.7210,69.1930,35.2540,0.4120,-0.3420,0.8560,-1.3500,9.7610,3.0480
220,5.1920,82.7870,-54.5840,1.9670,0.3260,0.6120,2.0090,8.9950,3.7350,1.1750,-14.7690,2.2190,0.4660,-0.8180,0.6780,2.0570,-9.2820,2.6530,4.4570,-75.8840,17.2230,-0.3180,-0.3690,0.9610,-2.7770,-9.3250,-0.5340,-25.5670,-80.0080,44.6900,-0.7160,-0.3180,-0.6330,-0.1750,-9.5770,-1.6040,-4.9860,4.2680,30.8650,-0.4880,-1.1300,-0.0940,0.1290,-7.9010,5.9110,-8.7030,69.1840,35.2540,0.3050,0.6350,0.3980,-1.4440,9.7130,3.1460
240,5.1900,82.8170,-54.5840,1.0360,-0.4830,0.1990,1.9580,8.9900,3.8190,1.1870,-14.7690,2.2190,0.4810,-0.3440,0.1280,1.9320,-9.2490,2.5930,4.4240,-75.8500,17.2230,-0.0430,0.3950,0.5490,-2.8510,-9.3830,-0.4600,-25.5670,-80.0080,44.6900,-0.7160,-0.3180,-0.6330,-0.1750,-9.5770,-1.6040,-5.0280,4.2640,30.8650,-0.5340,-0.7170,-0.3230,0.1680,-7.9610,5.9350,-8.7150,69.2040,35.2540,0.3810,0.5280,0.7030,-1.3430,9.7420,3.0500
260,5.1990,82.8340,-54.5840,0.7000,-0.3450,-0.0140,1.9030,8.9040,3.8000,1.1470,-14.7630,2.2190,0.4780,-0.2510,-0.2390,2.1160,-9.2100,2.6020,4.3730,-75.8140,17.2230,0.5680,0.1330,0.1640,-2.7560,-9.2440,-0.4840,-25.6850,-80.0180,44.6900,-0.2250,0.3070,-0.4460,-0.0720,-9.5290,-1.6040,-5.0520,4.2860,30.8650,0.2020,-0.1180,-0.1540,0.1440,-7.8600,5.9160,-8.7380,69.1830,35.2540,0.2290,0.4060,0.5810,-1.3020,9.6650,3.1700
280,5.1930,82.9290,-54.5840,0.7110,-0.0840,0.4280,1.9970,9.1120,3.5840,1.1580,-14.7430,2.2190,-0.2720,0.4220,-0.6190,2.0020,-9.2820,2.7220,4.3710,-75.7790,17.2230,0.2750,0.7580,-0.0810,-2.8800,-9.2370,-0.4670,-25.7340,-79.9890,44.6900,0.0820,0.5200,0.0140,-0.1030,-9.4590,-1.4820,-5.0630,4.3280,30.8650,-0.3640,0.5080,-0.0150,0.1390,-7.8000,6.0120,-8.7700,69.2130,35.2540,0.2290,-0.1280,0.4130,-1.3020,9.7280,2.9930
300,5.1660,82.9370,-54.5840,-0.6200,-1.0450,-0.2300,1.9990,9.0090,3.7680,1.1890,-14.7270,2.2190,-1.0490,0.4200,0.1620,1.9420,-9.3280,2.7800,4.3900,-75.7360,17.2230,-0.7650,0.7090,0.5920,-2.9640,-9.2490,-0.3760,-25.7730,-79.9880,44.6900,-0.6970,0.7460,-0.3070,-0.1080,-9.3490,-1.5130,-5.0420,4.3630,30.8650,-1.3240,0.3990,0.2290,0.0120,-7.7860,6.0550,-8.8090,69.2360,35.2540,-0.1680,-0.7080,-0.0600,-1.3190,9.7420,2.9930
320,5.2050,82.9370,-54.5840,-1.5060,-0.4810,-0.5660,1.8030,9.0550,3.7520,1.2330,-14.7120,2.2190,-1.2780,0.1600,1.2920,1.8720,-9.3540,2.7990,4.4190,-75.7410,17.2230,-1.6810,0.3880,1.0340,-3.0360,-9.2990,-0.4760,-25.7640,-80.0090,44.6900,-1.6900,0.2120,-0.4900,-0.3020,-9.5050,-1.5540,-5.0020,4.3330,30.8650,-1.6450,0.0630,1.2670,-0.0790,-7.8870,5.8750,-8.8260,69.2590,35.2540,-0.5960,-0.5100,-0.8240,-1.3840,9.7870,2.9740
340,5.2700,82.7730,-54.5840,-2.1620,-1.2440,-0.6580,1.6380,8.7650,4.2090,1.2750,-14.7210,2.2190,-1.3240,-0.2060,1.2770,1.8580,-9.4380,2.7340,4.5030,-75.7940,17.2230,-1.4670,0.2970,0.6220,-3.2660,-9.3350,-0.6610,-25.7560,-80.0430,44.6900,-2.3000,-0.0780,-0.2920,-0.3160,-9.6220,-1.5870,-4.9070,4.3080,30.8650,-1.6450,0.3530,1.1140,-0.2710,-8.0710,6.0290,-8.8020,69.2510,35.2540,-1.3290,-0.2960,-1.2360,-1.5180,9.7540,3.0290
360,5.3530,82.7870,-54.5840,0.4030,0.5420,1.6930,1.7120,9.1030,3.8810,1.3220,-14.7530,2.2190,-0.6370,-0.8320,-0.1430,1.8000,-9.5150,2.6240,4.5030,-75.8320,17.2230,-0.6580,-0.5580,-0.4620,-3.0050,-9.2850,-0.6680,-25.7710,-80.1190,44.6900,-1.3840,-0.1090,-0.0780,-0.2270,-9.5270,-1.7960,-4.8900,4.2570,30.8650,-1.2020,-0.5940,0.6410,-0.0690,-8.1240,5.9090,-8.7510,69.2220,35.2540,-1.4970,0.2380,-0.4110,-1.5850,9.7540,3.0960
380,5.3080,82.7270,-54.5840,0.0820,-1.1220,2.2580,2.0470,8.9640,4.0820,1.2920,-14.7890,2.2190,-0.7130,-1.2440,-1.1050,2.0570,-9.5500,2.6140,4.4820,-75.8710,17.2230,-0.1810,-0.6170,-1.1920,-2.9470,-9.3520,-0.7180,-25.8190,-80.1550,44.6900,-0.7120,-0.4450,-0.8410,-0.1270,-9.6650,-1.7330,-4.9030,4.2040,30.8650,-0.4080,-0.8380,-0.2750,0.0190,-8.1000,5.8040,-8.6930,69.1650,35.2540,-1.6640,0.9860,0.4890,-1.5730,9.8040,3.2180
400,5.2620,82.6530,-54.5840,0.9060,-1.3510,1.7390,2.0420,8.9420,4.1970,1.3090,-14.8590,2.2190,-0.2860,-0.9240,-1.8380,1.8940,-9.5240,2.4470,4.4770,-75.9310,17.2230,0.7800,-0.9220,-1.5440,-2.9980,-9.2610,-0.8480,-25.8690,-80.1980,44.6900,0.5240,0.0280,-0.9790,-0.0740,-9.5550,-1.8340,-4.9140,4.1970,30.8650,0.5410,-1.1240,-0.8690,-0.0070,-7.9490,5.8130,-8.6680,69.1180,35.2540,-1.1000,0.7420,1.2680,-1.4720,9.7710,3.2150
420,5.2470,82.7270,-54.5840,2.1580,0.6800,1.9380,2.0640,9.0690,3.7780,1.2610,-14.8540,2.2190,0.4770,-1.1070,-1.6700,2.0970,-9.3730,2.6190,4.4420,-75.9360,17.2230,0.8570,-0.8760,-1.2380,-2.8560,-9.2060,-0.6700,-25.9160,-80.1860,44.6900,1.2880,-0.3530,-0.8870,-0.0980,-9.4930,-1.6880,-4.9680,4.1740,30.8650,0.6320,-1.4600,-0.6700,0.1200,-7.9340,5.7290,-8.6560,69.0870,35.2540,-0.3970,1.0010,1.7720,-1.4130,9.8160,3.2270
440,5.2160,82.7130,-54.5840,1.6240,-0.1900,1.3270,2.0420,8.8920,3.9890,1.2610,-14.8540,2.2190,0.4770,-1.1070,-1.6700,2.0970,-9.3730,2.6190,4.3610,-75.9550,17.2230,0.5060,-0.6010,-0.8570,-2.6930,-9.3040,-0.7060,-25.9650,-80.1460,44.6900,0.8910,-0.5980,-1.1010,-0.0960,-9.6150,-1.5850,-5.0610,4.1490,30.8650,0.3730,-1.6730,-0.8690,0.2510,-7.9920,5.7750,-8.6570,69.0590,35.2540,-0.0310,1.1240,1.4510,-1.3480,9.7440,3.2270
460,5.1530,82.8100,-54.5840,2.1430,0.0840,1.5100,2.1980,9.0980,3.6850,1.1460,-14.8450,2.2190,1.0730,-0.5880,-0.9830,2.2770,-9.2370,2.6000,4.2800,-75.9250,17.2230,0.8110,-0.6470,-0.7040,-2.6500,-9.2030,-0.5580,-26.0450,-80.0920,44.6900,0.9060,-0.5360,-1.1770,0.0310,-9.5480,-1.5250,-5.1580,4.1690,30.8650,0.6930,-1.1390,-0.9300,0.3090,-7.8670,5.8590,-8.6920,69.0300,35.2540,0.2130,1.0320,1.6040,-1.2190,9.6850,3.2300
480,5.0850,82.8200,-54.5840,0.9060,-1.5190,0.5330,2.0830,8.9260,3.8450,1.1200,-14.8140,2.2190,0.4010,0.3740,-1.0280,2.1120,-9.2370,2.6790,4.2630,-75.8920,17.2230,0.7350,0.6350,-0.5970,-2.8060,-9.2820,-0.5480,-26.1080,-80.0240,44.6900,0.9820,-0.1240,-0.8870,0.0170,-9.4710,-1.4630,-5.1810,4.1950,30.8650,0.2960,-0.1160,-1.2050,0.1270,-7.8270,5.8920,-8.7380,69.0300,35.2540,0.6260,-0.0060,1.4510,-1.2570,9.7490,3.1750
