timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-30.3520,113.6210,3.6070,-2.8580,-1.3970,-0.6540,8.4590,5.2740,-0.1170,10.0430,-1.5060,0.5390,-10.2020,-0.9540,1.1880,0.5150,8.8060,3.8090,5.9380,-2.4640,25.0050,-4.6520,0.2540,1.6210,-1.4960,6.7760,7.0130,12.2630,-72.6780,-21.0480,-1.4280,-0.7910,-2.3580,-6.0090,-7.6810,-1.6260,-2.1040,-14.7540,73.4010,-0.6390,-3.5220,-0.0530,-2.3390,-5.1790,7.9820,-1.3520,59.2900,-10.5330,0.0490,0.4680,0.4910,-5.5160,7.5230,3.8450
20,-30.4280,113.3590,3.6070,-5.3310,-4.0840,0.5060,8.4010,4.8340,0.6220,10.0070,-1.9910,0.5390,-14.0190,-2.6950,1.0200,0.4860,8.3680,4.7960,5.9950,-2.8910,25.0050,-6.4230,-0.3110,-0.6690,-2.0160,6.0450,8.2840,12.1840,-72.7600,-21.0480,2.2820,-3.5240,-1.8390,-5.8680,-6.8450,-2.4130,-2.1320,-14.8030,73.4010,-1.1580,-1.7510,-0.0380,-2.6600,-5.4900,8.1520,-1.3170,59.2750,-10.5330,0.1250,1.2140,0.5190,-5.6070,7.5470,3.8590
40,-30.5870,113.3850,3.6070,-3.5450,-7.8400,1.3000,9.0410,5.1740,0.2060,10.1300,-2.0970,0.5390,-12.9810,-0.8020,2.6840,0.0670,8.9450,3.7590,5.9100,-2.7050,25.0050,-1.6440,-0.4020,2.1860,-2.0370,6.8710,6.9360,12.1840,-72.7600,-21.0480,2.2820,-3.5240,-1.8390,-5.8680,-6.8450,-2.4130,-2.1070,-14.7570,73.4010,2.4300,-0.9570,0.9240,-2.6720,-5.1690,7.8240,-1.2570,59.2790,-10.5330,-2.9140,7.9320,1.1750,-5.2390,7.7520,3.7010
60,-30.6940,113.3990,3.6070,-4.2470,-7.5340,1.2240,8.7340,5.1620,0.2040,10.0940,-2.3010,0.6540,-17.3780,-3.0160,5.7680,0.4620,8.9330,3.8360,5.8190,-2.8300,25.0050,-7.8890,0.4070,2.0180,-1.3430,6.6650,7.2190,11.9250,-72.6610,-21.0480,1.0300,-3.8900,-3.4420,-5.7560,-7.4770,-2.2310,-2.1970,-14.7350,73.4010,2.2160,-3.1710,0.7410,-2.4130,-5.2270,7.8050,-1.2300,59.2830,-10.5330,-0.0890,2.3900,2.7330,-5.6070,7.7240,3.8740
80,-30.8130,113.3710,3.6070,-6.3690,-7.0610,0.7810,8.9040,5.1500,0.2060,9.8860,-2.6260,0.7830,-23.1330,-6.6950,6.4550,0.8330,8.9380,3.9290,5.8190,-2.8300,25.0050,-7.8890,0.4070,2.0180,-1.3430,6.6650,7.2190,11.8140,-72.6550,-21.0480,1.5180,-1.0050,-4.0070,-5.6600,-7.1780,-2.2270,-2.2430,-14.7380,73.4010,0.6280,-2.7280,-0.4810,-2.5740,-5.3060,7.9610,-1.2500,59.2790,-10.5330,0.0640,0.4810,2.1830,-5.5830,7.7330,3.9170
100,-30.7430,113.8020,3.6070,-4.3540,-6.0080,-0.0740,8.9380,5.8630,-0.6540,9.6240,-3.1680,0.8870,-28.4620,-8.8480,5.1880,0.9000,8.6620,4.3170,6.0400,-3.4580,25.0050,-23.7670,-6.8600,2.3840,-1.9320,6.0960,7.7760,11.8140,-72.6550,-21.0480,1.5180,-1.0050,-4.0070,-5.6600,-7.1780,-2.2270,-2.3050,-14.7510,73.4010,0.0780,-2.6520,-1.4730,-2.4760,-5.2580,7.8960,-1.3410,59.3250,-10.5330,1.4380,-2.1750,1.9850,-5.5070,7.7910,3.8640
120,-30.8640,113.5920,3.6070,-6.5830,-8.0530,-2.7610,8.5110,4.9460,0.5000,9.5320,-4.0170,0.8870,-29.1790,-11.8090,3.8440,0.1460,7.9850,5.2030,5.6940,-4.3230,25.0050,-25.3850,-10.6770,2.9030,-1.2330,5.6000,8.4750,11.7490,-72.6270,-21.1830,2.8460,2.1250,-6.7400,-5.9970,-7.7070,-2.3990,-2.4200,-14.8320,73.4010,-0.9140,-4.5300,-3.6100,-2.4850,-5.5760,8.0540,-1.2410,59.3390,-10.5330,0.4910,2.8480,2.6720,-5.5740,7.3170,3.6680
140,-31.0250,113.7090,3.6070,-5.1940,-9.9920,-2.5930,9.0290,5.2290,-0.0240,9.1380,-4.6930,1.0270,-22.5840,-12.1300,6.9890,1.2330,8.2980,5.3630,5.6940,-4.3230,25.0050,-25.3850,-10.6770,2.9030,-1.2330,5.6000,8.4750,11.7980,-72.3600,-21.4650,5.1670,-4.0430,-6.7860,-6.1840,-7.0560,-1.9660,-2.4570,-14.7730,73.4010,1.7580,-5.9490,-3.7780,-2.8160,-5.2310,8.0850,-1.2930,59.5260,-10.4320,4.8420,0.9240,5.0840,-5.3250,7.7520,3.5720
160,-31.0670,113.7370,3.6070,-5.8350,-8.8020,-3.0970,8.5230,5.3080,0.1170,9.0140,-4.7410,1.1680,-15.1640,-8.1760,7.0810,0.5840,8.9730,3.8810,5.3390,-4.9000,25.2600,-16.7280,-2.4940,6.5520,-1.0410,6.4860,7.5440,11.7980,-72.3600,-21.4650,5.1670,-4.0430,-6.7860,-6.1840,-7.0560,-1.9660,-2.5870,-14.6680,73.4010,3.5140,-8.5450,-1.1830,-2.5160,-4.9490,7.7430,-1.3180,59.7180,-10.3270,5.1930,1.9470,5.2370,-5.4400,7.8910,3.6200
180,-31.0610,113.8860,3.6070,-7.6360,-6.6790,-0.8980,8.7100,5.4370,-0.1840,8.8120,-4.8830,1.2980,-17.0570,-8.5730,6.4860,0.8640,8.9280,4.1130,5.3390,-4.9000,25.2600,-16.7280,-2.4940,6.5520,-1.0410,6.4860,7.5440,11.5240,-72.2360,-21.7990,-0.7870,-0.4250,-7.4120,-6.2540,-7.7070,-1.7840,-2.8670,-14.6840,73.4010,-3.3260,-8.8500,-0.9690,-2.1190,-5.2480,8.2960,-1.2600,60.0720,-10.3270,1.4220,4.5270,3.2060,-5.0230,7.3500,2.6190
200,-31.0610,113.8860,3.6070,-7.6360,-6.6790,-0.8980,8.7100,5.4370,-0.1840,8.6130,-5.2380,1.2980,-20.1410,-10.3440,4.3940,0.7490,8.5260,4.5560,5.2250,-5.5460,25.2600,-13.0340,-3.0590,-0.6390,-1.8700,6.2870,7.6280,11.4710,-72.2020,-21.9040,0.7400,1.1630,-5.2130,-5.8060,-7.4150,-2.1210,-3.0270,-14.7460,73.4010,-2.7310,-6.2090,-3.3810,-2.2770,-5.2820,7.9700,-1.2880,60.1260,-10.3270,0.7350,0.4050,1.5570,-5.4350,7.6610,3.6250
220,-31.2280,113.4790,3.6070,-11.0260,-6.7560,0.0940,8.8920,4.9300,0.4550,8.4170,-5.7100,1.2980,-22.3240,-11.9010,4.0890,0.6700,8.3580,4.8360,5.3500,-5.6510,25.2600,-14.1790,-7.1810,0.0180,-2.5260,6.5650,7.1010,11.4710,-72.2020,-21.9040,0.7400,1.1630,-5.2130,-5.8060,-7.4150,-2.1210,-3.0510,-14.7920,73.4010,-1.9220,-2.5140,-4.0070,-2.5550,-5.4230,8.1670,-1.4040,60.1910,-10.3270,1.6360,-2.4810,1.6180,-5.3770,7.7810,3.6970
240,-31.3360,113.4000,3.6070,-9.3920,-8.9850,-2.0130,8.7630,5.1190,0.2180,8.1870,-6.2210,1.4130,-23.3620,-12.7560,5.7680,0.7660,8.2790,4.9580,5.3500,-5.6510,25.2600,-14.1790,-7.1810,0.0180,-2.5260,6.5650,7.1010,11.4320,-72.2330,-22.1000,3.4270,0.4910,-9.8240,-5.7600,-7.1060,-2.5470,-3.0370,-14.8040,73.4010,0.2310,-3.0790,-4.3130,-2.6890,-5.3610,8.0210,-1.3450,60.0200,-10.3270,2.5520,0.1760,3.0990,-6.0330,7.5660,4.4720
260,-31.4660,113.7910,3.6070,0.0430,-12.5880,-2.9290,9.3400,5.6380,-0.3450,7.9930,-6.5850,1.5650,-26.6450,-11.8550,7.5700,0.7400,8.6170,4.4010,5.1390,-6.6440,25.2600,-25.0340,-7.2110,4.2620,-1.9970,5.9380,8.1760,11.4320,-72.2330,-22.1000,3.4270,0.4910,-9.8240,-5.7600,-7.1060,-2.5470,-3.1650,-14.8500,73.4010,-0.1050,-7.9340,-4.7550,-2.4660,-5.3700,7.8580,-1.3720,60.0600,-10.3270,3.2090,2.2060,4.9310,-5.3440,7.6760,3.8400
280,-31.5670,113.6760,3.5030,-9.8960,-12.4050,-5.2340,8.3770,5.1280,0.2510,7.6150,-7.3690,1.7140,-34.5990,-15.6720,7.4470,1.1780,8.1760,5.3200,5.1390,-6.6440,25.2600,-25.0340,-7.2110,4.2620,-1.9970,5.9380,8.1760,11.2050,-72.0360,-22.5530,5.8690,0.9650,-11.6100,-5.6260,-7.0750,-2.3420,-3.4300,-14.9230,73.4010,-1.0670,-9.4760,-4.7710,-2.1330,-5.6120,8.1470,-1.3700,60.1400,-10.2200,4.2930,0.6950,5.3280,-5.4540,7.5080,3.6820
300,-31.6580,113.6040,3.5030,-14.5980,-10.8170,-4.1190,8.8470,5.3080,0.0190,7.2940,-7.9980,1.8530,-37.1180,-15.9320,6.9740,1.0010,8.3220,4.7260,4.5560,-7.5640,25.2600,-18.8960,-5.6080,3.4380,-0.5670,6.3930,7.7020,11.1250,-71.8820,-22.7400,2.8310,-0.9590,-9.3660,-5.8080,-7.4650,-1.8720,-3.5830,-14.8400,73.2570,1.4520,-9.2470,-7.1980,-2.3770,-5.0520,7.9730,-1.5350,60.2270,-10.1080,5.7740,-1.9160,5.6030,-5.1860,7.8240,3.8980
320,-31.5890,113.8480,3.5030,-20.2160,-6.5880,-3.6610,8.8780,5.5860,-0.8280,7.0480,-8.2900,2.0120,-45.5460,-11.8250,7.9670,1.0870,9.2010,3.3420,4.5560,-7.5640,25.2600,-18.8960,-5.6080,3.4380,-0.5670,6.3930,7.7020,11.0140,-71.7810,-22.9200,-0.0850,1.9260,-9.0300,-5.3060,-7.3070,-1.8100,-3.7740,-14.8160,73.1410,-0.4710,-8.6210,-5.8390,-2.1950,-5.1670,8.0250,-1.6340,60.3490,-10.1080,2.4610,2.0230,3.3740,-5.1140,7.9490,3.5960
340,-31.4550,113.6970,3.5030,-27.6360,-1.2140,-4.2720,8.4560,5.2170,-0.2920,6.6980,-9.5930,2.1810,-64.8740,-16.3740,8.4250,1.1540,7.8840,5.2720,4.3060,-7.8220,25.2600,-20.1180,0.4220,0.7200,-0.5580,6.3660,7.6260,10.9150,-71.6600,-23.1190,-1.7950,5.2700,-9.9460,-5.2720,-7.6140,-1.7240,-4.0410,-14.8180,73.0380,-2.5630,-6.8960,-5.1070,-1.7500,-5.0570,7.9390,-1.7350,60.3660,-10.1080,0.3380,0.8320,0.2440,-5.1280,7.7810,3.7250
360,-31.4550,113.6970,3.5030,-27.6360,-1.2140,-4.2720,8.4560,5.2170,-0.2920,6.3260,-11.6130,2.3610,-66.7980,-16.9240,9.0200,1.3050,6.4910,7.5030,4.4670,-9.1910,25.0440,-29.0030,-6.3720,-5.2950,-2.1280,4.9150,9.3470,10.9150,-71.6600,-23.1190,-1.7950,5.2700,-9.9460,-5.2720,-7.6140,-1.7240,-4.2190,-14.8910,72.8880,-5.7690,-4.7280,-7.5040,-1.9320,-5.2310,8.1520,-1.7910,60.3350,-10.1080,-0.9760,0.2480,-1.2070,-5.1620,7.4650,3.6490
380,-31.3950,112.1840,3.5030,-25.6520,-8.0690,-1.6920,8.8900,5.0900,0.7280,6.1530,-12.7790,2.5360,-46.4920,-13.6420,8.7150,0.8500,7.2280,6.3330,4.4670,-9.1910,25.0440,-29.0030,-6.3720,-5.2950,-2.1280,4.9150,9.3470,10.9480,-71.7160,-23.5650,-0.1760,2.9800,-10.9690,-5.7270,-7.5870,-2.0950,-4.2690,-14.9920,72.7000,-5.1730,-5.6440,-9.4120,-2.4780,-5.4490,8.2000,-1.8120,60.3140,-10.1080,0.4890,-0.2410,1.2810,-5.4830,7.6420,3.8020
400,-31.5290,111.9550,3.5030,-23.5290,-10.9540,-3.4020,9.2900,5.3800,0.1530,5.8100,-13.2710,2.7480,-37.0880,-10.5880,10.6080,1.7050,8.2310,5.1600,4.3740,-9.4470,25.0440,-19.3090,-5.0890,1.2240,-1.4370,5.8830,7.5350,10.8600,-71.7360,-23.8470,0.4950,1.8040,-14.1440,-5.5020,-7.3480,-2.1840,-4.3960,-15.1100,72.5470,-3.0820,-8.6670,-7.6560,-2.3800,-5.5980,8.0280,-1.7780,60.4150,-10.1080,2.1380,1.1950,3.7850,-5.5640,7.7090,3.5240
420,-31.5110,111.6140,3.3510,-29.4680,-8.0530,-7.6000,8.7480,5.4470,0.1800,5.6690,-13.8440,2.9350,-45.4390,-8.3590,9.3560,1.1710,8.2240,4.9490,4.2410,-9.7110,25.0440,-23.5380,-2.3410,1.8500,-1.1160,6.1390,7.5320,10.7940,-71.6250,-24.1230,-0.2530,3.4380,-13.7630,-5.6380,-7.7120,-1.8560,-4.6360,-15.1420,72.3910,-3.3260,-10.9420,-7.8240,-2.0280,-5.1760,7.9420,-1.8340,60.4960,-10.1080,2.5810,2.0190,3.3730,-5.3340,8.0110,3.7490
440,-31.3870,111.0210,3.1590,-36.0940,-5.0460,-9.5700,8.1090,5.2290,0.4500,5.5750,-15.2170,3.1530,-60.9500,-9.7480,10.9130,0.9190,6.9700,6.3140,4.1950,-10.3610,25.0440,-32.6670,0.8950,-0.6240,-1.2140,5.6020,8.1690,10.7390,-71.3910,-24.3280,3.6860,4.0030,-10.2670,-5.9020,-8.1120,-1.7960,-4.9030,-15.3010,72.2250,-5.6010,-10.2550,-8.2970,-1.9150,-5.6260,8.0680,-1.8040,60.5450,-10.1080,1.1760,3.4080,1.8460,-5.3150,7.6090,3.5670
460,-31.3870,111.0210,3.1590,-36.0940,-5.0460,-9.5700,8.1090,5.2290,0.4500,5.1530,-16.8230,3.3770,-57.5300,-15.6570,11.1880,1.8000,6.4980,7.6420,4.1280,-11.7260,25.0440,-15.8280,-0.9980,-0.5780,-1.2900,5.7250,7.8310,10.5830,-71.4060,-24.5220,6.1140,2.5520,-9.6860,-5.2270,-7.3910,-2.4590,-5.1070,-15.3820,72.0650,-2.6700,-6.3770,-7.9620,-1.8670,-5.6980,8.2740,-1.9280,60.6080,-10.1080,3.5280,-1.3090,2.9610,-5.2050,7.7960,3.7540
480,-31.4760,109.5540,2.8830,-26.8580,-6.8930,-6.2420,8.7290,4.9920,0.9070,4.6760,-17.8650,3.5720,-41.1030,-13.4280,9.7380,2.1950,6.8620,7.0770,4.1280,-11.7260,25.0440,-15.8280,-0.9980,-0.5780,-1.2900,5.7250,7.8310,10.4080,-71.3980,-24.7180,1.8850,-0.2570,-9.7930,-5.2770,-7.3860,-2.1480,-5.2310,-15.3020,71.8930,1.7580,-6.6820,-8.6030,-2.0300,-5.1500,7.9150,-1.7940,61.8180,-10.1080,-1.4190,-3.0950,-0.7490,-5.0850,6.7410,-0.0010
500,-31.3850,109.3940,2.7600,-20.0940,-5.7180,-6.1500,8.4710,5.3650,0.3930,4.5180,-18.3790,3.7430,-28.8740,-6.0380,8.5770,1.5710,7.2830,6.2750,4.3840,-12.3920,25.0440,-25.4310,3.5210,0.6740,-1.7360,5.2910,8.5830,10.4080,-71.3980,-24.7180,1.8850,-0.2570,-9.7930,-5.2770,-7.3860,-2.1480,-5.4180,-15.2640,71.7600,-0.0890,-9.5220,-6.6790,-1.9900,-5.1950,7.9630,-1.7960,61.8700,-10.1080,3.6950,3.6220,2.8380,-5.2820,7.7720,3.6390
520,-31.3510,109.1840,2.7600,-22.9950,-5.7180,-4.9590,8.4520,5.1160,0.3850,4.5310,-18.7940,3.9330,-27.6370,-4.3130,9.5090,1.0990,7.3550,6.1050,4.3840,-12.3920,25.0440,-25.4310,3.5210,0.6740,-1.7360,5.2910,8.5830,10.2540,-71.3620,-24.9370,-0.7110,-0.2870,-10.9690,-5.6190,-7.8290,-2.0400,-5.4180,-15.2640,71.7600,-0.0890,-9.5220,-6.6790,-1.9900,-5.1950,7.9630,-1.7800,61.8600,-10.1080,3.0540,4.6140,3.1280,-5.3150,7.7720,3.8120
540,-31.2490,108.9610,2.7600,-21.6060,-7.3360,-4.0130,8.3050,5.4350,0.5120,4.2330,-19.5600,4.1420,-29.8360,-8.1450,10.4400,2.0040,6.7730,7.1560,4.5670,-12.9980,25.0440,-31.2480,5.1090,0.1250,-1.7810,5.2840,8.4060,9.7820,-71.2920,-25.4190,1.9760,1.3160,-12.5110,-4.9460,-7.6210,-2.3540,-5.9690,-15.4330,71.7600,-2.0440,-9.9800,-4.7710,-1.7140,-5.6910,8.0760,-1.8430,61.9120,-10.1080,2.9780,1.8970,4.0440,-5.1520,7.7720,3.5870
560,-31.2490,108.9610,2.7600,-21.6060,-7.3360,-4.0130,8.3050,5.4350,0.5120,3.9790,-20.1940,4.2840,-25.2100,-8.3130,7.1120,1.8560,6.7320,7.0610,4.5310,-14.3840,25.0440,-23.5380,3.2770,-1.6920,-1.4870,4.8580,8.7480,9.7820,-71.2920,-25.4190,1.9760,1.3160,-12.5110,-4.9460,-7.6210,-2.3540,-6.1690,-15.4520,71.6090,-1.0210,-9.1250,-7.5190,-1.7960,-5.3200,7.8700,-1.9290,61.9220,-10.1080,2.4440,0.4770,3.8920,-5.1520,7.7190,3.6630
580,-31.1910,108.3800,2.7600,-10.0030,-5.1530,-4.5620,8.6240,5.3750,0.5910,3.8010,-20.6400,4.4030,-19.7440,-4.8480,5.9510,1.8510,6.8500,6.8980,4.5310,-14.3840,25.0440,-23.5380,3.2770,-1.6920,-1.4870,4.8580,8.7480,9.5420,-71.1290,-25.7250,0.1140,-0.8060,-7.0300,-5.4180,-7.6260,-2.1930,-6.3650,-15.4600,71.4730,-2.5020,-7.8880,-6.8170,-1.7600,-5.4180,8.2620,-2.0380,61.9580,-10.1080,3.1310,1.6530,3.0520,-5.0850,7.9540,3.7210
600,-31.0040,108.5400,2.7600,-7.7740,-3.7180,-4.3480,8.3370,5.5380,0.3590,3.7410,-20.9460,4.5120,-17.8660,-1.4280,5.4320,1.6710,6.9910,6.6300,4.9810,-15.2700,25.0440,-24.8200,7.6430,-0.3180,-1.9660,4.8360,8.9230,9.5420,-71.1290,-25.7250,0.1140,-0.8060,-7.0300,-5.4180,-7.6260,-2.1930,-6.5070,-15.4650,71.4730,-0.7460,-7.0180,-3.4420,-1.8270,-5.4110,8.0450,-1.9960,62.0240,-10.1080,2.5350,4.7060,1.5710,-5.3010,7.7520,3.4810
620,-30.9030,108.4720,2.7600,-6.9800,-4.3590,-2.8980,8.5210,5.3180,0.8120,3.7720,-21.3000,4.6200,-17.5760,-1.0610,5.4020,1.3720,6.7800,6.7610,4.9810,-15.2700,25.0440,-24.8200,7.6430,-0.3180,-1.9660,4.8360,8.9230,9.3010,-71.1530,-25.8620,-1.7640,-1.9970,-6.8470,-5.0920,-7.5660,-2.0590,-6.5070,-15.4650,71.4730,-0.7460,-7.0180,-3.4420,-1.8270,-5.4110,8.0450,-1.8910,62.0750,-10.1080,0.7790,5.8210,1.2810,-5.4300,7.6950,3.3810
640,-30.8130,108.5210,2.7600,-5.5450,-4.4810,-2.6840,8.5930,5.3560,0.6490,3.5780,-21.5080,4.7480,-16.3850,-2.8320,6.3940,2.0570,7.0580,6.5170,5.1920,-15.8640,25.0440,-13.5680,3.7960,1.1020,-1.7500,5.1740,8.1430,9.1650,-71.0090,-25.9720,-1.2760,-1.1270,-5.4880,-5.7130,-8.0830,-1.7120,-6.6420,-15.5140,71.4730,-2.1510,-6.8650,-1.8550,-1.8320,-5.4950,8.0610,-1.9200,62.1070,-10.1080,1.8940,2.1720,2.0600,-5.3200,7.8580,3.5820
660,-30.8130,108.5210,2.7600,-5.5450,-4.4810,-2.6840,8.5930,5.3560,0.6490,3.4470,-21.9450,4.8590,-18.2480,-4.0690,5.5540,1.7720,6.5630,7.0290,5.1920,-15.8640,25.0440,-13.5680,3.7960,1.1020,-1.7500,5.1740,8.1430,8.9470,-71.0220,-26.0880,0.0830,-0.6840,-5.8240,-5.1190,-7.6850,-2.1550,-6.9320,-15.5920,71.4730,-1.1120,-4.9570,-2.1910,-1.7310,-5.4560,8.0130,-2.1040,62.0280,-10.1080,1.9400,1.3630,1.8150,-5.0280,8.1880,4.1320
