timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,16.5570,24.6170,-32.4970,-1.3660,-0.6980,0.6570,9.1150,4.3380,-1.6400,-4.8730,-6.4940,-17.7720,-1.0540,-2.1710,-0.6420,2.4010,7.6760,5.5780,-9.3740,60.1310,12.7330,-0.2970,-0.7890,-1.0080,-1.8200,5.3150,8.4180,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-7.1090,-47.2700,-120.1180,1.2780,0.6800,-0.1660,-1.5320,-9.2150,2.9930,-14.2680,57.7740,176.7550,-0.1160,6.0180,-0.3070,-1.1060,9.6370,5.7010
20,16.5860,24.6450,-32.4970,-0.8170,-1.1710,-0.8850,8.8660,4.3960,-1.8720,-4.8460,-6.5620,-17.7720,2.1820,0.3480,-0.9320,2.1160,7.7640,5.2890,-9.3720,60.0690,12.7330,1.0620,-0.2390,0.9150,-1.6380,5.2170,8.6930,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-7.1090,-47.2700,-120.1180,1.2780,0.6800,-0.1660,-1.5320,-9.2150,2.9930,-14.2310,57.7920,176.7550,0.6170,7.9420,-0.0020,-1.2310,9.7160,5.7820
40,16.5850,24.6130,-32.4970,-1.8850,-1.4760,-1.4200,8.7050,4.2540,-1.7450,-4.8720,-6.4950,-17.7720,0.8080,-0.4000,-0.6570,2.4610,7.9180,5.3250,-9.4420,60.2260,12.7330,1.3060,-0.5440,0.7170,-1.3530,5.7270,8.0610,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-7.1020,-47.0970,-120.1180,2.6830,-0.0370,-0.4100,-1.3620,-9.1290,3.1510,-14.2000,57.8160,176.7550,0.8610,7.6670,0.4870,-1.0990,9.9380,5.6860
60,16.5780,24.5420,-32.4970,-1.0610,-0.1330,-0.3810,9.0520,4.3380,-1.6780,-4.9030,-6.5700,-17.7720,0.1670,-0.5070,-0.7180,2.4710,7.6570,5.6790,-9.4390,60.1500,12.7330,-0.4500,-0.6210,-0.5810,-1.6520,5.2460,8.6140,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-7.1020,-47.0970,-120.1180,2.6830,-0.0370,-0.4100,-1.3620,-9.1290,3.1510,-14.1750,57.8150,176.7550,-0.3450,7.3460,-0.0780,-1.1130,9.7280,5.8200
80,16.6930,24.6760,-32.4970,0.5730,0.3100,-1.6330,8.5520,4.4010,-2.0280,-4.8620,-6.5250,-17.7720,1.1890,0.1830,-0.3940,2.2390,7.7790,5.3490,-9.4780,60.1530,12.7330,0.1150,-0.0710,0.3810,-1.4460,5.4180,8.4300,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-7.0830,-47.0700,-120.1180,1.2170,0.0080,-0.5330,-1.4650,-9.2300,2.9930,-14.1390,57.8240,176.7550,0.1740,7.8650,0.1210,-1.0800,9.7760,5.7150
100,16.7350,24.7830,-32.4970,-0.0840,-0.5140,-0.5950,8.8750,4.3740,-1.9970,-4.8450,-6.4680,-17.7720,0.6850,-0.5500,-0.0880,2.2770,7.8390,5.2980,-9.5030,60.1410,12.7330,0.6960,-0.2850,0.4420,-1.5200,5.3770,8.5470,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-7.0930,-47.0090,-120.1180,1.3090,-0.7550,-0.4100,-1.4270,-9.2730,3.1290,-14.1000,57.8310,176.7550,0.0520,8.0480,0.2120,-1.1470,9.7830,5.7650
120,16.7480,24.8420,-32.4970,-0.7550,-0.8320,-0.2260,8.9350,4.3430,-1.9250,-4.9460,-6.6050,-17.7720,0.5750,-1.6460,0.0800,2.6650,7.5680,5.9090,-9.5280,60.1700,12.7330,1.7180,-1.0480,0.3500,-1.5590,5.4040,8.4470,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-7.1190,-46.8990,-120.1180,1.8580,-0.2210,-0.5630,-1.4010,-9.2870,3.0720,-14.0750,57.8350,176.7550,-0.0850,7.3770,0.3190,-1.0770,9.7780,5.7750
140,16.7520,24.8670,-32.4970,-0.2820,-1.2290,-0.7140,8.9160,4.3600,-1.8560,-4.9870,-6.5000,-17.7720,1.9190,-0.1960,-0.0420,2.5470,7.9660,5.2890,-9.6230,60.2920,12.7330,2.0240,-0.7280,1.0220,-1.2500,5.5620,8.1090,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-7.1230,-46.8850,-120.1180,2.1480,-1.1670,-0.1660,-1.4170,-9.0170,2.8440,-14.0400,57.8520,176.7550,0.5250,7.8040,0.6240,-1.2020,9.8670,5.8350
160,16.7520,24.8670,-32.4970,-0.2820,-1.2290,-0.7140,8.9160,4.3600,-1.8560,-4.9870,-6.5000,-17.7720,1.9190,-0.1960,-0.0420,2.5470,7.9660,5.2890,-9.6390,60.1980,12.7330,-0.9990,0.4940,-0.0010,-1.4870,5.2670,8.6740,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-7.1230,-46.8850,-120.1180,2.1480,-1.1670,-0.1660,-1.4170,-9.0170,2.8440,-14.0010,57.8610,176.7550,0.1440,8.0480,-0.0020,-1.1250,9.7950,5.7170
180,16.7680,24.9040,-32.4970,-0.9380,-0.2980,-0.3940,8.8440,4.1950,-1.7380,-4.9640,-6.4580,-17.7720,-0.5700,0.3690,-1.1720,2.2270,7.6590,5.3150,-9.5480,60.2290,12.7330,-0.3120,0.7690,-0.6420,-1.8240,5.4640,8.2530,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-7.1540,-46.8970,-120.1180,-0.0810,-0.9080,0.6740,-1.3430,-9.2630,2.9880,-13.9680,57.8640,176.7550,-0.1460,7.7740,-0.3220,-1.1540,9.7540,5.7480
200,16.8270,25.0370,-32.4970,0.6040,-0.9550,-0.5460,8.8180,4.4320,-2.0710,-5.0950,-6.5960,-17.7720,-0.9210,-0.6690,-0.9730,2.8370,7.5730,5.7890,-9.6180,60.1300,12.7330,1.0310,-1.2620,0.4720,-1.4010,5.0540,8.6430,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-7.1920,-46.8440,-120.1180,2.3610,0.4060,-0.8700,-1.3810,-9.1120,2.9780,-14.2490,57.9050,176.7550,0.0520,7.1020,0.4260,-1.0730,9.6060,5.7390
220,16.8430,25.1410,-32.4970,-0.3430,-1.6110,-1.6300,8.7940,4.3190,-2.0090,-5.0970,-6.5000,-17.7720,0.9720,1.1170,-2.1950,2.4780,7.8820,5.1980,-9.6920,60.2430,12.7330,2.9090,-1.0940,0.4110,-1.3430,5.4850,8.1670,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-7.1920,-46.8440,-120.1180,2.3610,0.4060,-0.8700,-1.3810,-9.1120,2.9780,-14.2360,57.9310,176.7550,1.0140,6.9190,0.5940,-0.9820,9.7420,5.6550
240,16.8940,25.2170,-32.4970,-0.8470,-0.6340,-1.1420,8.8370,4.4170,-2.0250,-5.0970,-6.5000,-17.7720,0.9720,1.1170,-2.1950,2.4780,7.8820,5.1980,-9.6770,60.1680,12.7330,2.6040,-0.4680,-0.4130,-1.6660,5.1190,8.7820,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-7.2290,-46.6650,-120.1180,2.8650,1.5350,0.1380,-1.2400,-9.2060,3.0500,-14.4270,58.0330,176.7550,-0.1160,7.1170,-0.6120,-1.0870,9.6320,5.6460
260,16.9100,25.1900,-32.4970,-1.6710,0.6330,-0.6230,9.0380,4.3500,-1.8390,-4.9840,-6.4910,-17.7720,1.0330,1.6210,-2.7600,2.0610,7.6020,5.3530,-9.6220,60.4710,12.7330,7.3670,-1.2470,-0.1990,-1.7910,5.7250,7.8460,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-7.2290,-46.6650,-120.1180,2.8650,1.5350,0.1380,-1.2400,-9.2060,3.0500,-14.4130,58.0330,176.7550,-0.3750,7.0710,-1.3150,-1.0850,9.7040,5.7990
280,17.0100,25.2130,-32.4970,-1.6100,0.6640,-0.6380,8.6190,4.4340,-1.9660,-4.8110,-6.3020,-17.7720,1.7970,0.8880,-0.7600,2.0570,8.0490,5.0180,-9.6410,60.6400,12.7330,5.0310,-0.3150,0.5640,-1.4990,5.6340,8.1880,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-7.0880,-46.4850,-120.1180,2.9260,0.5430,1.2830,-1.6380,-9.2540,3.2270,-14.3830,58.0330,176.7550,-0.3750,7.9260,-1.0860,-1.2230,9.8380,5.6960
300,17.0190,25.1140,-32.4970,-1.1830,0.3280,1.6980,8.9180,4.3600,-1.6950,-4.8210,-6.4300,-17.7720,-1.3640,-1.3870,0.3550,2.3100,7.6110,5.7150,-9.5680,60.7050,12.7330,0.4360,0.2650,-0.9470,-1.7930,5.6000,8.2000,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-6.9970,-46.3990,-120.1180,1.3990,1.5510,0.4890,-1.6660,-9.4400,3.3760,-14.3670,58.0080,176.7550,-1.6420,7.1930,-1.0090,-1.2190,9.8160,5.6980
320,16.9960,25.0550,-32.4970,-0.2060,-0.2520,2.1710,9.0410,4.3310,-1.7170,-4.8960,-6.6110,-17.7720,-0.0200,-1.4630,0.4460,2.5860,7.5540,6.0310,-9.4910,60.7010,12.7330,-0.0830,0.1270,-0.4440,-1.8340,5.4420,8.3290,12.6930,6.0520,17.4920,-50.8180,84.6800,-3.8150,0.1320,-9.2580,-3.1770,-6.9970,-46.3990,-120.1180,1.3990,1.5510,0.4890,-1.6660,-9.4400,3.3760,-14.3560,57.9800,176.7550,-1.7800,6.9190,-0.2150,-1.2040,9.7040,5.8350
