timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-18.0580,21.6060,11.1900,-2.1830,-2.4930,0.7960,9.8040,2.1880,-1.6520,20.6190,85.2290,-17.5190,-7.1120,-3.9340,3.1840,1.1850,8.7030,4.0200,-25.4520,69.1470,-31.7080,-8.1680,-3.3610,2.8540,-0.4360,6.7230,7.3670,-19.1300,-54.8740,21.9060,-2.9270,-0.3650,-4.5090,-3.0860,-8.6960,-2.2890,12.5980,22.4590,-1.0170,-6.7090,-3.6750,-0.3620,-3.3400,-5.3200,8.0470,-8.2470,56.7370,4.6190,0.7360,-1.4130,1.3840,-5.0180,7.1730,6.9910
20,-17.9990,21.8740,11.1900,-2.6410,-2.5380,0.2620,9.7590,2.0950,-1.4890,20.3670,84.9300,-17.5190,-8.1500,-5.7970,3.6730,1.9420,8.4560,4.9150,-25.5700,68.7240,-31.7080,-9.5420,-3.8500,1.1130,-0.6420,6.2580,8.2500,-19.2670,-54.8930,21.9060,-2.8200,-0.2890,-4.7690,-2.7940,-8.9210,-1.9490,12.5130,22.4070,-1.0170,-5.1210,-4.2250,-0.5760,-2.9260,-5.0350,7.8270,-8.2470,56.7370,4.6190,0.7360,-1.4130,1.3840,-5.0180,7.1730,6.9910
40,-17.9310,22.1220,11.1900,-2.3210,-1.6680,-0.8830,9.9240,2.1120,-1.4800,20.3080,84.8360,-17.5190,-8.0580,-3.1710,2.1310,1.4370,8.6550,4.2640,-25.5630,68.6170,-31.7080,-7.6180,3.2950,0.7470,-0.5530,6.7920,7.3550,-19.3380,-55.0530,21.9060,-6.1170,0.5510,-4.3870,-3.0120,-9.0120,-2.2410,12.3320,22.1380,-1.0170,-10.3730,-6.3620,1.0880,-2.9280,-5.0130,7.8100,-8.2690,56.8110,4.6190,2.5220,-1.0620,1.2930,-5.0570,7.4360,7.0960
60,-17.7790,22.7190,11.1900,-2.4730,-2.5380,-1.6010,9.3970,2.0730,-1.8940,20.2640,84.5110,-17.5190,-10.2260,-3.2320,2.1160,1.3720,8.2460,4.8080,-25.5630,68.6170,-31.7080,-7.6180,3.2950,0.7470,-0.5530,6.7920,7.3550,-19.4510,-55.1900,21.7940,-8.3770,-2.4110,-5.5930,-3.0930,-9.1390,-2.0690,12.3320,22.1380,-1.0170,-10.3730,-6.3620,1.0880,-2.9280,-5.0130,7.8100,-8.2230,56.9760,4.6190,1.4990,0.9990,1.0330,-4.9560,7.0250,6.3450
80,-17.7310,22.9660,11.1900,-2.6560,-3.9280,0.8110,9.5910,2.1020,-1.5060,20.1990,84.3610,-17.5190,-5.9360,-3.3240,2.4210,1.4530,8.4180,4.5870,-25.4680,68.4700,-31.7080,-6.5340,2.2420,1.2810,-0.7540,7.0490,6.7040,-19.5950,-55.2330,21.7940,-6.0720,-1.7090,-4.6320,-2.8660,-9.0140,-1.8960,12.1960,21.8130,-1.0170,-6.9530,-5.4000,0.4930,-3.0890,-5.1550,7.6610,-8.2730,56.9680,4.6190,1.8200,0.0370,1.7510,-4.9270,7.1250,7.1400
100,-17.7110,23.2240,11.1900,-2.5340,-5.4850,1.2540,9.9340,2.1690,-1.5730,20.1240,84.4030,-17.5190,-5.6150,-3.0490,2.7420,1.5350,8.7750,4.0730,-25.5040,68.3100,-31.7080,-14.3210,3.0660,1.1890,-0.4260,6.7610,7.0630,-19.7740,-55.4430,21.7940,-4.5750,-0.0450,-4.1120,-2.4280,-8.2380,-2.3610,12.0880,21.7110,-1.0170,-8.8610,-9.5070,-0.4690,-2.9420,-4.7600,7.3260,-8.3490,57.0040,4.6190,3.2240,-2.4970,2.4220,-4.9460,7.0770,7.0150
120,-17.6660,23.4440,11.1900,-3.6180,-5.8060,-0.3490,9.7420,2.2190,-1.5970,20.0220,84.1970,-17.5190,-11.6920,-3.6900,2.1920,1.5610,8.3730,4.3810,-25.4750,67.8120,-31.7080,-14.9010,1.8750,-0.8720,-0.7730,6.1360,8.2000,-19.9270,-55.6650,21.6170,-9.8880,-1.3120,-8.8760,-2.6790,-8.6190,-2.2000,11.9100,21.4410,-1.0170,-18.4490,-9.6140,-1.2930,-2.9900,-5.2820,8.1880,-8.4130,57.0430,4.6190,3.1170,-0.7720,1.5670,-4.8270,7.0630,6.9620
140,-17.5880,23.7130,11.1900,-4.2750,-4.6760,-0.7460,9.4640,2.1450,-1.6230,19.9490,83.7750,-17.5190,-11.1730,-5.7360,2.1620,1.3600,8.0830,5.1480,-25.4010,67.7790,-31.7080,-7.7100,1.9360,0.5480,-0.9100,6.7610,7.2160,-20.0770,-55.8750,21.4340,-12.7130,-3.1740,-9.1050,-2.9070,-8.9970,-2.1070,11.7630,21.2430,-1.0170,-13.4870,-8.7740,0.2330,-2.9350,-5.2580,7.9100,-8.4500,57.1560,4.6190,3.5600,-1.5810,1.6280,-5.0280,7.2740,6.8570
160,-17.4580,24.0870,11.1900,-2.9310,-4.1410,0.7350,9.7370,2.2770,-1.8390,19.9460,83.8550,-17.5190,-6.8220,-4.3470,3.9940,1.2140,8.7050,3.9120,-25.4010,67.7790,-31.7080,-7.7100,1.9360,0.5480,-0.9100,6.7610,7.2160,-20.2660,-56.0590,21.3030,-10.8960,-1.3420,-6.5700,-2.5090,-8.5980,-2.0780,11.7630,21.2430,-1.0170,-13.4870,-8.7740,0.2330,-2.9350,-5.2580,7.9100,-8.5100,57.2320,4.6190,2.7200,-2.2990,2.1170,-5.0090,7.2740,6.9290
180,-17.3610,24.3310,11.1900,-2.8400,-3.7140,1.4370,9.7400,2.2340,-1.6470,19.7800,83.7970,-17.4180,-10.2870,-6.6370,5.0780,1.6660,8.7560,4.2040,-25.3700,67.2920,-31.7080,-17.6030,4.7000,-2.7190,-0.8140,6.0910,8.1880,-20.3720,-56.3050,21.1180,-11.4920,-0.3810,-9.2420,-2.7030,-8.5210,-2.2550,11.3150,20.8520,-1.1220,-14.9380,-14.9420,-5.2630,-2.7800,-5.0900,7.5230,-8.4800,57.3010,4.6190,0.4150,0.1900,1.7050,-5.0130,7.1350,6.6130
