timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-16.2040,20.9000,37.2450,-0.7390,-2.7720,-0.0120,9.5720,1.8390,-1.1490,20.4630,82.7490,-24.9420,-6.8800,-3.6400,-0.0200,1.2710,7.6690,5.9450,-17.8680,70.1200,-34.7600,1.5900,0.8750,2.1440,-2.1310,7.0820,6.2920,-21.4340,-59.0920,33.7770,1.3840,-0.6480,0.4080,-2.9980,-8.3700,-3.0410,14.7860,18.9110,2.2970,0.7510,-1.2490,0.5470,-3.7040,-5.4200,7.1990,-4.6640,56.0720,-8.8990,0.7360,0.8310,1.0180,-5.6650,6.9620,7.1250
20,-16.1230,21.3960,37.2450,-1.1050,-2.8180,2.2930,9.8900,1.9850,-1.4200,20.5710,82.9930,-24.9420,-0.3760,0.0240,2.6980,1.0200,8.6260,3.8360,-17.9240,70.2160,-34.7600,-1.0970,-0.2090,2.9070,-1.8480,6.8520,6.7950,-21.5830,-58.9970,33.7770,0.1780,-2.5260,-1.8970,-2.7410,-8.7320,-2.4490,14.7060,18.9100,2.2970,-1.1120,-2.8830,1.2640,-3.1940,-5.6380,7.4680,-4.6250,56.0900,-8.8990,0.7660,1.4570,1.8880,-5.7700,7.0290,6.9290
40,-16.1230,21.3960,37.2450,-1.1050,-2.8180,2.2930,9.8900,1.9850,-1.4200,20.4770,83.1250,-24.9420,-1.5980,-3.3350,4.4230,1.5080,8.6450,4.1560,-18.0360,69.9930,-34.7600,-4.8070,-1.5220,0.9530,-1.7720,6.3690,7.5420,-21.6060,-58.9700,33.7770,0.2390,-0.7700,-2.8290,-3.0310,-8.6020,-2.6360,14.6550,18.9170,2.2970,-0.8370,-2.8520,-0.8120,-3.1990,-5.4780,7.2640,-4.7260,56.0740,-8.8990,-0.5470,-0.5280,1.5220,-5.7030,6.8670,6.9050
60,-16.0300,21.9900,37.2450,-4.3110,-2.5590,2.0950,9.7850,1.8580,-1.1540,20.2340,83.0670,-24.9420,-4.5440,-4.8460,3.2630,1.9700,8.5190,4.5970,-18.0520,69.9550,-34.7600,-3.7530,0.5090,-0.3450,-1.9440,6.6940,7.0770,-21.5970,-58.9220,33.7770,-1.5470,0.3750,-2.0960,-3.1480,-8.8940,-2.5330,14.5760,18.9280,2.2970,-1.9360,-2.1190,-0.9190,-3.0720,-5.4830,7.4080,-4.8700,56.0310,-8.8990,-0.3330,-1.2150,0.7280,-5.6260,6.8620,6.9670
80,-16.0030,22.0460,37.2450,-1.7770,-1.7800,1.1020,9.9930,1.9580,-1.0220,20.1710,82.7360,-24.9420,-5.3230,-3.3350,0.1640,1.4440,7.9820,5.3390,-17.9520,69.8640,-34.7600,-1.2340,-0.1780,-0.6500,-2.4590,6.5430,7.4580,-21.5710,-58.9640,33.7770,0.5290,0.7260,-0.4620,-3.1960,-8.7870,-2.9470,14.6450,18.9070,2.2970,-1.2030,-0.6840,-1.1940,-3.5630,-5.6770,7.4150,-4.9620,56.0650,-8.8990,-0.2870,-0.8790,0.1930,-5.6260,6.8810,6.8330
100,-15.9770,22.2400,37.2450,0.2080,-2.1460,0.0950,10.0410,1.9510,-1.1130,20.1270,82.5550,-24.9420,-1.1090,-1.7320,0.6980,1.5200,8.2050,5.2410,-17.9490,70.0090,-34.7600,1.1020,0.1730,1.3650,-2.0280,6.8450,6.8070,-21.5800,-59.0180,33.7770,0.2090,-1.2890,-0.2330,-3.1360,-8.5760,-2.8990,14.6790,18.9210,2.2970,-0.1190,-1.2640,0.5930,-3.4240,-5.5550,7.3310,-4.9480,56.0820,-8.8990,0.7200,0.4040,0.7280,-5.8900,6.9620,7.0770
120,-15.8790,22.6570,37.2450,0.2540,-1.7650,0.0180,9.9340,2.0370,-1.3980,20.1750,82.7250,-24.9420,1.5780,-0.4490,1.0190,1.2590,8.5810,4.2780,-17.9380,70.0490,-34.7600,-1.0820,0.8140,0.8920,-2.0350,6.7830,7.0410,-21.5800,-59.0180,33.7770,0.2090,-1.2890,-0.2330,-3.1360,-8.5760,-2.8990,14.6790,18.9210,2.2970,-0.1190,-1.2640,0.5930,-3.4240,-5.5550,7.3310,-4.9280,56.1020,-8.8990,0.8270,0.7390,0.8190,-5.7600,6.9290,6.9530
140,-15.8790,22.6570,37.2450,0.2540,-1.7650,0.0180,9.9340,2.0370,-1.3980,20.1490,82.8800,-24.9420,0.5860,-0.1750,0.9120,1.5510,8.6620,4.2780,-18.0120,70.0580,-34.7600,-3.1270,0.8140,0.3270,-1.7170,6.7680,6.9740,-21.6060,-59.0200,33.7770,-1.4400,0.3290,-1.3780,-3.0910,-8.4730,-2.8060,14.5790,18.9780,2.2970,-0.9740,-1.9670,0.2260,-3.2390,-5.3560,7.3240,-4.9140,56.1030,-8.8990,-0.0730,0.4340,0.3920,-5.6890,6.9810,6.8710
160,-15.6270,23.7660,37.2450,-1.8230,-0.8790,0.8120,9.8860,1.9780,-1.5280,20.0800,82.8450,-24.9420,-3.4600,-1.2890,0.2700,1.6090,8.3770,4.5560,-18.0050,69.7490,-34.7600,-4.7000,-0.0560,-1.8110,-2.1480,6.2460,7.9540,-21.6270,-58.9790,33.7770,-1.3790,-0.1290,-1.2260,-3.0600,-8.8540,-2.5640,14.5460,18.9740,2.2970,-2.3030,-1.2030,-0.9040,-3.2700,-5.6810,7.6470,-4.9730,56.1230,-8.8990,-0.7300,-0.2530,-0.1580,-5.5930,6.7950,6.7470
180,-15.6270,23.7660,37.2450,-1.8230,-0.8790,0.8120,9.8860,1.9780,-1.5280,20.0270,82.5170,-24.9420,-2.8190,-1.7620,-0.6300,1.5390,7.8700,5.4880,-17.9220,69.6960,-34.7600,2.3380,-1.0180,0.2500,-2.4540,6.4120,7.5200,-21.6860,-58.9910,33.7770,3.6740,-2.7700,1.9200,-2.9520,-8.2890,-2.8850,14.6510,18.9960,2.2970,0.3080,0.5830,0.8060,-3.6340,-5.6960,7.5250,-5.0260,56.0440,-8.8990,-0.1960,2.1590,0.1780,-5.5500,6.7470,6.9430
