timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-31.1800,85.3700,-38.1070,-0.1330,-2.3190,3.1190,8.5620,5.1260,2.5690,-8.1420,60.1660,-2.4720,38.7070,-10.1380,-9.6830,2.3270,3.5430,9.3450,-30.4170,73.3590,37.0000,-2.9970,-5.2630,-1.6160,-0.0450,7.0800,7.4390,8.5040,68.0380,46.8970,37.4990,-2.8140,14.9140,-7.2400,1.6810,6.1290,13.8690,54.4380,42.7290,4.0400,-5.9760,-1.8220,-5.9260,3.6370,7.2040,-11.4030,60.4530,42.7080,-2.3500,-3.9680,0.5310,-4.4820,7.6090,6.6080
20,-31.2600,85.2620,-38.1070,0.1270,-3.2810,2.5240,8.4870,5.1430,2.7100,-8.1420,60.1660,-2.4720,38.7070,-10.1380,-9.6830,2.3270,3.5430,9.3450,-30.5400,73.2090,37.0000,-2.5080,-5.2470,-0.5020,0.1630,7.0290,7.3570,8.2910,68.3980,47.1160,33.2700,-11.3030,10.9900,-7.6660,1.2550,6.8400,13.7050,54.5030,42.7290,4.9560,-5.2730,0.2850,-5.5590,3.8620,7.1610,-11.5010,60.4740,42.7080,-1.6630,-3.9220,1.5240,-4.4290,7.5610,6.3160
40,-31.2600,85.2620,-38.1070,0.1270,-3.2810,2.5240,8.4870,5.1430,2.7100,-8.1420,60.1660,-2.4720,38.7070,-10.1380,-9.6830,2.3270,3.5430,9.3450,-30.5570,73.0360,37.0000,-1.5010,-5.2320,-0.8070,-0.2010,6.9410,7.5150,7.7000,69.7570,47.8260,54.8730,-2.8750,23.0820,-7.5320,2.1190,6.2970,13.5770,54.5200,42.7290,5.0480,-3.9150,1.1400,-5.6340,3.7850,7.2980,-11.5590,60.4630,42.7080,-0.5640,-3.2810,1.8290,-4.5350,7.5130,6.4740
60,-31.3790,85.2900,-38.1070,0.4480,-3.7080,1.4860,8.6190,5.2170,2.4420,-8.1420,60.1660,-2.4720,38.7070,-10.1380,-9.6830,2.3270,3.5430,9.3450,-30.5610,73.1360,37.0000,2.7590,-6.2400,-0.2730,-0.3090,7.3210,6.9310,7.6350,70.7050,48.3960,54.6440,-2.3870,28.5320,-7.6880,2.0450,6.9670,13.5290,54.4500,42.7290,7.5520,-3.1820,0.9410,-5.9760,3.4840,7.5700,-11.6360,60.4940,42.7080,1.0390,-3.4800,2.2410,-4.4720,7.5420,6.4500
80,-31.3520,85.0900,-38.1070,2.2190,-3.0520,2.1420,7.4910,5.2460,2.5450,-8.1420,60.1660,-2.4720,38.7070,-10.1380,-9.6830,2.3270,3.5430,9.3450,-30.7600,74.0920,37.0000,11.8270,-9.5220,1.5130,0.1960,9.3090,5.2070,7.6350,70.7050,48.3960,54.6440,-2.3870,28.5320,-7.6880,2.0450,6.9670,13.6940,54.9460,42.7290,24.7730,4.7570,-0.3110,-5.9420,3.9240,6.8810,-11.6160,60.4750,42.7080,0.4280,-3.1900,2.2260,-4.8170,7.5320,6.5890
100,-31.3640,85.2530,-37.9510,3.9440,-3.1890,7.7610,8.1000,5.3440,2.3220,-8.1420,60.1660,-2.4720,38.7070,-10.1380,-9.6830,2.3270,3.5430,9.3450,-31.1300,74.1850,37.0000,2.2090,-14.4380,-1.3420,0.4980,7.4030,6.8000,6.1510,73.1630,49.9240,117.1180,-0.3410,45.8910,-6.1990,0.7780,8.6840,13.9930,55.8000,42.7290,37.3070,3.6880,-1.2570,-6.4600,4.1300,6.4360,-11.7220,60.5760,42.7080,-3.8160,-3.9070,1.2490,-4.0890,7.3170,5.6790
120,-31.3640,85.2530,-37.9510,3.9440,-3.1890,7.7610,8.1000,5.3440,2.3220,-8.1420,60.1660,-2.4720,38.7070,-10.1380,-9.6830,2.3270,3.5430,9.3450,-31.5930,74.5660,37.0000,14.1180,-20.5910,-1.8450,0.4550,7.2980,6.3950,7.2440,78.5660,51.2570,162.0030,52.9570,66.6690,-6.3420,5.4400,1.9440,13.9930,55.8000,42.7290,37.3070,3.6880,-1.2570,-6.4600,4.1300,6.4360,-11.7540,60.3670,42.7080,-7.5260,-4.9610,0.4700,-4.6110,7.2740,6.5070
140,-31.6280,85.5510,-37.6290,6.3710,-6.1360,6.0350,8.9230,5.1950,2.5020,-8.1420,60.1660,-2.4720,38.7070,-10.1380,-9.6830,2.3270,3.5430,9.3450,-31.0240,74.9720,37.2390,14.5910,2.8140,11.9560,-1.6300,7.8390,6.6990,8.1950,82.5540,52.5330,105.9120,40.2700,63.8150,-7.6970,5.8160,2.3680,13.9350,57.0190,42.7290,28.9870,3.8870,-1.6240,-5.6050,3.5600,7.6880,-11.7250,60.3260,42.7080,-5.5110,-2.1060,1.1270,-4.4920,7.2740,6.0620
160,-31.7340,85.6000,-37.6290,4.0200,-5.2200,1.3640,8.3170,5.1640,2.4300,-8.1420,60.1660,-2.4720,38.7070,-10.1380,-9.6830,2.3270,3.5430,9.3450,-30.9830,75.0020,37.2390,5.1860,-7.1250,0.9790,-0.4070,7.0750,6.8910,7.7610,84.2120,53.2270,57.0260,-14.1270,34.6540,-6.4120,4.3890,4.8310,14.2780,58.0240,42.7290,35.6430,7.6730,-2.2650,-6.2130,4.6660,5.8320,-11.7690,60.3880,42.7080,-0.5030,-3.5100,3.2030,-4.4290,7.4510,6.1870
180,-31.7910,85.5790,-37.6290,3.2260,-4.0750,0.8900,8.2150,5.1520,2.5350,-8.1420,60.1660,-2.4720,38.7070,-10.1380,-9.6830,2.3270,3.5430,9.3450,-30.9700,75.1500,37.2390,6.3310,-3.0030,3.4520,-0.0260,7.4700,6.7710,7.0700,84.9380,53.7010,31.1020,-17.2110,23.7380,-6.1890,4.2040,6.0620,14.5050,58.7500,42.7290,31.4600,2.3140,2.9560,-6.1120,4.2690,5.9950,-11.7490,60.4170,42.7080,0.5200,-1.4490,3.7070,-4.5970,7.4990,6.4210
