timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,0.9610,-13.4520,11.6630,-0.4920,0.3210,0.0460,4.9080,-5.8160,6.6940,8.7770,-4.8530,11.3330,0.8890,-0.1570,0.0880,-0.1750,-6.0310,7.6850,15.9850,-17.0000,-96.6650,0.4220,0.0080,0.5110,-5.9230,-5.4610,5.7320,6.8250,-37.1320,-174.2300,-0.2850,0.5220,0.5060,-6.5310,-6.9500,0.7300,14.0690,-17.2770,-23.6840,-1.0080,1.5300,-0.6080,-4.4320,-5.4800,6.8910,-43.4830,12.8680,180.0000,36.2860,40.3620,42.5060,-1.5630,1.2270,4.1130
20,0.9420,-13.4240,11.6630,-1.2250,0.4130,0.0310,4.9630,-5.8680,6.8430,8.7810,-4.8570,11.3330,0.3660,0.2860,0.2410,-0.2800,-6.0530,7.7790,15.9740,-17.0010,-96.6650,-0.0840,0.0690,0.2330,-5.9380,-5.4610,5.7770,6.8250,-37.1320,-174.2300,-0.2850,0.5220,0.5060,-6.5310,-6.9500,0.7300,14.0870,-17.2960,-23.6840,-0.7330,1.0110,-0.2260,-4.4220,-5.4710,6.8550,-43.4770,12.8680,180.0000,35.3090,40.0110,45.6360,-1.5480,1.2190,4.1200
40,0.9330,-13.3940,11.6630,-1.1480,0.3520,-0.0150,4.9270,-5.8780,6.8570,8.7750,-4.8600,11.3330,0.1350,0.0400,0.1330,-0.2630,-6.0290,7.7690,15.9890,-16.9980,-96.6650,-0.0980,0.0070,-0.0270,-6.0000,-5.4010,5.7320,6.8740,-37.0920,-174.2300,-0.0370,-0.1540,-0.0920,-6.6060,-6.9430,0.6180,14.1000,-17.3140,-23.6840,-0.3510,0.8130,0.0480,-4.4390,-5.5070,6.8670,-43.4880,12.8810,180.0000,35.9190,39.1710,43.2090,-1.5390,1.2530,4.1040
60,0.8830,-13.3630,11.6630,-0.8120,0.2300,-0.1220,4.9730,-5.7560,6.6920,8.7720,-4.8510,11.3330,-0.3090,0.0100,0.1320,-0.2780,-5.9970,7.8550,15.9590,-17.0250,-96.6650,-0.6320,-0.4050,-0.3630,-5.9970,-5.5900,5.8490,6.8830,-37.0530,-174.2300,-0.1130,-0.5810,-0.6560,-6.6820,-7.0630,0.7570,14.1210,-17.3370,-23.6840,-0.0750,0.2590,-0.0280,-4.4650,-5.4730,6.7710,-43.4860,12.8790,180.0000,35.1710,39.8280,42.9340,-1.5410,1.2020,4.1040
80,0.8790,-13.3550,11.6630,-1.8350,-0.0910,-0.4880,4.9030,-5.9350,6.8830,8.7360,-4.8560,11.3330,-0.1540,-0.7230,-0.1130,-0.2110,-6.1120,7.9010,15.9390,-17.0310,-96.6650,0.1950,-0.6930,-0.4990,-5.9470,-5.4730,5.7410,6.8830,-37.0260,-174.2300,0.4680,-0.3180,-0.0570,-6.5910,-7.0440,0.6970,14.1030,-17.3400,-23.6840,0.1090,-0.2610,-0.2110,-4.4010,-5.4880,6.8690,-43.4760,12.8940,180.0000,36.0570,40.2250,43.8040,-1.5480,1.2400,4.0850
100,0.8630,-13.3320,11.6630,-1.4080,-0.1370,-0.3960,4.9370,-5.9090,6.8830,8.7540,-4.8650,11.3330,0.2590,-0.3070,-0.1280,-0.3710,-6.0740,7.7880,15.9890,-17.0230,-96.6650,0.1030,-0.2620,-0.3130,-6.1030,-5.3410,5.6670,6.9260,-36.9950,-174.2300,0.3890,-0.5150,0.1720,-6.6970,-6.9290,0.7040,14.1220,-17.3510,-23.6840,0.2150,-0.0920,-0.5610,-4.5110,-5.4830,6.8160,-43.4780,12.8960,180.0000,35.4000,39.6290,45.4070,-1.5530,1.2500,4.1160
120,0.8210,-13.2720,11.6630,-0.4160,-0.3500,-0.0300,4.8670,-5.6720,6.6940,8.7750,-4.8680,11.3330,-0.1240,-0.5200,0.5140,-0.3880,-5.9380,7.6830,15.9700,-17.0320,-96.6650,-0.8750,-0.9780,0.1160,-5.8870,-5.3580,5.6930,6.9260,-36.9950,-174.2300,0.3890,-0.5150,0.1720,-6.6970,-6.9290,0.7040,14.1020,-17.3340,-23.6840,0.4430,-1.6950,-0.9100,-4.4770,-5.4230,6.8570,-43.4700,12.9040,180.0000,35.6750,40.1030,41.7730,-1.5440,1.2620,4.1060
140,0.7480,-13.2610,11.6630,-1.6350,-1.3100,1.3140,5.0110,-5.8250,6.7560,8.6980,-4.8720,11.3330,-0.9180,-1.7690,0.8930,-0.1340,-5.9540,7.7840,15.8440,-17.0590,-96.6650,-1.8980,-2.5810,-0.6930,-5.8060,-5.6000,5.9540,6.9040,-36.8570,-174.2300,-0.3150,-2.0850,-1.5390,-6.6650,-7.1130,0.9220,14.0400,-17.3190,-23.6840,-0.0300,-2.5950,-1.5510,-4.3600,-5.3850,6.8550,-43.4690,12.8990,180.0000,35.0340,39.7970,45.5900,-1.5530,1.2460,4.1320
160,0.6990,-13.2970,11.6630,-3.1620,-1.0050,2.2450,5.2550,-6.2460,7.1490,8.6050,-4.9000,11.3330,-0.4600,-2.2730,0.8470,-0.1050,-6.3520,8.1070,15.7880,-17.0950,-96.6650,-0.7070,-1.8480,-0.3270,-6.0720,-5.7050,5.9210,6.9030,-36.8350,-174.2300,0.3570,-1.6570,-0.5770,-6.6970,-7.0580,0.7040,13.9880,-17.3230,-23.6840,-1.1290,-0.7480,-1.5810,-4.3190,-5.4660,6.9670,-43.4610,12.9170,180.0000,36.1790,40.1030,42.3690,-1.5570,1.2290,4.1560
180,0.7700,-13.2660,11.6630,-0.5660,1.8190,2.4430,4.9220,-6.1440,7.1080,8.6650,-4.9250,11.3330,0.4720,0.8420,2.7860,-0.4330,-6.3060,7.9540,15.9220,-17.1020,-96.6650,0.7280,0.2280,2.5130,-6.3370,-5.3370,5.5400,6.9770,-36.8870,-174.2300,-0.8650,-0.2220,2.6140,-6.8020,-6.9460,0.5650,14.0290,-17.3890,-23.6840,-1.8320,1.6490,-0.8180,-4.4750,-5.5500,6.8260,-43.4260,12.9140,180.0000,35.1710,41.4610,45.4530,-1.5810,1.2050,4.0960
