timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-3.4040,-9.0350,10.3430,-1.1370,-0.1430,0.0320,5.6650,-5.0490,6.9720,1.8200,-10.5920,15.2270,0.2910,-0.1270,0.0690,0.8930,-6.7950,7.1490,7.3760,-20.7000,-71.9860,-0.1740,0.2750,-0.0090,-4.8080,-6.3020,5.9420,0.3400,-24.5610,-136.0600,-0.4510,0.1960,-0.1200,-5.8830,-7.2740,2.4230,4.7000,-16.5260,-10.2210,-0.1010,0.2240,-0.2050,-3.1770,-5.6410,7.4560,-32.5260,14.1880,180.0000,35.4920,39.6600,44.1860,-1.3010,1.1710,4.3600
20,-3.4280,-9.0010,10.3430,-1.4120,-0.1280,0.2300,5.6070,-5.0710,6.9700,1.8260,-10.6070,15.2270,-0.0310,0.0260,0.0840,0.8670,-6.8040,7.1110,7.3910,-20.6850,-71.9860,-0.5390,0.0600,0.0980,-4.8600,-6.2970,6.0070,0.3880,-24.5370,-136.0600,-0.2500,-0.5220,-0.3790,-5.8970,-7.2450,2.4040,4.7330,-16.5490,-10.2210,-0.3900,0.4520,-0.1890,-3.1510,-5.7170,7.4050,-32.5460,14.1830,180.0000,35.0340,38.7440,42.2320,-1.2880,1.1760,4.3860
40,-3.4630,-8.9650,10.3430,-1.3660,0.0100,0.3220,5.6570,-5.0570,6.9500,1.8350,-10.6010,15.2270,-0.0920,-0.0200,0.0680,0.8710,-6.8690,7.2880,7.3890,-20.6880,-71.9860,-0.4600,0.0900,-0.0250,-4.8390,-6.4070,6.0310,0.4250,-24.5330,-136.0600,-0.3860,-0.4430,-0.4690,-5.8680,-7.2880,2.3700,4.7580,-16.5660,-10.2210,-0.4950,0.4500,-0.1730,-3.1270,-5.7030,7.4290,-32.5450,14.2000,180.0000,36.1480,39.7510,44.6280,-1.3110,1.1800,4.3960
60,-3.4810,-8.9610,10.3430,-1.1680,0.0860,0.1540,5.6120,-5.1640,6.9140,1.8430,-10.5840,15.2270,0.7480,0.4380,0.1290,0.8950,-6.8120,7.2020,7.4100,-20.6780,-71.9860,0.2900,0.9750,0.0060,-4.8150,-6.3450,5.9620,0.4250,-24.5330,-136.0600,-0.3860,-0.4430,-0.4690,-5.8680,-7.2880,2.3700,4.7630,-16.5890,-10.2210,-0.3400,-0.1020,-0.3400,-3.0930,-5.7270,7.4050,-32.5630,14.2140,180.0000,35.9650,38.8350,45.8650,-1.3200,1.1820,4.3840
80,-3.5070,-8.9260,10.3430,-1.0310,-0.1740,-0.1520,5.6140,-5.0880,6.9580,1.8610,-10.5870,15.2270,1.1720,0.8790,-0.0550,0.8670,-6.7110,6.9580,7.4610,-20.6610,-71.9860,0.4580,0.9750,0.0820,-4.8910,-6.2820,5.9180,0.5230,-24.5190,-136.0600,-0.1380,0.1690,-0.0070,-5.8870,-7.2540,2.3390,4.7610,-16.6000,-10.2210,-0.0790,-0.5590,-0.3990,-3.0930,-5.7030,7.4080,-32.5430,14.2310,180.0000,36.1480,40.6980,43.5290,-1.2950,1.1790,4.3790
100,-3.5380,-8.9140,10.3430,-0.8630,0.0100,-0.2280,5.6340,-5.1260,6.8760,1.8810,-10.5890,15.2270,0.3940,0.5430,-0.0250,0.8450,-6.7880,7.1180,7.4710,-20.6820,-71.9860,-0.1220,0.0740,0.0360,-4.8150,-6.3520,5.8730,0.5570,-24.4740,-136.0600,0.6880,-1.0530,-0.0980,-5.9110,-7.2780,2.4230,4.7690,-16.5910,-10.2210,0.1960,-0.5410,-0.2290,-3.1340,-5.6720,7.4510,-32.5370,14.2370,180.0000,35.5990,40.0420,42.5060,-1.3020,1.1820,4.3790
120,-3.5540,-8.8760,10.3430,-0.8320,0.3150,-0.2430,5.6260,-5.0970,6.9650,1.8750,-10.6190,15.2270,-0.2340,0.0520,-0.0400,0.9070,-6.8400,7.0940,7.4570,-20.6910,-71.9860,-0.3500,-0.3230,-0.1170,-4.8310,-6.4360,6.0140,0.5550,-24.3990,-136.0600,1.2980,-1.8010,-0.0680,-5.8680,-7.3240,2.4950,4.7790,-16.5960,-10.2210,0.2410,-0.7680,-0.1520,-3.1600,-5.7200,7.4240,-32.5420,14.2490,180.0000,35.9040,39.4310,43.2390,-1.3110,1.1670,4.3720
140,-3.5770,-8.8420,10.3430,-0.6030,0.4070,-0.3350,5.6290,-5.0800,6.9070,1.8620,-10.6300,15.2270,-0.3400,-0.1470,-0.0700,0.9270,-6.8550,7.2140,7.4560,-20.6990,-71.9860,-0.0590,-0.3820,-0.2080,-4.8430,-6.3880,5.9520,0.5790,-24.3520,-136.0600,1.2520,-1.1910,0.4210,-5.8750,-7.2860,2.4110,4.7670,-16.6010,-10.2210,0.4540,-0.6420,-0.0140,-3.0720,-5.7390,7.4340,-32.5380,14.2490,180.0000,35.2630,39.9650,45.5140,-1.2950,1.1720,4.3600
160,-3.5960,-8.7980,10.3430,-0.4960,0.4980,-0.2890,5.6480,-5.0850,6.9550,1.8600,-10.6440,15.2270,-0.2930,-0.2530,-0.0240,0.8710,-6.7970,7.1300,7.4450,-20.6800,-71.9860,0.0940,-0.5940,-0.3290,-4.8050,-6.3280,5.9930,0.5790,-24.3520,-136.0600,1.2520,-1.1910,0.4210,-5.8750,-7.2860,2.4110,4.7820,-16.5910,-10.2210,0.6800,-0.3940,0.1090,-3.1410,-5.6860,7.4240,-32.5260,14.2570,180.0000,35.6900,40.3160,43.7730,-1.3020,1.1800,4.3690
180,-3.6000,-8.7440,10.3430,-0.5420,0.4370,-0.3040,5.5780,-5.0520,6.9770,1.8540,-10.6440,15.2270,-0.0320,-0.2210,-0.1770,0.8930,-6.8000,7.1780,7.4510,-20.6970,-71.9860,0.2310,-0.1940,-0.2510,-4.8150,-6.3730,5.8750,0.6190,-24.2790,-136.0600,1.0390,0.1220,0.7110,-5.7840,-7.4460,2.4420,4.7530,-16.5690,-10.2210,0.7380,-0.7890,-0.0600,-3.0530,-5.7510,7.5680,-32.5170,14.2480,180.0000,34.8660,40.1330,44.5830,-1.3300,1.1960,4.3810
