timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-24.7400,-25.5980,30.1360,-0.5860,-0.9960,-0.1300,6.0360,-4.3360,7.1490,0.7420,-3.2540,1.8430,-0.2490,-0.1800,0.2340,1.1470,-5.8780,8.0920,7.0060,-19.2790,-9.3940,-0.4470,-0.3420,-0.0470,-4.7260,-6.3830,6.3640,0.6700,-26.8210,-32.0020,-0.3430,-0.3190,-0.4200,-5.9180,-7.4410,2.3180,0.2740,-15.2560,11.1260,-0.8980,-0.4280,0.2550,-2.3270,-5.7390,7.8840,1603.0170,1299.7030,180.0000,35.4460,39.5380,43.1170,-1.2580,1.1730,4.4220
20,-24.7400,-25.5980,30.1360,-0.5860,-0.9960,-0.1300,6.0360,-4.3360,7.1490,0.7190,-3.2480,1.8430,0.5150,-0.2090,-0.1340,1.1610,-5.8080,7.9390,7.0110,-19.2630,-9.3940,0.6520,-0.3720,-0.2300,-4.7450,-6.2110,6.1240,0.6700,-26.8210,-32.0020,-0.3430,-0.3190,-0.4200,-5.9180,-7.4410,2.3180,0.2520,-15.2420,11.1260,-0.0740,-0.3820,0.0720,-2.2840,-5.7320,7.9510,1603.7080,1300.2720,180.0000,35.1710,40.1790,44.0940,-1.2560,1.2030,4.3930
40,-24.7720,-25.5370,30.1360,-0.7850,-0.8890,-0.0540,6.0140,-4.3290,7.1320,0.7040,-3.2280,1.8430,0.5740,-0.0100,-0.1480,1.1370,-5.7250,7.9030,7.0240,-19.2210,-9.3940,0.7400,-0.0950,0.0770,-4.7310,-6.1220,6.1440,0.7500,-26.6520,-32.0020,0.5110,0.2020,0.5580,-5.8270,-7.1870,2.2840,0.2470,-15.2230,11.1260,0.6900,-0.1970,0.1020,-2.2670,-5.6100,7.7280,1604.3890,1300.8610,180.0000,36.1940,39.7060,42.3230,-1.2470,1.1790,4.4320
60,-24.7640,-25.4220,30.1360,-0.8760,-0.1100,0.7400,5.9810,-4.3690,7.1870,0.7080,-3.2030,1.8430,0.2050,0.2350,-0.0560,1.0940,-5.7050,7.9580,7.0690,-19.1870,-9.3940,0.3860,0.3170,0.0460,-4.8050,-6.0960,6.1170,0.8310,-26.6300,-32.0020,-0.3160,1.0560,0.4180,-5.9420,-7.2230,2.1690,0.2530,-15.2190,11.1260,0.1980,0.3380,0.0710,-2.2600,-5.5930,7.6760,1605.0720,1301.4410,180.0000,35.7210,39.7970,45.4680,-1.2810,1.1760,4.4530
80,-24.7910,-25.3990,30.1360,-1.0140,-0.4610,0.6030,6.0120,-4.3980,7.0700,0.7360,-3.2060,1.8430,0.0510,0.2490,-0.0710,1.0150,-5.8250,7.9730,7.1030,-19.2060,-9.3940,-0.9290,0.0260,-0.2600,-4.8790,-6.2730,6.1750,0.9020,-26.6060,-32.0020,-0.8660,0.5980,-0.3610,-6.0360,-7.3260,2.2360,0.2860,-15.2250,11.1260,-0.4290,0.3520,-0.4170,-2.3870,-5.6600,7.7790,1605.7580,1302.0170,180.0000,35.5530,39.9500,42.5980,-1.2560,1.1660,4.3890
100,-24.8090,-25.3590,30.1360,-1.0750,-0.8740,0.3430,6.0050,-4.4030,7.1750,0.7100,-3.2030,1.8430,-0.1780,0.0340,0.2040,1.1920,-5.7920,7.9940,7.0930,-19.2170,-9.3940,-0.5740,-0.2490,-0.3200,-4.7860,-6.3520,6.2540,0.9420,-26.5660,-32.0020,-0.3620,0.2160,-0.1620,-6.0140,-7.4200,2.2820,0.2820,-15.2480,11.1260,-0.8850,0.1670,-0.1860,-2.2910,-5.7370,7.8410,1606.4530,1302.5920,180.0000,35.4920,40.4080,44.7810,-1.2750,1.1730,4.4100
120,-24.8090,-25.3590,30.1360,-1.0750,-0.8740,0.3430,6.0050,-4.4030,7.1750,0.7060,-3.2100,1.8430,0.0060,-0.3630,-0.2240,1.0920,-5.8610,8.0040,7.1060,-19.2180,-9.3940,0.5410,-0.2340,-0.2890,-4.7330,-6.1990,6.0480,1.0040,-26.5190,-32.0020,0.5860,-0.1050,0.1750,-5.9450,-7.1900,2.1810,0.2590,-15.2470,11.1260,-0.0100,-0.2160,-0.2010,-2.2360,-5.7030,7.8240,1607.1290,1303.1670,180.0000,35.4920,39.4310,44.2770,-1.2570,1.2030,4.4240
140,-24.8090,-25.3590,30.1360,-1.0750,-0.8740,0.3430,6.0050,-4.4030,7.1750,0.6950,-3.2050,1.8430,0.2190,-0.0710,-0.1770,1.1230,-5.7650,7.9200,7.0960,-19.2120,-9.3940,0.4470,0.1490,0.2770,-4.6160,-6.1750,6.0670,1.0290,-26.4770,-32.0020,0.2320,0.0630,0.2650,-5.7920,-7.2110,2.1980,0.2530,-15.2280,11.1260,0.6160,-0.2910,-0.2150,-2.2650,-5.5860,7.7020,1607.8240,1303.7440,180.0000,35.5840,40.4230,44.5370,-1.2520,1.1820,4.4100
160,-24.8530,-25.2540,30.1360,-0.9830,0.0430,0.6030,5.9590,-4.3930,7.1850,0.6850,-3.1980,1.8430,0.1880,0.3410,-0.1000,1.1440,-5.7290,7.8890,7.1210,-19.2180,-9.3940,-0.1510,0.1020,-0.3500,-4.7910,-6.2250,6.1100,1.0640,-26.4200,-32.0020,0.1250,0.3690,-0.1320,-5.8830,-7.2860,2.2670,0.2410,-15.2310,11.1260,-0.0290,0.1990,0.0910,-2.2270,-5.6650,7.7600,1608.5130,1304.3140,180.0000,35.2320,40.1030,41.4220,-1.2390,1.1880,4.4410
180,-24.8620,-25.2310,30.1360,-1.0440,0.1490,0.8010,6.0360,-4.4290,7.1320,0.6860,-3.2240,1.8430,-0.3930,0.3240,-0.2830,1.1200,-5.8680,7.9510,7.1710,-19.2250,-9.3940,-0.1040,0.5600,-0.3940,-4.8670,-6.2390,6.1150,1.1480,-26.4280,-32.0020,-0.0740,0.4740,-0.3450,-6.0650,-7.3020,2.1050,0.2610,-15.2250,11.1260,-0.1200,0.0760,-0.3520,-2.3510,-5.6340,7.7790,1609.2120,1304.8880,180.0000,35.4610,40.5910,44.9950,-1.2770,1.1850,4.4170
200,-24.8800,-25.2140,30.1360,-0.9830,-0.0640,0.6490,5.9830,-4.3930,7.0320,0.7040,-3.2390,1.8430,-0.2230,0.2920,-0.0980,1.0680,-5.9140,8.0490,7.1650,-19.2180,-9.3940,-0.1350,0.3130,0.2490,-4.7290,-6.2940,6.2320,1.1810,-26.3830,-32.0020,-0.1500,0.2120,0.0080,-5.9540,-7.3670,2.2740,0.2710,-15.2390,11.1260,-0.2870,0.1670,0.2450,-2.3180,-5.6980,7.7740,1609.8750,1305.4750,180.0000,36.0570,38.8350,42.7960,-1.2710,1.1820,4.4220
220,-24.9030,-25.1890,30.1360,-0.7540,-0.1860,0.3890,6.0210,-4.4050,7.0700,0.6890,-3.2440,1.8430,0.2660,0.1380,-0.2200,1.1350,-5.7200,7.7910,7.1620,-19.1910,-9.3940,0.0040,-0.4220,-0.3780,-4.7600,-6.2080,6.2270,1.2140,-26.3110,-32.0020,0.4620,-0.3850,-0.1450,-5.9160,-7.2470,2.2860,0.2640,-15.2240,11.1260,-0.0110,-0.0470,0.1830,-2.2790,-5.6550,7.8460,1610.5490,1306.0600,180.0000,35.9960,39.3390,43.6060,-1.2630,1.1850,4.4150
240,-24.9030,-25.1890,30.1360,-0.7540,-0.1860,0.3890,6.0210,-4.4050,7.0700,0.6780,-3.2500,1.8430,-0.3000,-0.2900,-0.5850,1.1250,-5.8540,8.0350,7.1890,-19.1630,-9.3940,0.6300,-0.1450,-0.5750,-4.7960,-6.1440,6.1150,1.2140,-26.3110,-32.0020,0.4620,-0.3850,-0.1450,-5.9160,-7.2470,2.2860,0.2690,-15.2060,11.1260,0.6000,0.0440,-0.3220,-2.2890,-5.6020,7.7280,1611.2250,1306.6530,180.0000,36.1030,39.0800,41.7730,-1.2880,1.1780,4.4030
260,-24.9020,-25.0920,30.1360,-1.1360,-0.1860,0.7560,5.9760,-4.3890,7.1470,0.7050,-3.2450,1.8430,0.5410,0.1540,-0.6430,1.0180,-5.8590,8.0040,7.2100,-19.1320,-9.3940,0.1840,-0.3580,-0.5720,-4.9180,-6.2870,6.3110,1.3350,-26.2170,-32.0020,0.2870,0.2440,-0.0520,-6.0410,-7.2900,2.2340,0.2960,-15.1990,11.1260,0.5050,0.1970,-0.6100,-2.3610,-5.6410,7.7280,1611.8780,1307.2220,180.0000,35.4920,38.6680,43.4680,-1.2640,1.1860,4.4340
280,-24.9230,-25.0780,30.1360,-1.4720,-0.7210,0.8620,6.0140,-4.4320,7.1440,0.7140,-3.2290,1.8430,0.9050,0.0000,-0.3500,1.0700,-5.8590,8.0330,7.2210,-19.1100,-9.3940,1.0840,0.0390,0.3290,-4.7720,-6.2390,6.1550,1.3860,-26.1720,-32.0020,0.5150,0.4110,0.6510,-6.0380,-7.3890,2.2600,0.3260,-15.1870,11.1260,0.2730,0.5470,-0.2710,-2.3850,-5.6960,7.8650,1612.5440,1307.8080,180.0000,36.0420,38.9420,45.5440,-1.2460,1.1720,4.4130
300,-24.9360,-25.0540,30.1360,-1.5170,-0.7670,1.1980,6.0070,-4.4240,7.1950,0.6710,-3.2000,1.8430,1.2970,-0.1520,-0.1350,1.2380,-5.7870,7.9750,7.1980,-19.0840,-9.3940,0.9620,-0.1750,0.4050,-4.6160,-6.1820,6.1290,1.4070,-26.1260,-32.0020,0.9250,-0.0490,1.0440,-5.7800,-7.1850,2.1790,0.3140,-15.1800,11.1260,0.9130,0.5750,0.6770,-2.2170,-5.6980,7.7690,1613.2420,1308.3850,180.0000,35.5990,40.5450,44.4450,-1.2320,1.1910,4.4080
