timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-25.2290,-31.4890,58.8460,-1.1820,0.1800,0.8780,6.0930,-4.9540,6.5270,0.7260,-1.9030,-2.9320,0.2710,0.9310,0.0470,1.0270,-5.5900,7.9610,6.7350,-18.7290,-24.9410,-0.1970,0.2910,-0.2400,-4.9010,-6.2850,6.3400,2.4210,-27.5200,-47.8660,-0.0550,0.4430,0.0840,-6.2870,-7.1990,2.1860,2.3300,-14.2710,5.8110,-0.6680,0.6400,0.5950,-2.6310,-5.4900,7.8070,2198.1990,1803.7980,180.0000,35.4920,39.9040,43.1630,-1.2730,1.3590,4.2900
20,-25.2530,-31.4560,58.8460,-1.1820,-0.4770,0.3130,6.1290,-4.9580,6.5700,0.7510,-1.9340,-2.9320,-0.2960,-0.1270,-0.5180,1.0150,-5.8250,8.2120,6.7350,-18.7290,-24.9410,-0.1970,0.2910,-0.2400,-4.9010,-6.2850,6.3400,2.4940,-27.4780,-47.8660,0.7850,0.1200,0.2520,-6.2540,-6.9930,2.0780,2.3820,-14.2680,5.8110,-0.0270,0.8380,-0.0770,-2.8160,-5.5160,7.8820,2198.8870,1804.3760,180.0000,35.6450,40.0420,44.7660,-1.2630,1.3810,4.3170
40,-25.3010,-31.4250,58.8460,-1.0140,-1.2250,-0.1450,6.1650,-4.9630,6.5460,0.7400,-1.9540,-2.9320,0.3610,-0.0960,-0.0300,1.1060,-5.6570,7.9610,6.8070,-18.7070,-24.9410,0.7960,-0.0760,-0.5600,-4.9270,-6.0960,6.1410,2.5340,-27.4280,-47.8660,0.2470,-0.0940,0.2810,-6.2390,-7.1060,2.1600,2.4090,-14.2560,5.8110,0.6290,-0.1120,-0.1680,-2.7510,-5.4350,7.7480,2199.5740,1804.9550,180.0000,35.6900,39.9960,44.0020,-1.2580,1.3680,4.3670
60,-25.3010,-31.4250,58.8460,-1.0140,-1.2250,-0.1450,6.1650,-4.9630,6.5460,0.7150,-1.9430,-2.9320,0.2060,-0.1570,0.0770,1.1520,-5.5330,7.9890,6.7570,-18.6890,-24.9410,-0.0960,-0.2570,0.0210,-4.5710,-6.1580,6.1870,2.5340,-27.4280,-47.8660,0.2470,-0.0940,0.2810,-6.2390,-7.1060,2.1600,2.3980,-14.2530,5.8110,0.1680,-0.1120,0.3520,-2.6260,-5.4640,7.7880,2200.2530,1805.5110,180.0000,34.5300,39.6290,43.6670,-1.2490,1.3780,4.3170
80,-25.3470,-31.3390,58.8460,-0.9370,-0.0640,0.2820,6.1440,-4.9370,6.5740,0.7000,-1.9530,-2.9320,-0.3900,-0.1260,-0.2130,1.1420,-5.6620,8.1210,6.7870,-18.6850,-24.9410,-0.5530,0.0340,-0.6350,-4.8000,-6.1460,6.2350,2.5870,-27.2530,-47.8660,0.2750,-0.4110,-0.4070,-6.1530,-6.9260,2.2120,2.3930,-14.2400,5.8110,0.2900,-0.2330,-0.2000,-2.6380,-5.4040,7.7500,2200.9340,1806.1060,180.0000,36.5000,39.6750,42.0180,-1.2410,1.3810,4.3290
100,-25.3470,-31.2860,58.8460,-0.9530,0.2100,0.8930,6.1120,-4.9440,6.6220,0.7420,-1.9520,-2.9320,-0.0220,0.8210,-0.0290,0.9890,-5.5880,8.0300,6.8170,-18.6790,-24.9410,-0.6570,0.8280,0.2530,-4.7980,-6.2110,6.3140,2.6470,-27.2000,-47.8660,-0.7340,0.5680,-0.2070,-6.2700,-7.0960,2.2270,2.4170,-14.2310,5.8110,-0.3680,0.0880,-0.2900,-2.7080,-5.3580,7.7360,2201.6160,1806.6830,180.0000,35.5990,39.7510,46.3380,-1.2940,1.3850,4.3340
120,-25.3430,-31.2350,58.8460,-0.8760,0.1040,0.9540,6.1050,-4.9730,6.6510,0.7890,-1.9650,-2.9320,-0.3880,0.6950,0.3380,0.9720,-5.6790,8.1260,6.8710,-18.6580,-24.9410,-0.1080,0.6140,0.2680,-4.8700,-6.1390,6.2660,2.7130,-27.1640,-47.8660,-0.6700,0.7480,0.2220,-6.3280,-7.1610,2.2000,2.4490,-14.2330,5.8110,-0.9920,0.7900,0.2150,-2.7560,-5.4780,7.9180,2202.3100,1807.2700,180.0000,36.0570,40.3320,42.8880,-1.3110,1.3670,4.3410
140,-25.3760,-31.1810,58.8460,-0.7390,-0.6600,0.2670,6.1270,-4.9110,6.5670,0.8080,-1.9590,-2.9320,-0.0650,0.1270,0.3820,1.0200,-5.6220,8.1140,6.8840,-18.6380,-24.9410,-0.1530,-0.1370,0.1750,-4.7640,-6.1410,6.2630,2.7830,-27.1300,-47.8660,-0.0130,-0.2590,0.2370,-6.3160,-7.0370,2.1190,2.4950,-14.2260,5.8110,-0.3970,0.5310,0.3830,-2.8280,-5.4830,7.9100,2202.9870,1807.8450,180.0000,35.4920,39.5380,43.3310,-1.2800,1.3610,4.3140
160,-25.3760,-31.1810,58.8460,-0.7390,-0.6600,0.2670,6.1270,-4.9110,6.5670,0.7980,-1.9620,-2.9320,-0.1260,-0.2400,0.2270,1.0750,-5.5230,7.9300,6.8520,-18.6290,-24.9410,-0.2130,-0.4420,0.0520,-4.5490,-6.0840,6.1670,2.8030,-27.0390,-47.8660,0.1400,-0.6850,-0.1000,-6.1270,-6.9930,2.2530,2.5020,-14.2140,5.8110,0.2160,-0.4640,0.4110,-2.7100,-5.4060,7.7570,2203.6480,1808.4280,180.0000,35.9190,38.6980,43.3310,-1.2770,1.3680,4.3020
180,-25.4500,-31.1020,58.8460,-1.0440,-0.6900,0.1140,6.1390,-4.9560,6.5840,0.7790,-1.9680,-2.9320,-0.6290,-0.6210,-0.2010,1.1160,-5.6790,8.1910,6.8640,-18.6410,-24.9410,-0.9300,-0.5310,-0.9860,-4.7980,-6.1960,6.2440,2.8500,-26.9880,-47.8660,-0.0600,-0.2540,-0.7250,-6.1890,-6.9960,2.1620,2.4750,-14.2140,5.8110,-0.0760,-0.6760,-0.1710,-2.5980,-5.4180,7.7360,2204.3240,1809.0070,180.0000,35.6750,39.4460,44.9950,-1.2400,1.3530,4.3140
