timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az
0,-2.5790,-0.3950,57.7630,0.4770,-1.9910,1.2990,5.2030,8.8470,-1.0850,-10.9150,3.7450,-0.8180,-2.2900,-0.1780,-2.8560,1.8990,9.2580,3.3230,-2.5340,162.3070,100.1830,0.3640,-1.5120,-0.6400,-2.8230,9.2420,1.5710,-4.9730,-1.6270,-66.9460,-1.9870,-1.4350,-1.0520,1.7090,8.8630,4.3100,-5.5570,-0.9160,-57.8130,-1.5420,-2.1020,-1.3840,-2.6620,9.0360,3.0480
40,-2.5780,-0.5310,57.7630,-2.8360,-0.8310,0.2770,4.4700,8.5210,-1.4390,-10.8760,3.5410,-0.8180,-1.8010,1.9140,-1.8180,2.1720,9.1050,3.4170,-2.4210,162.1190,100.1830,-2.4760,1.5870,-3.5870,-3.1200,8.9380,2.0180,-4.7440,-1.7700,-66.9460,-1.3760,1.8020,-1.4190,1.2690,8.7890,4.5730,-5.3700,-1.0200,-57.8130,-1.5880,2.3560,-2.6820,-3.1460,8.8870,3.4500
80,-2.5780,-0.5310,57.7630,-2.8360,-0.8310,0.2770,4.4700,8.5210,-1.4390,-10.8900,3.1970,-0.8180,-2.3050,-0.6360,-3.0400,2.0590,8.9590,3.6770,-2.4110,161.9870,100.1830,1.4170,-0.0620,-0.3960,-3.0480,8.9260,2.2290,-4.7980,-2.0570,-66.9460,-0.2920,-0.7480,-0.9610,1.6500,8.4710,4.8870,-5.4900,-1.3460,-57.8130,-1.9550,-1.4150,-1.0020,-2.6980,8.4660,3.7710
120,-2.2660,-0.7130,57.7630,-0.5460,-0.2810,-1.4940,4.3050,8.8540,-1.4580,-10.6450,3.2950,-0.8180,2.7030,1.4710,-2.3530,1.6690,9.2420,3.2250,-2.4210,162.3370,100.1830,3.2490,-1.1000,-0.9450,-3.1200,9.1790,1.4030,-4.7280,-2.0100,-66.9460,0.8070,-1.3130,-0.9450,1.3580,8.9500,4.4340,-5.3060,-1.1850,-57.8130,1.5110,1.5620,-1.0170,-3.2490,9.0760,3.2230
160,-2.3650,-0.6670,57.7630,2.9660,-2.0220,-1.2960,4.7640,8.9140,-1.3910,-10.6240,3.0150,-0.8180,-1.0530,-1.8420,-1.4060,1.8440,8.9180,3.6460,-2.3430,162.3400,100.1830,0.9440,1.1140,1.2680,-3.0930,8.9930,1.8840,-4.9020,-1.8750,-66.9460,-0.5520,-2.7630,-1.6320,1.7410,8.8110,4.0170,-5.4290,-0.8800,-57.8130,1.7550,-0.3610,-0.4220,-2.6960,9.1410,2.9090
200,-2.1440,-0.7600,57.7630,-1.7820,1.0770,-1.3260,4.1590,8.7030,-1.4440,-10.4580,3.1690,-0.8180,2.0610,1.8070,-0.8560,1.8440,9.2440,3.0570,-2.2940,162.4500,100.1830,1.8300,0.8240,1.2530,-3.0790,9.0740,1.7410,-4.8120,-1.9050,-66.9460,-0.1090,-0.9310,-0.3650,1.3430,8.7800,4.4360,-5.2060,-0.9440,-57.8130,-0.7790,2.8290,-0.5290,-3.1680,8.7960,3.3780
240,-1.9070,-0.8190,57.7630,-1.3700,1.4290,-0.0290,4.1870,8.8440,-1.4920,-10.4550,3.2930,-0.8180,0.8860,-0.8950,-0.2150,1.9680,9.2680,3.0140,-2.4310,162.6310,100.1830,-0.2470,-2.1530,-0.0140,-2.9310,9.2100,1.4320,-4.8170,-1.7280,-66.9460,-1.8340,-1.3740,0.3370,1.5320,9.1340,3.9340,-5.3720,-0.6790,-57.8130,0.0150,-0.0560,-0.5290,-2.6050,9.2370,2.8510
280,-1.7720,-0.7040,57.7630,1.8360,-0.8460,1.6960,4.3020,9.0450,-1.6330,-10.3440,3.1200,-0.8180,-1.5420,1.4860,-0.8110,1.9180,9.0860,3.4190,-2.2790,162.3340,100.1830,-4.5370,2.9310,-2.4420,-3.1050,8.9640,2.0490,-4.3820,-1.8260,-66.9460,-2.3990,5.6180,-0.2430,1.1300,9.0190,4.5030,-5.3890,-0.8130,-57.8130,-5.6800,2.8150,-2.2360,-2.6740,9.0810,3.2030
320,-1.8530,-0.6660,57.7630,1.0120,-3.7930,3.1470,4.5850,9.1050,-1.5590,-10.1050,3.1320,-0.8180,1.3130,2.4330,-0.6430,1.6930,9.1530,3.2850,-2.3680,162.2680,100.1830,-6.8270,-1.3290,-2.4870,-3.0050,9.3010,1.4800,-3.7720,-1.9760,-66.9460,-7.2540,10.2440,-1.4190,1.0560,9.1120,4.2430,-5.3910,-1.2180,-57.8130,-13.5880,3.9290,-4.8620,-2.5810,8.9610,3.1410
360,-1.6470,-0.6480,58.0090,-8.1950,-6.3580,6.1540,3.8140,9.3900,-2.3300,-10.0760,2.9990,-0.8180,-1.3890,0.1730,-2.0780,1.9820,9.2820,3.4330,-2.8080,161.4290,99.6210,-25.2850,-9.0240,-14.0450,-2.8830,9.4310,1.7240,-3.5900,-2.6760,-66.9460,-23.9260,9.3280,1.8790,1.9110,9.3180,4.2110,-5.3760,-1.6320,-58.3540,-17.9240,4.9060,-13.5340,-2.5810,9.1700,2.9400
