timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az
0,-5.7570,38.2430,62.1360,0.0410,-0.3060,0.1080,3.8690,5.4560,-7.2540,-2.8270,0.6400,147.3960,-4.3300,-0.6910,-1.5250,2.8680,8.8510,3.9150,-5.2760,-13.8840,-134.7720,-8.1930,-0.7400,-5.3900,-0.1840,8.1380,5.4250,-4.2770,-7.1550,-178.0270,-2.3760,3.7250,-0.3830,3.0450,8.2860,4.9440,-2.3050,-16.7220,-174.0990,-3.0540,3.2160,-1.3070,-1.4580,7.1540,6.8350
40,-6.0160,38.0930,62.1360,-0.2040,-0.9450,-0.6710,3.8400,5.5500,-7.3000,-2.7830,0.4620,147.3960,0.6010,-0.4620,-0.6550,2.6140,8.9020,4.0490,-4.9310,-14.0230,-134.7720,-2.1620,3.5200,-1.0080,-0.4500,8.2170,5.1550,-3.7760,-7.2050,-178.0270,-1.1550,3.6480,-0.6120,2.7960,8.5230,4.5940,-2.1220,-16.8940,-174.0990,-0.3970,2.6820,0.3110,-1.5180,7.1510,6.8380
80,-6.2260,38.0130,62.1360,-0.1430,-0.7620,-0.0610,3.7850,5.4610,-7.3790,-2.7080,0.4580,147.3960,-0.9410,0.1940,-0.3190,2.5710,9.0000,3.5530,-4.6580,-14.0080,-134.7720,-1.3990,2.0850,-2.9320,-0.4760,8.4110,4.9660,-3.5670,-7.6190,-178.0270,-4.9110,0.7170,2.1210,3.1100,8.1880,4.9820,-2.1470,-16.9070,-174.0990,-0.2300,-0.9510,0.8450,-1.3670,7.2930,6.5270
120,-6.3640,37.9190,62.1360,-2.5540,-2.8040,1.0850,3.4930,5.3800,-7.5060,-2.7240,0.3390,147.3960,0.4640,-0.2790,0.3220,2.7390,8.8590,3.8950,-4.5940,-14.3220,-134.7720,-3.9940,0.4510,-0.9780,-0.2060,8.1450,5.4130,-3.2800,-7.7490,-178.0270,-0.4680,1.8320,0.4260,2.9930,8.3610,4.8430,-2.1760,-17.2590,-174.0990,-2.2910,1.1710,2.4330,-1.1710,6.8230,6.8880
160,-6.6230,37.8410,62.1360,0.2860,-2.2550,1.2830,3.8930,5.5810,-7.4220,-2.7280,0.5660,147.3960,3.0110,-1.9420,0.6110,2.5790,9.0960,3.4050,-4.5510,-13.9780,-134.7720,2.8910,0.7570,2.8850,-0.1600,8.5330,4.6500,-3.0350,-7.7390,-178.0270,-5.4150,2.6410,0.8080,3.0430,8.5310,4.1590,-2.1070,-17.0280,-174.0990,1.7400,1.0640,0.5250,-1.4270,7.5540,6.3090
200,-6.4200,37.8410,62.1360,-1.8360,2.0810,0.5350,3.2130,5.3270,-7.6090,-2.4030,0.4810,147.3960,-2.1650,4.3640,-0.2140,2.3340,8.9090,3.5820,-4.4440,-14.2870,-134.7720,-5.0780,2.3750,-3.1000,-0.1960,8.1450,5.2860,-2.5800,-8.1860,-178.0270,-5.1250,7.0990,-0.0170,2.9110,8.1380,5.1190,-2.1000,-17.1920,-174.0990,-6.1380,1.8120,0.6780,-1.2330,7.3740,6.4210
240,-6.6980,37.6940,62.1360,-1.0880,-3.3230,3.0540,3.8120,5.5430,-7.2640,-2.2780,0.4480,147.3960,-0.0420,0.4250,-0.8240,2.4330,8.9380,3.6700,-4.2310,-14.3480,-134.7720,-3.3380,3.7180,-0.4890,-0.3590,8.3100,4.9660,-2.3240,-8.0420,-178.0270,-3.6740,2.5030,0.6860,2.8900,8.6960,4.1540,-1.8490,-17.0740,-174.0990,-0.5960,3.2780,0.5100,-1.6880,7.5270,6.3710
280,-6.7640,37.5890,62.1360,-2.7070,-0.0870,4.7030,3.6820,5.4520,-7.4580,-2.2940,0.4560,147.3960,-2.1800,0.4990,0.8290,2.7610,9.0480,3.4360,-4.1810,-14.4450,-134.7720,-5.8260,2.6800,-1.1760,-0.1360,8.3920,4.8840,-2.3240,-8.0420,-178.0270,-3.6740,2.5030,0.6860,2.8900,8.6960,4.1540,-1.9190,-17.6350,-174.0990,-8.5810,0.3160,0.4030,-1.2260,6.8280,6.8740
320,-7.0900,37.3840,62.1360,-2.7830,-2.6970,3.8790,4.0440,5.5470,-7.2070,-2.3850,0.3070,147.3960,-1.8130,-1.5010,0.0960,2.7800,8.9570,3.8070,-4.1180,-14.9390,-134.7720,-5.5820,-0.9530,-4.3060,-0.4960,7.9540,5.7010,-2.0180,-8.7750,-178.0270,-4.0410,2.3050,0.0900,2.8830,8.4060,4.7500,-1.8780,-17.9020,-174.0990,-4.8550,2.1780,-1.1850,-1.3340,7.0960,6.7610
360,-7.2130,37.2220,62.1360,-4.7370,-3.9800,4.4740,3.5720,5.5040,-7.4910,-2.4210,-0.0170,147.3960,-3.8440,-1.2260,-1.0490,2.7030,8.9020,4.0460,-3.9460,-15.0950,-134.7720,-6.5900,3.7030,-1.5730,-0.3760,8.3250,5.0250,-1.6320,-9.0270,-178.0270,-16.0860,7.5260,2.1360,2.8420,8.6500,4.1040,-1.8490,-18.0540,-174.0990,-7.3750,2.5750,-0.1620,-1.2830,7.3550,6.4280
