timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,4.4880,-57.1830,-142.6660,75.7270,14.1820,-88.1610,-0.1050,-0.1150,1.3360,11.5800,121.6580,-178.1230,216.2280,12.4080,-47.1340,-0.7760,3.1050,-1.9250,-45.0780,185.3380,-178.2140,178.1340,-81.5920,17.5130,1.3860,1.8960,-2.7650,-66.8660,218.8050,-152.1590,160.9720,-5.1190,99.7460,1.7980,2.2340,-2.7200,-11.2830,-88.3400,-178.2870,145.6120,-4.9300,-39.6830,-0.9840,-1.2040,-0.6750,-5.3990,28.5400,119.6610,175.1510,10.5980,94.0900,-2.2290,6.7420,6.9290
20,4.1520,-56.9130,-143.2920,12.5210,-26.1390,-31.2760,3.2390,-1.9300,3.6100,11.9620,123.6280,-178.7490,82.0600,21.0800,-31.3170,-1.1660,-0.5150,-2.7370,-45.4620,187.2410,-178.2140,77.1870,-14.8900,-2.3960,0.0450,0.4640,-4.1870,-66.6020,220.6050,-151.6810,66.1780,17.1260,23.8840,1.9700,0.6220,-3.9700,-11.2670,-87.9710,-179.0650,36.5130,-0.2890,-38.8740,-1.0410,-2.3940,-2.4470,-5.9200,30.2650,120.7670,74.3270,-11.6000,55.2660,-1.8840,5.0590,7.8530
40,3.6160,-57.3250,-142.9970,-21.6160,-36.1080,14.7550,4.0700,-0.3620,3.0120,12.2770,123.9120,-179.2580,-2.2300,17.7060,-25.4540,-0.9000,-2.2290,-4.1900,-45.0960,187.7930,-178.5940,9.6450,22.6220,-19.0220,0.3640,-0.8930,-4.7570,-66.1400,221.1960,-152.2550,5.7360,27.0190,-28.6960,2.9980,-0.0530,-3.9650,-11.2710,-89.0590,-179.7380,-36.3880,-1.3270,-33.6530,0.0670,-2.6700,-2.9090,-5.9200,30.2650,120.7670,74.3270,-11.6000,55.2660,-1.8840,5.0590,7.8530
60,3.0090,-58.5890,-142.0200,-64.1510,-39.6660,48.8310,4.1400,-0.4670,1.7380,12.3740,123.1130,-179.5630,-56.3520,6.8350,-15.2410,0.7130,-2.8420,-4.1710,-44.2540,187.2990,-179.0790,-42.6300,46.4080,-24.2430,1.4770,-1.3910,-5.3390,-65.6360,220.7780,-153.4320,-44.7220,29.1560,-58.8490,4.3980,0.2560,-4.0750,-11.1570,-91.2020,-180.0000,-89.1360,4.5660,-16.6600,0.5000,-2.1090,-4.8120,-5.9200,30.2650,120.7670,74.3270,-11.6000,55.2660,-1.8840,5.0590,7.8530
80,2.1450,-61.1720,-140.3820,-130.1810,-52.5050,81.8850,3.6010,-1.2210,1.1520,12.4780,121.2080,-179.3900,-111.6810,7.1710,8.6830,0.1960,-1.0250,-6.0550,-42.8170,185.6780,-179.3880,-98.9660,76.1480,-15.4490,2.1910,-0.0380,-6.8120,-65.1180,219.1820,-155.1500,-103.5930,29.8280,-85.8870,4.6020,1.2070,-4.9030,-10.8720,-94.6480,-179.8710,-154.2200,13.1460,6.4540,0.3660,-2.1720,-4.7500,-6.9780,28.3950,119.8200,-116.0550,-27.9970,-47.3450,-1.5630,6.0910,9.3110
100,1.1060,-65.2060,-137.5940,-202.6390,-61.2540,139.3960,3.0980,-0.6460,-1.3930,12.5400,117.7800,-178.7220,-187.8330,5.0640,33.3550,-0.0620,0.5150,-5.9350,-40.6640,182.5750,-179.6350,-173.1180,111.9960,-12.3350,3.0480,2.0370,-6.3250,-64.6330,216.1390,-157.5590,-175.9900,28.2100,-120.4670,4.4700,3.9960,-3.9050,-10.2940,-99.6800,-179.1330,-233.5940,27.7870,36.8970,1.1280,1.8650,-6.2130,-6.9780,28.3950,119.8200,-116.0550,-27.9970,-47.3450,-1.5630,6.0910,9.3110
120,0.1030,-71.1830,-133.2450,-299.8760,-59.4520,217.5030,0.4860,-4.9030,-3.5080,12.4860,112.3940,-177.3290,-285.7720,-0.7070,69.6910,-0.0260,3.1750,-6.0760,-37.5540,177.2740,-179.7400,-282.9660,159.8120,-5.2510,3.7570,3.7470,-6.0760,-64.1600,204.9690,-160.8040,-284.6000,28.4080,-162.2230,4.9560,6.3060,-4.4460,-11.4550,-49.7680,-177.4040,-336.7240,56.2450,86.4700,0.9910,2.2720,-8.8780,-6.9780,28.3950,119.8200,-116.0550,-27.9970,-47.3450,-1.5630,6.0910,9.3110
140,0.1030,-71.1830,-133.2450,-299.8760,-59.4520,217.5030,0.4860,-4.9030,-3.5080,10.8020,126.4250,-174.9180,-398.0780,-1.7300,120.5150,-0.6560,4.7070,-7.7450,-33.3580,169.8510,-179.7400,-389.1490,214.1330,3.3140,6.0980,5.3370,-8.4080,-63.3500,193.8410,-164.7850,-390.0050,40.0420,-199.0480,5.7720,7.8630,-5.3870,-9.6660,-57.6870,-175.0300,-413.0140,89.7720,118.6990,-0.2320,1.2500,-12.7010,-7.8570,15.6530,114.7300,-1.7490,3.9110,-0.5050,-2.6910,-4.2920,-0.0010
160,-3.3840,-86.6200,-122.6080,-403.3870,-125.9710,261.9460,2.9500,-17.4920,-0.4090,11.0490,117.4640,-172.1610,-475.7570,15.1710,137.8740,-1.8940,6.2730,-11.1380,-28.0840,161.5010,-179.8980,-435.3930,268.0110,-7.8920,3.9670,4.5870,-10.8670,-62.1480,185.5300,-169.3240,-433.3030,63.9650,-226.9560,7.9150,5.6340,-10.1250,-7.3890,-66.2410,-173.1450,-444.7550,114.1540,94.2250,-3.7490,-4.6280,-14.8390,-8.8420,10.1720,111.4790,-428.2990,-80.8070,-253.1470,-4.6060,-4.4170,10.6060
180,-3.3840,-86.6200,-122.6080,-403.3870,-125.9710,261.9460,2.9500,-17.4920,-0.4090,11.9210,108.4080,-170.2260,-480.5200,46.4080,96.7290,-4.4220,-0.2680,-16.1580,-22.4540,153.9880,-180.0000,-393.5920,285.7820,-38.9610,0.6180,1.9820,-14.7820,-60.2890,178.0380,-174.0540,-392.3260,96.8810,-236.5130,6.4260,2.8370,-11.9160,-5.2110,-74.3830,-172.3090,-424.1440,109.2380,41.8280,-4.2280,-4.0610,-12.8230,-10.9400,1.7090,107.0310,-424.6350,-109.0510,-222.4140,-3.1080,-6.0020,13.4510
