timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-30.0540,-58.9760,-14.5370,-183.1610,-144.5350,275.1060,16.6470,-11.4540,7.8720,9.6210,-62.8940,-15.6090,272.1910,23.3500,-83.0550,-0.6220,-7.8120,-5.9570,-32.0780,216.5810,107.4910,-308.8000,138.3260,-64.5360,-0.9240,1.7910,-11.6530,-62.6560,243.9160,46.9460,-269.3040,29.4920,-195.1550,3.5310,3.8500,-8.6100,-13.0670,-138.4550,92.7450,-340.9530,55.8420,-38.8730,-1.9540,-0.6340,-9.0430,-14.1600,-3.0350,33.8740,-321.2060,-21.2770,-95.8490,0.2870,-2.2240,13.7120
20,-30.9150,-62.2780,-8.9130,-155.6500,-46.6870,281.2130,9.4040,-8.3650,2.6910,9.6210,-62.8940,-15.6090,272.1910,23.3500,-83.0550,-0.6220,-7.8120,-5.9570,-31.7700,211.0920,106.7510,-309.2420,60.6770,-36.9940,3.7300,1.7720,-9.9550,-63.5000,239.6930,43.7230,-259.1210,-43.6070,-161.1390,8.3890,4.3690,-9.1990,-13.0030,-118.9190,92.7450,-319.7010,1.0180,-0.0950,-0.3020,0.0450,-10.7120,-13.0660,-8.8530,31.5340,-287.6180,45.3190,-116.9790,-3.4570,-2.8780,13.9990
40,-28.9100,-66.0810,-3.7770,-136.6570,-7.8630,256.8160,4.8340,-8.8230,-0.6780,9.6210,-62.8940,-15.6090,272.1910,23.3500,-83.0550,-0.6220,-7.8120,-5.9570,-30.7900,207.6180,106.2720,-261.2880,54.6460,-23.9260,4.7570,-0.3970,-11.1760,-63.9110,236.3220,41.0670,-216.4800,-21.9580,-132.7880,9.3520,1.6900,-10.4870,-13.5350,-124.2890,93.6310,-287.3650,-27.7300,44.3180,1.2160,-5.3320,-16.1920,-11.9970,-13.8630,29.4280,-247.2060,44.0670,-105.3140,-6.9530,-4.7840,15.5670
60,-29.8210,-68.4280,-0.2910,-107.1770,-50.9320,174.2660,12.3010,-9.5820,2.5190,9.6210,-62.8940,-15.6090,272.1910,23.3500,-83.0550,-0.6220,-7.8120,-5.9570,-29.4610,206.1040,105.7150,-163.3030,72.0360,-27.8950,2.7200,1.5590,-12.7350,-63.4250,234.5500,39.2180,-136.5860,22.9120,-92.4680,7.3910,3.7470,-10.7450,-13.5240,-128.4260,93.8910,-225.7310,-0.6160,12.9740,1.2500,-5.8110,-15.3130,-11.9570,-17.4800,28.2720,-177.5260,-7.3990,-57.8180,-4.5560,-5.1280,17.0710
80,-30.7000,-70.0870,1.3560,-72.7950,-49.3290,82.3730,12.2730,-11.6840,4.2760,9.6210,-62.8940,-15.6090,272.1910,23.3500,-83.0550,-0.6220,-7.8120,-5.9570,-28.4760,206.4230,105.4500,-71.6390,54.8750,-13.2080,1.8320,0.9050,-12.5070,-63.4250,234.5500,39.2180,-136.5860,22.9120,-92.4680,7.3910,3.7470,-10.7450,-13.0400,-130.8630,93.6340,-140.7240,23.0480,-12.8120,0.0570,-5.0640,-14.0080,-12.3380,-19.3370,27.7620,-89.5870,-28.4520,-25.4980,-3.7520,-5.2340,17.5400
100,-31.1080,-70.5160,1.3560,-11.2530,-25.7560,4.0530,12.1000,-11.9470,4.7190,9.6210,-62.8940,-15.6090,272.1910,23.3500,-83.0550,-0.6220,-7.8120,-5.9570,-28.3400,208.6770,105.2870,25.1390,12.4020,-8.1550,1.8440,-0.0960,-13.0890,-62.4600,235.9450,38.5720,33.6580,16.5760,8.9520,7.6760,1.6350,-11.5500,-12.6780,-131.3820,93.3650,-44.7850,16.9260,-13.4530,-0.5700,-6.2800,-14.0180,-12.6230,-19.3000,28.0060,5.1450,-23.6280,12.1970,-4.1730,-5.2960,17.7530
120,-31.0660,-69.3760,-0.2550,67.1590,-3.2830,-80.5580,13.7520,-11.3100,4.4080,9.6210,-62.8940,-15.6090,272.1910,23.3500,-83.0550,-0.6220,-7.8120,-5.9570,-29.1780,213.0650,105.1820,131.8110,-36.3310,-5.2540,2.5090,1.4390,-13.7000,-62.3690,239.6300,39.8400,136.3140,3.1410,63.3950,7.7000,4.2350,-10.8790,-12.6790,-129.6790,92.9640,66.2690,-1.1660,-20.0790,-0.2900,-6.8070,-14.9900,-12.8150,-17.1680,29.1900,109.8940,-18.9860,59.2350,-3.3810,-4.7690,17.0990
140,-30.2310,-67.1510,-3.4820,121.4190,36.3660,-161.3520,11.7240,-10.4030,2.5760,9.6210,-62.8940,-15.6090,272.1910,23.3500,-83.0550,-0.6220,-7.8120,-5.9570,-30.9700,219.0010,105.4780,209.2460,-83.9640,14.8070,3.5870,2.5710,-12.2130,-62.6940,244.6200,42.1380,201.5660,-17.6530,114.9070,7.3210,6.0140,-9.9500,-13.0050,-125.7770,92.5380,176.2230,-17.4860,-21.2700,0.8810,-3.0170,-14.4130,-12.8400,-13.2120,30.8780,201.1150,-10.6350,84.3950,-2.8540,-3.0890,16.0290
160,-28.6440,-64.4400,-7.7480,145.7240,73.9840,-213.3210,5.8680,-9.8450,0.3590,9.6210,-62.8940,-15.6090,272.1910,23.3500,-83.0550,-0.6220,-7.8120,-5.9570,-33.1290,225.7910,106.1220,251.9180,-102.3460,32.1660,3.7180,0.9240,-10.7330,-63.0150,250.2300,45.0560,232.5280,-17.4240,145.8990,7.3600,2.1090,-9.2580,-13.4770,-120.4800,92.3750,245.9780,-24.7530,-8.1860,1.1320,-1.8530,-13.5630,-12.8760,-8.2470,32.7630,251.5270,-11.1540,94.2430,-3.6460,-1.8000,14.1210
180,-27.2950,-61.3020,-12.6320,167.1140,62.0760,-244.1920,8.5450,-9.5980,3.7950,9.6210,-62.8940,-15.6090,272.1910,23.3500,-83.0550,-0.6220,-7.8120,-5.9570,-34.0730,196.0710,106.5950,298.1010,-103.6290,23.6470,0.3450,-0.8400,-11.2500,-63.1290,256.7550,48.3620,278.3300,-7.1340,165.3030,5.9660,0.7850,-9.7520,-13.7020,-114.4420,92.1790,283.0470,-12.3870,-9.8050,-0.5600,-4.9580,-12.1650,-13.1550,-2.6620,35.0500,282.5200,-23.3380,114.3340,-2.5070,-1.6140,14.0400
