timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-27.1330,-0.9070,-101.4790,-11.0970,-9.8180,-6.6800,7.2590,-2.9420,7.4720,-15.3990,-48.6360,-73.3480,-84.7190,-5.4390,11.5530,1.9060,-8.9540,-0.2370,13.5940,-80.5950,-65.5830,-93.8360,50.4540,-17.4640,-2.5520,-7.5680,-4.2110,-23.7310,-71.3090,-76.2540,-87.6390,9.3700,-75.0630,2.5430,-7.6690,-4.7070,-10.1720,-56.5800,-66.5010,-100.2350,-28.5030,-27.7750,-0.6390,-9.3660,1.0890,76.5720,-139.5530,11.3190,4.0370,-0.8830,5.4030,-3.3420,4.1680,12.8760
20,-27.1330,-0.9070,-101.4790,-11.0970,-9.8180,-6.6800,7.2590,-2.9420,7.4720,-15.0650,-50.7900,-73.0720,-100.1540,-5.4850,13.7970,1.7290,-9.2510,0.1560,13.8660,-82.6620,-66.0010,-106.8590,55.9960,-20.9150,-3.2370,-8.9380,-2.5330,-24.8400,-73.0760,-77.9770,-95.1810,7.4460,-86.1470,1.7620,-9.0620,-3.8550,-10.8080,-58.5580,-67.1610,-106.4640,-32.5940,-33.0110,-0.7020,-9.9220,1.6180,76.6070,-139.5250,11.4350,4.7850,-0.7300,5.2040,-3.3810,4.1130,12.8190
40,-27.4310,-1.1760,-101.8650,-5.6620,-5.3150,-9.5960,6.9380,-2.6340,7.0460,-14.8270,-52.7670,-72.8650,-101.2840,-4.7070,10.3470,2.3080,-10.2540,0.5340,13.7780,-84.7290,-66.5010,-98.3090,44.2400,-24.9760,-2.9210,-8.9420,-3.4760,-25.9750,-74.7130,-79.6040,-83.9130,8.4690,-81.3530,2.0420,-8.6720,-4.3430,-11.5390,-60.4370,-67.7930,-97.3650,-31.8620,-31.5920,-0.1920,-9.7060,0.9700,76.6110,-139.5120,11.4790,4.9680,-1.7840,5.3880,-3.3450,4.1640,12.9910
60,-27.5930,-1.1670,-102.0110,-4.4560,-2.3990,-7.3060,7.1490,-2.4330,6.9220,-14.5850,-54.6310,-72.6300,-92.6270,-2.9360,11.7360,2.2580,-9.6870,-0.0190,13.3210,-86.8560,-66.9230,-87.0270,36.5450,-21.1130,-2.0520,-8.0680,-4.4580,-27.4560,-76.3730,-81.0330,-73.8220,8.4840,-71.4450,3.1890,-7.4560,-4.7760,-12.2000,-62.2970,-68.3810,-89.3650,-29.1750,-29.3780,-0.1320,-9.2390,0.1680,76.6530,-139.5070,11.4790,3.7010,-0.0580,4.3500,-3.3730,4.3220,12.9000
80,-27.7410,-1.2420,-102.1610,-6.7770,-0.6580,-7.5050,7.2950,-2.5400,6.8980,-14.2880,-57.0690,-72.2910,-95.4360,-1.0580,16.9420,1.9270,-8.4490,-1.9110,12.7600,-89.8730,-67.3200,-94.4920,42.0870,-19.8310,-1.2790,-6.1750,-6.4360,-29.0610,-78.5380,-82.6150,-80.0510,8.3320,-79.0930,3.6390,-6.2440,-5.6570,-12.8960,-64.4520,-69.0550,-99.1670,-35.0370,-33.7140,-0.2780,-8.9660,-0.4760,76.6530,-139.5070,11.4790,3.7010,-0.0580,4.3500,-3.3730,4.3220,12.9000
100,-27.7120,-1.4260,-102.3740,-9.2040,0.5940,-10.6190,7.0960,-2.9310,7.3960,-13.7920,-59.8000,-71.8560,-120.7490,-0.4620,21.7820,1.3310,-8.7990,-1.7290,12.7230,-92.4150,-67.8540,-118.7980,52.8660,-26.7010,-2.3250,-7.8050,-4.4580,-30.4470,-80.3730,-84.6470,-94.0200,3.1260,-101.5970,2.9710,-7.7330,-4.8310,-13.9800,-66.7800,-69.8990,-113.7160,-46.8690,-42.2180,0.3660,-9.2370,-0.4760,76.6530,-139.5070,11.4790,3.7010,-0.0580,4.3500,-3.3730,4.3220,12.9000
120,-27.6860,-1.4410,-102.5730,-5.0970,3.6010,-9.9630,6.7230,-2.4590,6.7900,-13.4960,-62.3530,-71.4720,-130.0780,-2.4620,19.1870,1.9580,-9.6390,-1.0800,12.6090,-94.9380,-68.4800,-121.6220,53.1870,-31.3270,-2.1430,-7.9560,-4.7360,-31.8180,-82.2950,-86.7860,-95.0130,5.9800,-106.9710,3.2270,-7.2760,-5.1480,-15.0350,-68.9960,-70.8150,-119.7010,-50.2130,-45.7900,0.2350,-9.7110,-0.1030,76.6490,-139.6450,11.4790,-2.9100,-2.4710,0.1970,-3.0570,4.2860,13.1130
140,-27.6430,-1.4050,-102.6890,-7.3570,4.5790,-5.8250,6.5910,-2.1880,6.7370,-13.1690,-64.9900,-71.1020,-127.0700,1.0030,18.4840,2.0900,-9.6630,-2.0370,12.2810,-97.7720,-69.0520,-118.1260,53.5220,-28.6090,-1.4960,-7.3530,-6.3950,-33.2520,-84.3930,-88.8450,-94.5550,8.1030,-102.9410,3.9070,-6.9220,-6.0140,-16.2800,-71.4250,-71.6690,-117.2580,-52.2740,-42.7060,0.9340,-9.5050,-1.3790,76.6620,-139.7080,11.4790,-4.8330,-0.6230,-1.0250,-3.3570,4.3050,12.4520
160,-27.5290,-1.5170,-102.6890,-14.0440,3.1590,-2.1610,6.4760,-2.3700,7.0990,-12.7350,-67.6220,-70.6560,-134.7650,1.3240,22.3170,1.7260,-10.0150,-2.0180,12.0280,-100.3180,-69.6340,-121.5920,56.4840,-29.0830,-1.6020,-7.9800,-5.9020,-34.8220,-86.5650,-90.8940,-96.6610,5.2320,-102.4520,4.2880,-6.4040,-6.1290,-17.3050,-73.8000,-72.4860,-118.8160,-51.4490,-40.7520,0.4120,-9.5310,-1.4840,76.6900,-139.9250,11.4790,-7.3980,-0.8070,-2.9790,-3.2900,4.2450,13.0390
180,-27.7280,-1.8260,-102.6890,-18.0130,-1.1770,-1.3980,7.2860,-2.5790,6.6680,-12.3150,-70.3830,-70.1780,-137.7110,3.2480,23.9040,1.6280,-8.6290,-2.4060,11.7330,-103.4940,-70.1870,-121.8050,62.9120,-27.6480,-1.0250,-6.1220,-7.8000,-36.4030,-89.0900,-92.9460,-103.3180,11.5840,-102.5900,4.9320,-5.5020,-6.6770,-18.2770,-76.3560,-73.3090,-127.9760,-52.9000,-41.2400,0.3140,-9.5150,-1.9350,76.6900,-139.9250,11.4790,-7.3980,-0.8070,-2.9790,-3.2900,4.2450,13.0390
200,-27.8820,-2.2410,-102.6890,-25.4030,-1.0550,-0.7870,7.1040,-2.5310,6.6890,-11.7500,-73.7770,-69.6790,-155.4060,9.7360,24.9270,1.6400,-8.9060,-4.0560,11.5110,-106.8930,-70.7220,-133.5000,72.3620,-26.7320,-0.6730,-5.7940,-8.2260,-38.0060,-92.0160,-95.1980,-113.3640,10.8050,-112.6350,5.1980,-4.6810,-7.2710,-19.2130,-79.1450,-74.1830,-140.2200,-57.6170,-43.6830,0.0380,-9.1150,-2.2670,76.9400,-140.1340,11.4790,-1.7490,3.9110,-0.5050,-3.3640,4.4150,12.8050
