timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-31.2870,-21.1030,6.2240,-46.8010,8.0620,45.1870,6.4500,-5.7250,4.5970,10.1170,-98.8050,56.2060,-87.0460,-14.9400,54.1670,-2.8510,-3.8240,-7.0580,-18.9250,-127.5020,34.4000,-86.5930,14.8120,8.3140,-0.8670,0.2320,-8.2260,-59.5400,-107.0100,-16.6220,-82.5020,-25.4580,-49.9060,3.2470,0.8400,-7.7640,-16.1480,-106.0440,25.9540,-104.7190,-34.0270,21.0550,-0.8000,-4.1780,-5.5310,-24.8260,-8.0350,50.7930,-44.2440,18.3270,-28.6580,-3.1530,5.4010,12.7080
20,-30.9880,-22.4210,8.1140,-67.1670,16.5200,94.4690,4.8940,-4.5560,3.7130,9.2030,-101.2640,57.5960,-120.4960,-43.7950,69.4950,-1.7880,-3.6770,-6.2130,-18.6440,-130.1600,34.5030,-136.2260,15.0720,5.1390,0.3330,-0.1820,-7.9010,-60.2020,-93.5440,-18.0590,-124.3650,-33.2750,-71.9060,3.9960,1.1040,-7.3410,-16.8720,-109.0450,26.4990,-149.4520,-33.0190,27.2230,0.4120,-3.0980,-6.8260,-23.9450,-9.7970,49.8320,-84.9770,37.3650,-48.0170,-3.6100,4.6620,11.6480
40,-30.7680,-24.0720,10.9420,-83.8080,12.6270,141.4160,4.1060,-3.4720,2.0420,7.9400,-104.4070,59.1470,-154.6640,-61.2300,77.5260,-0.6300,-2.6840,-6.2750,-18.0740,-133.7360,34.5030,-182.1200,29.5600,1.7190,1.4580,0.0890,-7.8430,-60.9310,-81.6520,-19.7950,-167.0210,-26.3590,-86.7760,4.6930,2.0400,-6.9170,-16.8720,-109.0450,26.4990,-149.4520,-33.0190,27.2230,0.4120,-3.0980,-6.8260,-22.9490,-12.5280,48.4100,-133.4040,43.0900,-71.1160,-3.7330,3.8790,11.4710
60,-30.7730,-26.4030,14.5170,-117.7930,1.3750,178.7590,5.4830,-3.4960,1.4720,6.7420,-108.3340,60.9570,-193.9320,-57.9780,90.5330,-0.1920,-2.9210,-7.3860,-17.7800,-118.9640,34.7360,-222.8370,56.3690,11.6730,1.5680,0.1840,-8.3170,-61.3600,-71.0600,-21.5560,-212.7620,-15.2590,-88.0740,4.8000,2.4710,-7.3090,-17.1180,-119.3040,27.9040,-232.0470,17.1180,39.9100,-0.0100,-5.4660,-9.3640,-22.1920,-16.1110,46.3580,-176.0300,31.0900,-102.5970,-3.0840,2.4880,11.4130
80,-29.9370,-30.7100,18.4480,-159.1210,-4.7320,196.5300,4.8270,-6.9190,2.5380,6.3780,-112.9960,63.0620,-223.3820,-39.4290,105.2360,-1.6860,-4.2520,-9.1550,-16.6960,-124.7110,35.2010,-239.0200,81.3310,23.2460,0.8000,-0.5340,-10.2420,-61.3800,-74.7810,-23.2510,-234.1510,0.1300,-84.7610,5.5590,0.6850,-10.2930,-16.4840,-124.1170,28.4770,-238.6270,35.0720,28.6280,-1.9250,-9.8020,-10.2930,-21.8280,-20.1960,43.8020,-201.1450,11.5020,-127.8180,-4.8170,0.9150,12.3370
100,-30.5420,-33.9990,22.0260,-164.6480,-29.5410,178.8970,6.6890,-10.0890,5.5110,6.0140,-117.4650,64.7480,-220.8780,-16.7110,84.2890,-3.3180,-7.6470,-10.4890,-14.8500,-128.4820,35.3850,-207.8450,94.4910,9.1850,-1.1880,-1.6280,-11.7480,-60.9400,-77.8530,-24.9630,-201.7080,23.1830,-85.5860,4.6760,-0.4500,-11.4230,-15.9230,-128.1480,28.4770,-199.4670,31.3780,-1.0820,-1.9080,-8.8870,-10.3380,-22.0040,-24.0980,41.6300,-191.9540,-15.5060,-108.5820,-5.2620,-1.1610,13.3400
120,-31.5540,-36.4910,24.6870,-124.8620,-49.8310,133.0490,10.3360,-10.1370,6.9460,5.8660,-121.0170,65.7280,-175.0000,-5.8870,48.9910,-3.3950,-9.1460,-11.4350,-13.3320,-131.0690,35.2490,-148.6690,78.1400,-6.7850,-1.4530,-1.9060,-12.4310,-60.4530,-79.6750,-26.4250,-139.0060,25.4580,-72.9750,5.0130,-0.2470,-11.8780,-15.6780,-130.8590,28.2530,-133.4670,15.6070,-11.2040,-0.9030,-9.5720,-11.6000,-22.3660,-27.1390,40.2960,-148.9310,-24.8030,-66.6730,-5.1760,-1.3310,15.6290
140,-32.3050,-37.9010,26.1830,-70.7090,-36.8080,74.8200,12.2220,-9.1120,6.7400,5.8420,-123.0370,66.1810,-98.4510,0.3120,22.6860,-1.7290,-9.6150,-11.7940,-12.5160,-132.1420,35.1460,-72.8980,42.9950,-5.1820,0.1360,-2.4680,-13.0010,-60.1600,-80.0140,-27.1730,-65.1130,15.8090,-37.4630,6.7010,-0.4670,-12.4000,-15.5890,-131.8420,28.0300,-47.1160,7.7900,-11.1130,0.1940,-13.1270,-12.4260,-22.6220,-28.8080,39.6920,-80.3200,-19.5210,-30.2460,-5.8590,-1.6230,16.2210
160,-32.7230,-38.1580,26.0550,-13.0910,-20.1670,-6.3860,12.0980,-8.6770,6.5150,6.2620,-123.0290,65.9010,3.0000,22.4800,-14.0160,0.1170,-11.6720,-11.0710,-12.2790,-131.0930,35.1460,33.1630,14.0640,-0.5100,-0.0340,-5.3030,-12.8310,-59.7690,-78.3810,-26.8490,33.5440,20.6640,16.2310,7.6210,-2.1480,-13.0240,-15.3170,-130.3210,27.6190,78.1210,16.9810,-20.5630,0.4980,-11.4800,-14.1520,-23.1230,-28.5780,39.9710,14.2290,-30.8340,13.4490,-6.7540,-2.6600,16.2880
180,-33.0670,-36.9800,23.7880,58.6800,-16.4260,-113.3630,12.4070,-8.9660,6.3850,7.4000,-120.4400,64.4310,132.0380,58.4190,-73.5130,-0.7570,-10.4410,-11.9850,-12.5130,-127.4360,35.1460,163.5600,-9.4930,3.4140,0.3380,-3.8240,-13.0390,-58.9690,-74.4960,-25.2130,146.1540,41.1830,81.7730,7.3070,-0.8810,-12.1030,-14.6770,-126.3970,27.0220,198.2580,35.3470,-29.8450,-0.2710,-10.1010,-12.9840,-24.0050,-26.4580,41.1790,113.4360,-52.6050,62.8690,-6.1510,-3.0430,15.1460
