timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,6.8430,-14.2540,-168.2250,101.3910,-8.9630,-79.8860,5.5430,2.1090,5.4560,14.6770,231.3050,-180.0000,110.1670,25.0340,-60.8440,1.1970,-6.6820,-2.5190,-63.9700,209.6190,-178.7770,143.6300,-30.4010,-16.5480,-1.2690,-5.4180,-4.6880,-64.8590,206.0840,-137.4380,122.8040,28.2400,55.4260,3.5960,-4.8200,-4.1200,-14.7640,-1.9420,-180.0000,117.6420,-0.2130,-58.7210,0.5790,-6.7830,0.2130,-8.3720,42.9160,180.0000,103.0900,-8.3940,89.4330,-1.3790,7.4870,8.4010
20,6.9360,-13.0550,-169.4100,72.9030,-8.9330,-59.2150,5.0800,2.4490,5.2240,15.0900,233.0170,-180.0000,72.6250,19.8430,-44.6450,1.1250,-6.6080,-1.9870,-64.4110,212.0860,-179.1420,118.5460,-21.6840,-18.2890,-0.8980,-4.8840,-4.6760,-64.3870,207.9100,-136.5630,99.2010,27.2780,43.7620,3.6250,-4.1160,-3.8500,-14.5370,-0.5280,-180.0000,91.1390,4.0010,-49.6530,0.9270,-5.5980,0.5790,-8.6230,44.6040,180.0000,77.1820,-12.4400,75.1740,-1.0130,8.6260,7.7450
40,7.0370,-12.5730,-170.0960,37.0710,-8.5210,-34.3290,5.2890,2.8080,5.3320,15.3720,233.8530,-180.0000,28.8380,13.2930,-25.4850,1.3720,-7.3380,-2.1550,-64.6310,213.7250,-179.4250,77.1260,-10.6460,-14.1510,-1.0680,-5.4710,-4.0770,-64.0340,209.0050,-136.0730,62.6210,21.3240,24.5100,3.3040,-4.9560,-3.5410,-14.2420,0.0420,-180.0000,48.9710,7.3440,-34.8430,0.6940,-6.4090,1.2620,-8.8870,45.7370,180.0000,49.4410,-13.0970,50.8380,-1.1230,9.0380,7.8980
60,0.2580,-0.5690,-170.3050,2.0020,-10.6890,-10.4210,5.6670,3.0020,5.6460,15.3720,233.8530,-180.0000,28.8380,13.2930,-25.4850,1.3720,-7.3380,-2.1550,-64.6140,214.4770,-179.6250,32.8210,1.2320,-9.9680,-0.9240,-6.0000,-4.3170,-63.7990,209.3330,-136.0730,24.2850,15.4000,4.9680,3.9100,-4.9730,-3.8280,-13.9370,-0.1810,-180.0000,9.2910,7.8480,-19.6830,1.0990,-6.6560,0.6850,-9.1250,46.2780,180.0000,19.8080,-11.7680,25.3570,-1.2740,9.0880,7.9370
80,-4.6820,5.6570,-170.0440,-29.8450,-14.0930,13.0600,5.7100,2.0370,5.8130,15.6970,233.2630,-179.8560,-44.9780,5.7820,7.2020,0.9270,-7.3170,-2.8300,-64.2950,214.4090,-179.6250,-8.2330,16.3320,-4.1060,-1.3190,-6.4360,-3.9650,-63.5740,208.8900,-136.3270,-14.2340,14.8810,-12.6960,3.3810,-5.6930,-3.7780,-13.5560,-1.1610,-180.0000,-28.5710,11.6650,-6.4770,0.6320,-7.1730,1.0650,-9.4230,46.2400,180.0000,-9.1230,-14.8070,1.2200,-1.2830,9.1630,7.9420
100,-8.5450,9.9910,-169.3530,-56.0280,-18.2760,34.5260,5.8990,2.2270,5.7170,15.7370,231.9880,-179.5050,-76.6880,1.1410,17.5680,1.4630,-6.1290,-2.6860,-63.7180,213.6170,-179.6250,-44.3700,29.2170,-2.3800,-1.2040,-6.3590,-4.7380,-63.4050,207.8110,-136.9270,-46.0350,12.1480,-29.9790,3.9620,-5.6960,-4.2380,-13.1710,-2.7810,-180.0000,-60.5100,11.8180,3.3700,0.7370,-7.6020,0.4360,-9.7870,45.6390,179.6040,-37.2300,-18.0890,-19.7880,-1.5660,8.7700,8.2860
120,-8.9650,8.0320,-168.1490,-99.3260,-25.6660,60.1750,3.8380,3.7490,3.4400,15.6660,229.5530,-178.7900,-134.7190,-4.3550,35.7060,1.4340,-4.7050,-1.6590,-62.8780,212.1510,-179.6250,-78.0950,42.3320,-2.5180,-0.3660,-4.2950,-4.7860,-63.2270,206.1130,-137.9170,-77.0280,12.5610,-49.5210,4.0100,-3.3380,-3.6250,-12.7540,-5.1870,-179.8060,-99.8840,13.4510,9.7210,0.4430,-4.3140,-0.0410,-10.1540,44.5150,178.8720,-63.4440,-18.2570,-36.5970,-1.7120,10.1660,8.1430
140,-9.6850,4.6770,-165.9630,-169.1430,-40.6580,109.3200,3.1030,3.4050,2.0570,15.4290,225.3280,-177.5240,-224.2460,-12.6910,63.3090,0.5990,-2.3010,-2.6770,-61.4640,209.4260,-179.6250,-141.0570,71.0640,-0.3650,0.1390,-3.5290,-4.0680,-62.9800,203.1610,-139.6650,-139.6540,16.0110,-87.3990,3.2230,-2.8560,-3.0690,-12.2010,-9.1670,-179.2880,-178.5560,20.2910,25.8590,1.1350,-3.0430,0.3830,-10.6060,42.4610,177.5230,-109.9330,-22.4550,-67.4520,-0.7330,10.8410,7.3170
160,-10.7060,-0.3710,-162.3360,-253.7380,-55.7120,181.3350,2.1140,-0.1800,1.4440,15.4290,225.3280,-177.5240,-224.2460,-12.6910,63.3090,0.5990,-2.3010,-2.6770,-59.3370,204.8570,-179.6250,-233.3010,106.7130,-0.4260,0.7610,-0.9190,-4.9970,-62.8100,198.4500,-142.4720,-227.6840,12.1480,-140.3610,3.1560,-0.1510,-3.5360,-11.5610,-15.2850,-178.1940,-285.4570,24.5960,54.6990,0.6270,-0.6390,-1.9730,-11.2280,38.9110,175.1720,-184.7260,-31.0360,-117.5440,0.4140,10.2690,6.3180
180,-11.8890,-6.9060,-157.0390,-328.1660,-63.8340,264.8620,0.9860,-5.6380,-0.6390,14.7960,209.3480,-172.8530,-436.9020,-50.8900,134.8200,-2.3820,1.5710,-8.2840,-56.4760,198.0060,-179.6250,-347.3320,143.4610,-3.4030,0.8160,1.7000,-7.3190,-62.8910,191.6940,-146.5070,-329.8830,-0.4010,-201.7350,3.6320,3.1750,-5.8040,-10.9580,-23.5970,-176.3860,-395.1510,22.7340,90.4080,-1.4920,0.6180,-6.8210,-11.2280,38.9110,175.1720,-184.7260,-31.0360,-117.5440,0.4140,10.2690,6.3180
