timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-25.5000,-10.8200,-159.4490,-392.4410,-96.3220,343.1370,-1.8340,-11.7390,-3.2440,19.0030,117.2980,-170.0770,-496.4290,-59.3020,139.8890,-4.4820,5.9020,-14.2000,-42.2660,217.9730,-176.3840,-442.5840,198.9580,-4.1060,1.9990,4.6710,-10.3430,-61.8960,231.5240,-145.4970,-420.9210,25.0950,-251.7040,5.9860,6.0360,-8.0490,-3.9250,-23.5430,-174.6820,-486.6320,44.2610,96.5310,-3.1460,0.0690,-10.7280,-17.4520,30.8100,166.6770,-381.9020,-45.7230,-238.9330,-0.5580,2.7410,8.1690
20,-28.4460,-19.7230,-151.4310,-451.8610,-151.5280,400.9380,-4.4990,-14.1310,-5.2910,17.5830,108.4570,-167.8430,-496.4290,-72.6000,111.6910,-2.9930,6.1550,-13.2380,-38.0730,209.1130,-177.0620,-498.6140,219.2020,-33.9220,4.3650,5.5210,-13.3810,-61.6280,223.2060,-152.2970,-473.7300,19.2020,-339.9940,8.1810,7.0370,-9.9910,-3.4960,-32.8950,-173.1230,-498.4800,17.7570,77.9660,-3.2750,-1.0890,-14.3600,-16.0830,19.4390,161.6310,-466.8940,-28.5320,-252.2760,-3.9150,-0.1700,7.9510
40,-32.7720,-28.9720,-142.7560,-469.1280,-220.5360,433.7470,7.6690,-14.1400,-0.8020,16.4360,99.6150,-166.3570,-496.4290,-58.9510,74.2860,-2.5380,-2.8420,-16.2300,-32.7510,200.2530,-178.8410,-498.6140,275.6750,-88.9300,4.5730,3.9220,-11.6290,-61.6930,209.7860,-160.7340,-501.1810,35.1260,-421.8720,6.0450,4.8940,-8.1120,-3.2680,-42.2470,-172.4440,-498.4800,7.6650,33.9500,0.2060,-1.6880,-11.9880,-16.0830,19.4390,161.6310,-466.8940,-28.5320,-252.2760,-3.9150,-0.1700,7.9510
60,-35.9940,-37.7830,-134.1580,-447.2040,-165.3450,429.8850,16.8120,-13.8980,5.9140,14.6800,90.7740,-163.9410,-496.4290,-89.3630,120.8200,-2.7220,-7.3550,-15.1670,-27.2710,191.3930,-180.0000,-498.6140,283.5380,-111.6170,-0.5480,0.5550,-12.8710,-61.1740,200.9080,-168.9460,-498.8600,32.1480,-410.6050,5.2460,6.0190,-9.2990,-2.8370,-51.6000,-171.4170,-498.4800,17.8640,51.3400,-1.6950,0.0620,-16.5490,-16.0830,19.4390,161.6310,-466.8940,-28.5320,-252.2760,-3.9150,-0.1700,7.9510
80,-36.1860,-45.4630,-126.3940,-390.7310,-13.8790,388.1750,6.4120,-14.8870,-0.1480,12.7490,82.7650,-160.0290,-454.8100,-98.1420,195.5840,0.0690,1.5660,-15.7800,-23.3010,182.5330,-180.0000,-498.6140,208.0720,-31.5260,1.6780,1.6450,-14.3990,-61.7480,192.1000,-174.8930,-495.3480,-22.4780,-297.3380,8.1830,6.3330,-12.1770,-1.9410,-59.8410,-168.3300,-442.9380,41.0390,154.3630,-2.7700,-8.2260,-18.8090,-15.9600,9.3420,154.7110,-469.9630,12.0940,-322.5970,-6.2270,-8.4180,15.4430
100,-36.2800,-51.9430,-121.1790,-330.7000,-8.9480,260.7700,2.0660,-17.7410,-1.8480,12.5470,76.9060,-157.1240,-347.3290,-11.6990,145.2780,-1.5390,0.3810,-18.7470,-20.2150,174.2170,-179.1610,-471.4390,163.8280,41.9250,7.7840,1.8820,-15.0740,-62.5430,184.2670,-178.7600,-446.6310,-33.5460,-193.3380,15.6510,4.6380,-13.3000,-0.5910,-66.3530,-165.1440,-356.4800,63.8030,159.3090,-1.4920,-17.6090,-20.9160,-15.9310,5.7440,152.0760,-423.8870,8.8420,-307.8790,-9.8930,-8.3030,15.9980
120,-38.0450,-56.8310,-119.3840,-251.0510,-92.4600,89.7470,13.6110,-23.5800,7.5180,13.8420,73.1580,-155.7620,-241.7720,63.1560,68.0570,-9.3540,-3.5650,-20.1350,-16.6380,169.2420,-178.5790,-304.3850,188.4230,29.1160,3.6660,1.7090,-17.1780,-61.5750,179.2200,-180.0000,-307.3180,54.6370,-135.9480,10.1040,3.7060,-14.2720,1.4990,-71.3000,-164.5540,-278.2050,100.7800,29.5080,-4.3810,-8.7170,-16.3280,-17.4250,-0.0300,148.0180,-292.0550,-69.1420,-202.9330,-7.8170,-10.3120,18.5600
140,-38.5580,-59.2290,-118.4200,-126.5930,-29.9250,48.2200,7.4990,-21.2320,3.6220,13.8890,72.1380,-154.8660,-105.3750,0.7900,44.8050,-5.2270,1.5130,-15.1960,-13.8220,167.1790,-178.3650,-158.7520,150.3620,10.6880,-1.1610,5.9210,-14.5160,-60.5770,176.9870,-180.0000,-166.6160,56.0870,-79.3680,3.0960,6.8830,-10.7950,3.3530,-74.7840,-164.5540,-205.0750,88.9780,-0.6450,-6.0140,-4.6450,-9.6970,-19.1840,-2.9340,146.0120,-148.5740,-82.3640,-100.2760,-0.9270,-9.0360,19.3040
160,-38.0640,-59.1640,-117.4460,-3.4330,20.4410,48.6940,2.8750,-14.9810,-1.3020,13.8890,72.1380,-154.8660,-105.3750,0.7900,44.8050,-5.2270,1.5130,-15.1960,-13.5080,166.6920,-178.2490,-80.0040,25.2480,5.8030,4.0990,4.4600,-10.7860,-61.0440,176.7210,-180.0000,-68.2190,-17.1030,-37.8720,7.4600,5.4470,-8.2260,3.3750,-75.8360,-163.8640,-83.4570,-2.6250,34.5000,-1.7290,-6.5430,-12.7420,-19.1220,-3.9650,145.1480,-54.9100,8.6290,-43.2080,-3.9860,-7.7210,17.3940
180,-37.5330,-57.5400,-116.8620,74.5360,22.3040,29.2130,5.0760,-11.4560,-0.3730,11.6380,75.3900,-155.5460,54.1970,-64.2640,-33.9740,-1.6330,2.9980,-10.9390,-14.7060,167.7020,-178.7370,-5.0880,-50.3400,-24.3960,4.4870,6.0570,-9.7710,-61.9860,178.3350,-180.0000,25.7200,-40.8900,-17.2920,6.1700,8.0490,-6.7900,2.3850,-75.1630,-163.5550,2.7870,-53.2200,15.4310,-0.5030,-1.8630,-11.9090,-18.0340,-3.9730,145.4590,-3.7800,59.9420,15.5560,-4.1180,-6.1650,15.5600
