timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az,palm_P,palm_R,palm_Y,palm_gx,palm_gy,palm_gz,palm_ax,palm_ay,palm_az
0,-8.9120,-68.5990,-170.0940,-279.7540,-110.1080,143.6860,9.3090,-16.9890,6.2390,14.5960,61.3960,-173.3360,-303.1160,43.7670,56.7750,-4.0150,-4.8080,-16.5030,-26.4610,147.7350,-177.3660,-237.0570,175.0490,-15.7240,0.0190,0.2320,-14.8370,-59.0270,170.3250,-165.8610,-237.3790,62.7590,-144.4830,7.8580,2.0950,-12.1980,-5.9570,-8.9580,-176.8690,-311.5030,85.1150,40.4390,-3.1530,-8.2980,-11.9540,-11.0260,1.0310,166.4400,-246.1460,-77.5550,-131.4370,-4.2640,-4.8820,17.1570
20,-10.7190,-72.4670,-167.7420,-197.2800,-91.8030,117.5640,11.1640,-18.8330,8.8230,14.8320,56.6860,-172.8140,-208.5970,13.7060,26.0720,-4.3410,-6.4000,-17.8510,-24.5230,144.4870,-177.9230,-154.0040,98.5610,-27.8610,0.4000,-1.1850,-15.3490,-58.4290,167.5110,-168.0030,-138.3710,29.9800,-107.0780,7.7670,0.1200,-12.7950,-4.9280,-13.1440,-176.5670,-248.7240,52.8100,15.0950,-3.9120,-9.3160,-13.6280,-11.6580,-2.3450,164.9900,-167.3370,-33.8290,-72.4900,-5.1500,-5.6190,19.3830
40,-11.6490,-73.8900,-166.2660,-74.9600,-47.9410,73.8080,11.9450,-17.5210,7.9700,14.3860,54.6830,-172.9810,-73.1920,-20.4170,-8.3550,-2.3990,-5.7290,-16.7120,-24.3670,143.4700,-178.6090,-42.4310,9.4160,-34.2890,1.2020,-0.5220,-14.7460,-58.4290,167.5110,-168.0030,-138.3710,29.9800,-107.0780,7.7670,0.1200,-12.7950,-4.8440,-15.1910,-176.5670,-141.7770,5.5280,3.1260,-3.2560,-10.5460,-13.6090,-11.3540,-3.6280,164.8630,-62.6650,12.9490,-6.3530,-5.8180,-5.5450,19.2010
60,-11.7130,-72.8270,-165.9440,49.2690,-4.6580,16.0680,10.6060,-14.6450,4.9460,13.6520,55.3330,-173.7780,59.4190,-34.7830,-39.8210,-1.8700,-2.5190,-16.5490,-25.6440,144.5840,-179.2580,64.0880,-62.2330,-32.4420,3.5630,1.5130,-15.1000,-59.0190,168.8870,-168.5320,90.7430,-24.0200,18.0520,9.6220,3.6180,-11.6720,-5.4980,-14.5970,-176.7510,-9.7160,-31.2970,-9.1950,-1.7430,-9.4690,-14.5230,-10.5230,-2.8630,165.9500,39.7320,39.3460,54.3800,-5.6290,-4.3380,17.7240
80,-11.2780,-70.2230,-166.9120,126.5520,20.3500,-48.4210,9.6650,-13.1660,4.3910,13.0390,57.6060,-174.8650,140.5790,-28.7370,-54.3700,-2.1090,-2.8160,-14.3100,-27.7400,147.1380,-179.7050,136.1180,-103.1800,-22.3650,2.0210,1.1440,-12.6250,-59.0190,168.8870,-168.5320,90.7430,-24.0200,18.0520,9.6220,3.6180,-11.6720,-6.5400,-11.8960,-177.3170,95.6270,-50.7930,-28.3240,-1.5510,-7.6400,-14.0180,-9.4450,-0.4430,167.8540,122.4640,51.6670,95.2040,-4.3690,-3.5700,16.0840
100,-10.3100,-66.5660,-168.8330,179.0250,46.9450,-96.0850,8.7460,-11.2910,4.1350,12.4100,61.2150,-175.9800,207.3880,-29.5310,-55.7290,-1.9750,-3.3900,-12.2560,-29.6420,102.2180,-179.7050,188.7290,-139.7750,-4.1060,1.1320,-0.2390,-10.8270,-59.8280,172.0740,-167.3250,161.6740,-40.3400,60.3720,7.2810,3.2630,-10.2180,-7.8390,-7.5940,-178.0600,175.6580,-63.5870,-37.1030,-1.5630,-5.1760,-12.5000,-8.1250,3.2470,170.1560,185.9450,63.7430,115.0820,-3.8670,-2.1910,14.1140
120,-8.6860,-61.9780,-171.3560,225.5750,79.7540,-126.1310,6.5840,-10.3740,3.6660,11.9390,32.0330,-177.1150,276.3350,-33.5460,-56.7830,-2.1000,-2.9140,-10.6830,-31.9870,120.1520,-179.4970,239.9500,-167.3170,10.4130,1.2350,0.2510,-10.0990,-63.1760,189.7100,-162.2490,244.0100,-60.3860,148.7230,6.2660,1.8270,-8.7340,-9.1960,-2.0550,-178.6240,237.5360,-66.4880,-28.2020,-1.6330,-6.3040,-10.4320,-6.6510,7.7900,172.7150,228.6320,71.4530,127.9530,-4.1130,-0.7490,12.3540
140,-10.3010,-58.9940,-174.3260,270.7500,96.1970,-148.4820,4.3790,-7.2110,0.8620,10.9140,62.5360,-178.3740,316.7930,-30.5080,-62.9510,-1.1250,2.4400,-9.5840,-31.9870,120.1520,-179.4970,239.9500,-167.3170,10.4130,1.2350,0.2510,-10.0990,-63.1760,189.7100,-162.2490,244.0100,-60.3860,148.7230,6.2660,1.8270,-8.7340,-10.1570,-21.3900,-179.1700,291.0010,-65.1900,-27.3170,-1.2040,-4.1250,-9.8430,-5.3110,12.6320,175.4130,243.5480,64.7510,134.9140,-3.4930,2.3730,10.6450
160,-8.3920,-54.0860,-177.1940,242.8720,95.8150,-143.4280,0.1270,-2.8040,-3.4860,10.4480,66.9990,-179.2340,255.7240,-21.3020,-42.9510,-0.6010,5.3270,-5.3440,-39.4380,136.5810,-178.8000,195.4470,-131.5310,18.6120,4.1300,5.8920,-4.8700,-64.0760,194.4880,-156.5660,191.0030,-50.6150,119.1810,3.4550,7.1470,-3.8910,-11.9990,17.6190,-179.7460,290.8790,-59.0070,-28.7980,0.0450,3.3040,-9.2900,-4.2840,17.6180,177.5140,203.4260,52.1860,105.0370,-2.9660,4.4890,9.1120
180,-7.1270,-51.3110,-179.0460,136.1390,63.6010,-92.6040,-1.3600,-1.5560,-1.4250,10.1210,69.1030,-179.6320,137.7090,-14.3550,-19.9280,-0.7850,2.6790,-3.1390,-40.8110,137.9750,-178.5640,94.8050,-67.3780,11.7570,2.4830,2.7050,-3.8910,-64.6270,196.2810,-155.5090,89.1400,-27.6680,52.8610,3.0840,2.6820,-2.9710,-12.9440,22.4450,-180.0000,197.7190,-45.6940,-18.5690,0.0380,3.7370,-6.0530,-3.5310,20.3700,178.6290,114.5870,30.9190,55.7240,-3.1120,4.0610,8.4870
