timestamp,thumb_P,thumb_R,thumb_Y,thumb_gx,thumb_gy,thumb_gz,thumb_ax,thumb_ay,thumb_az,index_P,index_R,index_Y,index_gx,index_gy,index_gz,index_ax,index_ay,index_az,middle_P,middle_R,middle_Y,middle_gx,middle_gy,middle_gz,middle_ax,middle_ay,middle_az,ring_P,ring_R,ring_Y,ring_gx,ring_gy,ring_gz,ring_ax,ring_ay,ring_az,pinky_P,pinky_R,pinky_Y,pinky_gx,pinky_gy,pinky_gz,pinky_ax,pinky_ay,pinky_az
0,-4.0610,0.3180,-80.4780,1.0240,-7.3370,5.4580,3.3400,8.6600,-3.7880,-7.4780,-1.9840,-131.6280,1.8480,-2.0130,3.3650,2.0520,9.5150,2.6260,-8.4670,161.6990,-59.5510,-0.0120,1.7560,1.3530,-1.5750,9.4790,1.9370,-8.8360,3.9120,-148.0230,-0.6030,-3.1190,1.9090,4.1200,8.9230,0.9530,-14.9210,-1.5280,37.4610,1.4660,-7.0550,3.3930,2.0060,9.0910,3.3830
40,-3.9430,0.5900,-80.0990,-2.3960,-9.4130,9.4580,3.0530,8.2550,-3.4170,-7.6070,-2.0820,-131.6280,0.8550,-0.0590,0.9680,1.9900,9.3590,2.8180,-9.0050,161.7290,-59.5510,-1.9050,0.2600,-0.2810,-1.4650,9.5120,1.7310,-8.7780,3.9390,-148.0230,-1.2130,-2.3710,0.8860,3.7950,9.2180,0.8070,-14.5070,-1.5210,37.4610,3.0690,3.8760,-1.7370,1.1010,9.2440,3.5550
80,-4.3330,0.9540,-79.8240,5.1000,-10.2380,6.8930,4.2400,8.6810,-3.2370,-7.6990,-2.3390,-131.6280,-2.8850,-0.3490,-2.0240,1.9060,9.4500,2.9310,-9.1470,161.4470,-59.7670,-3.6300,2.5950,-5.3950,-2.0350,9.1940,2.2240,-8.4300,3.5520,-148.0230,-2.9690,3.6750,-2.6410,3.5530,9.0240,1.5350,-14.5780,-1.6820,37.4610,-1.5560,0.2430,-2.0730,1.7930,9.1030,3.5150
120,-4.1490,1.1230,-79.5330,-3.1750,-2.5740,7.2750,3.4880,8.5160,-3.5030,-7.3420,-2.4380,-131.6280,0.4580,3.7730,-2.7260,1.2070,9.3180,2.8750,-9.1430,161.6220,-59.7670,0.2930,0.7020,-3.1810,-2.4970,9.3760,1.6210,-8.0940,3.4440,-148.0230,-1.8700,0.1780,-1.3280,3.2800,9.3400,1.1400,-14.3000,-1.9320,37.4610,-0.5180,1.0820,-1.6910,1.0650,9.0980,3.8710
160,-4.4400,1.3220,-79.1260,0.2140,-8.9860,10.1750,3.9670,8.5930,-3.3610,-7.3250,-2.4640,-131.6280,0.8100,1.9570,-1.3830,1.8000,9.5290,2.8350,-9.2220,161.3560,-59.7670,-3.7980,2.0310,-1.9290,-2.1260,9.0760,2.1810,-7.4860,3.3080,-148.0230,-1.7480,6.1630,-3.2970,3.0550,9.2460,1.2310,-13.8860,-1.8700,37.4610,0.7180,4.2730,-1.5690,0.9600,9.2780,3.3640
200,-4.1900,1.3650,-79.1260,-0.9610,2.6020,1.7330,3.6510,8.6310,-3.1820,-7.2310,-2.3580,-131.6280,1.8320,0.7350,0.4800,1.4800,9.4520,2.6220,-9.4890,161.3830,-59.7670,-1.1260,-1.7560,0.3760,-2.0350,9.3920,1.8670,-7.1310,3.1410,-148.0230,-2.8170,0.4070,-0.1980,3.0120,9.1840,1.2400,-13.6320,-1.7870,37.4610,1.8480,1.1280,-1.9050,0.9790,9.3040,3.4400
240,-4.6220,1.4930,-79.1260,3.3900,-9.0320,4.3430,4.0580,8.4900,-2.9950,-7.4000,-2.2830,-131.6280,-0.8850,-0.6850,0.8460,1.9660,9.6010,2.5120,-9.8070,160.9870,-59.7670,-6.6380,-0.3660,-1.3340,-1.7570,9.3730,2.3630,-7.1390,3.2470,-148.0230,-4.0230,0.9420,1.3140,3.8400,9.2320,0.6150,-13.5330,-1.5050,37.4610,2.1230,1.3420,-0.3780,1.2790,9.3610,3.0260
280,-4.6940,1.6970,-78.9100,-1.3730,-1.8560,5.3970,3.8740,8.3990,-3.5670,-7.1690,-2.3100,-131.6280,-3.4650,7.7120,-3.3520,1.7550,9.5220,2.5230,-9.7960,160.7220,-60.0640,-8.8210,5.0990,-7.4100,-1.9730,9.4160,1.9630,-6.2930,2.8570,-148.0230,-10.9230,13.3540,-1.6180,2.9260,9.3850,1.1590,-12.6160,-1.7710,37.4610,-3.2050,15.7850,-2.3170,0.6010,9.1480,3.7760
320,-4.1320,2.2150,-78.5940,-1.4650,3.4880,7.9010,2.8710,8.3460,-4.3260,-6.9510,-2.6680,-131.8810,-8.1060,4.0330,-6.3290,1.4290,9.4980,2.9280,-10.1740,160.0340,-60.7610,-24.2870,1.5880,-17.4410,-1.4390,9.9220,1.7840,-5.5450,2.0520,-148.0230,-37.9000,21.5220,-0.8540,3.8330,9.7400,-0.0020,-12.4600,-1.8070,37.4610,-9.5560,7.9070,-0.8360,1.5010,9.4930,2.8560
360,-4.6850,2.3650,-78.0780,8.4430,-10.0390,12.8930,4.2020,8.9020,-2.9520,-7.1280,-3.8010,-132.4760,-27.2520,7.1170,-14.8790,2.7150,9.9050,3.3110,-9.6440,157.7110,-62.3800,-62.4550,16.7330,-40.4640,-2.0660,9.2030,2.2860,-3.1850,-0.3620,-148.0230,-66.3430,58.5140,-1.4350,2.9810,9.4760,1.4030,-11.2840,-2.8870,37.4610,-34.3660,37.5710,-0.5000,1.5900,9.2680,3.1390
